LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,AADT,AAWDT,TRUCK_AADT,LINK,longitude,latitude,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed
S2006020046,Anne Arundel,Ramp 3 Fr Md 198 Eb To Md 295 Nb,RP,295.0,0.15,0.0,0.37,Exit 2 Ramp 3 Fr Md 198 Eb To Md 295 Nb,Exit 2  Ramp 03 Laurel Ft Meade Rd To Baltimore Washington Pkwy,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,North,1.0,F,9.65,100.0,100.0,0.0,8302.0,8233.0,8882.0,8813.0,8234.0,8734.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006020046,-76.80055065627909,39.09464615896105,S,False,True,,False
S2012021519,Anne Arundel,Chaptico South,CO,968.0,0.04,0.0,0.07,Chaptico South - Between Sudlersville & Old Line Ave,Old Line Ave To Sudlersville South Rd,Urban,6.0,Minor Collector,1.0,North,2.0,F,10.44,64.67,48.57,51.43,1255.0,1280.0,1335.0,1360.0,1281.0,1411.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012021519,-76.81792981141366,39.08990060170575,S,True,False,,False
S2010020039,Anne Arundel,Ramp 2 Fr Canine Rd Wb To Md 32 Nb,RP,32.0,0.08,0.0,0.17,Exit 10b Ramp 2 Fr Canine Rd Wb To Md 32 Nb ,Exit 10 Ramp 02 Canine Rd To Savage Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,C,14.57,100.0,0.0,100.0,5824.0,5775.0,6234.0,6185.0,5410.0,5740.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010020039,-76.77505803607595,39.11010872280148,S,False,True,,False
S2011020809,Anne Arundel,Greensboro South                        ,CO,991.0,0.02,0.0,0.04,Greensboro South - Between Old Line Rd & Old Annapolis Rd,Old Annapolis Rd To Old Line Ave,Urban,6.0,Minor Collector,1.0,North,2.0,F,8.25,55.69,55.78,44.22,4420.0,4381.0,4690.0,4641.0,4382.0,4822.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011020809,-76.8131055915383,39.09721193299661,S,True,False,,False
S2011020784,Anne Arundel,Tarrytown Ave                           ,CO,2682.0,0.08,0.0,0.44,Tarrytown Ave - .10 Mile North Of Md 450,Defense Hwy To Crofton Pkwy,Urban,6.0,Minor Collector,1.0,North,2.0,F,11.19,68.28,50.31,49.69,2490.0,2471.0,2640.0,2621.0,2472.0,2722.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011020784,-76.69006592523733,38.99330494035827,S,True,False,,False
B020053,Anne Arundel,Central Ave,MD,214.0,0.1,0.0,2.66,Md214-.10 Mi E Of Prince Georges Co/l,Prince Georges Co/l To Md 424,Rural,4.0,Minor Arterial,1.0,East,2.0,F,8.99,62.92,51.21,48.79,10041.0,9982.0,10541.0,10482.0,10103.0,10513.0,562.0,https://maps.roads.maryland.gov/itms_public/?stationid=B020053,-76.67122189455544,38.90795762462828,B,True,False,,False
B2797,Montgomery,Connecticut Ave,MD,185.0,5.82,4.54,5.92,Md185-.10 Mi S Of Md586,Md 193 To Md 586,Urban,3.0,Principal Arterial Other,1.0,South,6.0,C,7.8,79.79,46.67,53.33,36151.0,35832.0,38681.0,38342.0,36180.0,38350.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2797,-77.07505927540983,39.050141085627295,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True
B2796,Montgomery,Connecticut Ave,MD,185.0,4.5,4.4,4.54,Md185-.10 Mi N Of Md192,Md 192 To Md 193,Urban,3.0,Principal Arterial Other,1.0,North,6.0,C,7.02,62.59,46.97,53.03,54111.0,53622.0,57901.0,57382.0,52440.0,55590.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2796,-77.07519576453579,39.03106887890686,B,True,False,montgomery_dc_route;montgomery_dc_spatial;pg_montgomery_spatial,True
B2960,Montgomery,New Hampshire Ave,MD,650.0,2.98,2.68,3.23,Md650-.25 Mi S Of Is495,Adelphi Rd To Is 495,Urban,3.0,Principal Arterial Other,1.0,North,6.0,F,6.88,50.93,48.91,51.09,80752.0,80470.0,86412.0,86100.0,80471.0,85301.0,2055.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2960,-76.97762450524777,39.015604620338536,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True
S2010160074,Prince George's,Ramp 5 Fr Md 223 Sb To Ramp 4 (to Md 4),RP,4.0,0.01,0.0,0.02,Exit 6 Ramp 5 Fr Md 223 Sb To Ramp 4 (to Md 4 Eb),Exit 6  Ramp 05 Woodyard Rd To Ramp 4 Fr Md 223 Nb To Md 4 Eb,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,East,1.0,F,8.95,100.0,100.0,0.0,230.0,231.0,250.0,251.0,232.0,252.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160074,-76.82462524358542,38.81284751334405,S,False,True,pg_dc_route;pg_dc_spatial,False
S2017130244,Howard,Skylark Blvd,CO,3000.0,0.08,0.0,0.752,Skylark Blvd - .05 Mile West Of Gorman Rd,Gorman Rd To Barricade,Urban,5.0,Major Collector,1.0,East,2.0,F,11.4,65.21,49.94,50.06,5980.0,5931.0,6340.0,6291.0,5932.0,6532.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017130244,-76.85458260932825,39.140341244852536,S,True,False,,False
B2507,Howard,Columbia Pike,US,29.0,0.38,0.0,1.38,Us29-1.0 Mi S Of Md216,Montgomery Co/l To Md 216,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,North,5.0,F,8.82,54.91,50.0,50.0,70002.0,67910.0,74902.0,72660.0,67911.0,71991.0,1425.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2507,-76.91398736453218,39.13580641397391,B,True,False,,False
B3223,Prince George's,Central Ave,MD,214.0,10.35,8.64,10.85,Md214-.50 Mi W Of Us301,Church Rd To Us 301,Urban,3.0,Principal Arterial Other,1.0,East,5.0,F,7.92,56.29,47.59,52.41,25160.0,24931.0,26920.0,26681.0,24932.0,26432.0,1126.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3223,-76.72749925492924,38.90001611535435,B,True,False,pg_dc_route,True
B160109,Prince George's,Crittenden St,MU,91.0,0.1,0.0,0.18,Crittenden St-.10 Mi W Of Us1,Us 1 To 40th Pl,Urban,4.0,Minor Arterial,1.0,East,2.0,F,8.15,53.73,50.95,49.05,4840.0,4801.0,5180.0,5141.0,4802.0,5092.0,172.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160109,-76.94546970131817,38.94812337808544,B,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S2000150143,Montgomery,Ramp 8 Fr Md 187 Sb To Is 495 Wb,RP,495.0,0.02,0.0,0.03,Exit 36 Ramp 8 Fr Md 187 Sb To Is 495 Wb,Exit 36 Ramp 08 Old Georgetown Rd To Ramp 1 Fr Md 187 Nb To Ramp 8 (to Is495),Urban,1.0,Interstate,2.0,West,1.0,F,9.69,100.0,0.0,100.0,5390.0,3800.0,5610.0,3950.0,3831.0,3981.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000150143,-77.12000666750032,39.01650448673843,S,False,True,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial,False
B160013,Prince George's,Quarter Ave,CO,309.0,0.03,0.0,0.09,Quarter Ave-150 Ft N Of Md4,Md 4 To Boundry Ave,Urban,5.0,Major Collector,1.0,South,2.0,F,8.19,54.92,54.06,45.94,4040.0,4001.0,4280.0,4241.0,4002.0,4402.0,55.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160013,-76.92426584399563,38.86519932127055,B,True,False,pg_dc_spatial,True
S2010160150,Prince George's,Ramp 2 Fr A. Afb To Old Marlboro Pike,RP,119.0,0.25,0.23,0.26,Exit 6 Ramp 2 Fr Andrews Afb Nb To Old Marlboro Pike,Exit 6  Ramp 2 Fr Ramp 1 To Old Marlboro Pike,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,North,1.0,F,23.8,100.0,100.0,0.0,631.0,632.0,681.0,682.0,633.0,673.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160150,-76.86082594726528,38.83068978668967,S,False,True,pg_dc_spatial,False
S2010160075,Prince George's,Ramp 6 Fr Md 4 Eb To Md 223 Sb,RP,4.0,0.17,0.14,0.19,Exit 6 Ramp 6 Fr Md 4 Eb To Md 223 Sb,Exit 6  Ramp 06 Ramp 3 Fr Ramp 6 (fr Md 4) To Md 223 Nb To Woodyard Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,South,1.0,F,11.13,100.0,0.0,100.0,5210.0,5161.0,5580.0,5521.0,5162.0,5472.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160075,-76.82500648859201,38.812409127433696,S,False,True,pg_dc_route;pg_dc_spatial,False
S2012161110,Prince George's,Benning Rd,CO,377.0,0.05,0.0,0.26,Benning Rd - 100ft North  Of Elfin Ave,Marlboro Pike To Wash Dc Line,Urban,4.0,Minor Arterial,1.0,South,3.0,F,7.19,60.69,52.82,47.18,8025.0,8570.0,8595.0,9170.0,8571.0,9091.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161110,-76.92886339197536,38.87346413143297,S,True,False,pg_dc_spatial,True
S2012161061,Prince George's,Temple Hill Rd,CO,123.0,3.09,2.85,3.43,Temple Hill Rd - .10 Mi North Of Farmer Dr,Allentown Rd To Brinkley Rd,Urban,4.0,Minor Arterial,1.0,South,2.0,F,9.95,66.85,48.81,51.19,13805.0,13830.0,14775.0,14800.0,13831.0,14661.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161061,-76.92782789945576,38.7967099511791,S,True,False,pg_dc_spatial,True
S2012150651,Montgomery,Riding Stable Rd                        ,CO,90.0,0.06,0.0,0.67,Riding Stable Rd - Between Md 198 & Huckburn Ct,Sandy Spring Rd To Jerald Rd,Urban,5.0,Major Collector,1.0,North,2.0,F,10.25,65.03,49.85,50.15,3655.0,3420.0,3875.0,3630.0,3421.0,3761.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150651,-76.91035484432284,39.10623935991592,S,True,False,pg_montgomery_spatial,True
S2012161186,Prince George's,Old Branch Ave,CO,3675.0,0.04,0.0,1.2,Old Branch Ave - Between Md 223 & Clinton St,Brandywine Rd To Coventry Way,Urban,4.0,Minor Arterial,1.0,South,3.0,F,7.3,62.4,47.41,52.59,14585.0,12510.0,15615.0,13390.0,12511.0,13261.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161186,-76.8983839909664,38.7658121624463,S,True,False,pg_dc_spatial,True
S2012161202,Prince George's,High Bridge Rd,CO,5068.0,1.4,0.0,1.55,High Bridge Rd - .10 Mi North Of Md 450,Chestnut Ave (back) To Annapolis Rd,Urban,5.0,Major Collector,1.0,North,3.0,F,11.39,57.91,48.68,51.32,7275.0,6890.0,7715.0,7300.0,6891.0,7581.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161202,-76.77294510420458,38.97432728422414,S,True,False,pg_dc_spatial,True
B3229,Prince George's,Piscataway Rd,MD,223.0,7.2,7.17,7.4,Md223-between Pineview La & Md5,Pine View La To Md 5 Ramps,Urban,4.0,Minor Arterial,1.0,South,4.0,C,7.12,50.65,54.03,45.97,46791.0,46372.0,50071.0,49622.0,43200.0,45790.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B3229,-76.88829185982212,38.766866133321976,B,True,False,pg_dc_spatial,True
S2012150979,Montgomery,E Middle La,MU,3356.0,0.23,0.0,0.25,E Middle La - Between Md 355 & Monroe St,N Washington St To Hungerford Dr,Urban,5.0,Major Collector,1.0,East,4.0,F,9.11,59.32,52.44,47.56,11395.0,10300.0,12085.0,10920.0,10301.0,11331.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150979,-77.14864376489706,39.085091784312645,S,True,False,montgomery_dc_spatial,True
B150074,Montgomery,Cherry Hill Rd,CO,4359.0,0.4,0.25,1.47,Cherry Hill Rd-.40 Mi S Of Us29,Md 929b (back) To Prince Georges Co/l,Urban,4.0,Minor Arterial,1.0,North,4.0,F,8.26,50.96,51.49,48.51,35522.0,33780.0,38012.0,36150.0,35201.0,35811.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B150074,-76.95624808694905,39.05975944272242,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2000150116,Montgomery,Ramp 3 Fr Ramp 6 (fr C B Pkwy) To Is 495,RP,495.0,0.1,0.0,0.46,Exit 41 Ramp 3 Fr Clara Barton Pkwy Eb To Is 495 Nb,Exit 41 Ramp 03 Ramp 6 Fr Clara Barton Pkwy To Is 495 Sb To Capital Beltway,Urban,1.0,Interstate,2.0,North,1.0,F,13.77,100.0,100.0,0.0,1535.0,1410.0,1605.0,1470.0,1421.0,1481.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000150116,-77.18070622201544,38.97361342650188,S,False,True,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial,False
B3268,Prince George's,Oxon Hill Rd,MD,414.0,0.72,0.52,1.039,Md414-.20 Mi E Of Md210,Md 210 To Livingston Rd,Urban,3.0,Principal Arterial Other,1.0,East,5.0,C,6.59,64.5,49.67,50.33,24671.0,24452.0,26401.0,26162.0,26870.0,28480.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B3268,-76.99540072831437,38.80261862416586,B,True,False,pg_dc_spatial,True
S2012150977,Montgomery,S Washington St,MU,3150.0,0.37,0.0,0.4,S Washington St - Between Md 28 & E Montgomery Ave,Argyle St To E Montgomery Ave At Courthouse Sq,Urban,7.0,Local,1.0,South,2.0,F,8.07,50.0,45.1,54.9,5475.0,5060.0,5865.0,5410.0,5061.0,5371.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150977,-77.15288573004291,39.08374948955166,S,True,False,montgomery_dc_spatial,True
B2815,Montgomery,River Rd,MD,190.0,0.1,0.0,3.03,Md190-.10 Mi E Of Md112,Md 112 To Travilah Rd,Rural,5.0,Major Collector,1.0,East,2.0,C,10.89,85.81,51.62,48.38,3624.0,3605.0,3844.0,3825.0,3690.0,3910.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2815,-77.32698546012514,39.07754510972021,B,True,False,montgomery_dc_route,True
B2709,Montgomery,Darnestown Rd,MD,28.0,13.62,13.18,14.64,Md28-.10 Mi E Of Turkey Foot Rd,Md 112 To Ancient Oak Dr,Urban,4.0,Minor Arterial,1.0,West,2.0,F,9.3,69.03,49.83,50.17,12712.0,14000.0,13602.0,14980.0,14001.0,14841.0,844.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2709,-77.2848878726622,39.10524979560774,B,True,False,,False
S2002160054,Prince George's,Ramp 6 Fr Md 410 To Md 295 Sb,RP,295.0,0.08,0.0,0.16,Exit 5 Ramp 6 Fr Riverdale Rd To Md 295 Sb,Exit 5  Ramp 06 Riverdale Rd To Baltimore Washington Pkwy,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,South,1.0,F,6.19,100.0,0.0,100.0,8051.0,7982.0,8621.0,8542.0,7983.0,8463.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2002160054,-76.90572335709336,38.95983102577456,S,False,True,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,False
B160016,Prince George's,Ritchie Marlboro Rd,CO,974.0,0.1,0.0,4.927,Ritchie Marlboro Rd-.10 Mi N Of Old Marlboro Pike,Old Marlboro Pike To White House Rd,Urban,4.0,Minor Arterial,1.0,North,3.0,F,8.61,73.17,50.74,49.26,10090.0,10001.0,10800.0,10701.0,10002.0,10602.0,757.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160016,-76.77926234474342,38.816824901437386,B,True,False,pg_dc_spatial,True
S2011160010,Prince George's,Ramp 7 Fr Ramp 2 (fr Is 95) To Md 210 Sb,RP,95.0,0.02,0.0,0.041,Exit 3 Ramp 7 Fr Ramp 2 (fr Is 95 Wb) To Md 210 Sb,Exit 3  Ramp 07 Ramp 2 (fr Is 95 Wb) To Md 210 Sb,Urban,1.0,Interstate,2.0,West,2.0,F,6.22,100.0,0.0,100.0,16000.0,15901.0,16640.0,16541.0,16012.0,16652.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011160010,-76.99845619054813,38.80602314186789,S,False,True,pg_montgomery_route;pg_dc_spatial,False
S2012161057,Prince George's,Brinkley Rd                             ,CO,122.0,2.62,0.95,2.66,Brinkley Rd - Between Temple Hill Rd & Lujean La,Fisher Rd To Temple Hill Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,8.48,53.72,50.27,49.73,11565.0,11720.0,12265.0,12420.0,11721.0,12891.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161057,-76.92975294599049,38.80073996528815,S,True,False,pg_dc_spatial,True
S2017150196,Montgomery,Ramp 12 Fr Ramp 8 To Park Potomac Ave,RP,270.0,0.06,0.0,0.23,Exit 4 Ramp 12 Fr Ramp 8 To Park Potomac Ave,Exit 4  Ramp 12 Fr Ramp 8 To Park Potomac,Urban,1.0,Interstate,2.0,West,1.0,F,9.49,100.0,0.0,100.0,840.0,841.0,870.0,881.0,852.0,892.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150196,-77.15702493331017,39.05717528600741,S,False,True,montgomery_dc_spatial,False
B2970,Montgomery,Capital Beltway,IS,495.0,3.07,2.37,3.95,Is495-.70 Mi E Of Md190,Md 190 To Is 270y,Urban,1.0,Interstate,1.0,West,8.0,C,6.98,50.95,49.71,50.29,248891.0,247402.0,258851.0,257302.0,255090.0,265290.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2970,-77.15668468651484,39.00113066825362,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial,True
B2827,Montgomery,Metropolitan Ave,MD,192.0,0.49,0.29,2.14,Md192-.10 Mi E Of Md185,Plyers Mill Rd (back) To Seminary Rd,Urban,4.0,Minor Arterial,1.0,West,2.0,C,8.31,58.4,48.47,51.53,9274.0,9195.0,9924.0,9845.0,10190.0,10800.0,399.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2827,-77.0742927366897,39.029348404464095,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2005020037,Anne Arundel,Ramp 2 Fr Md 32 Wb To Md 170 Nb,RP,32.0,0.42,0.39,0.45,Exit 5 Ramp 2 Fr Md 32 Wb To Md 170 Nb,Exit 5  Ramp 02 Ramp 7 Fr Ramp 2 (fr Md 32 Wb) To Md 170 To Telegraph Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,North,1.0,F,9.82,100.0,100.0,0.0,1891.0,1872.0,2021.0,2002.0,1873.0,1993.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2005020037,-76.69354780516004,39.10135058295971,S,False,True,,False
S2012150919,Montgomery,Chestnut St,MU,40.0,0.04,0.0,0.29,Chestnut St - Between Md 355 & E Diamond Ave,Frederick Rd To W Diamond Ave,Urban,6.0,Minor Collector,1.0,South,3.0,F,8.23,55.15,43.51,56.49,8535.0,7470.0,9055.0,7920.0,7471.0,8221.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150919,-77.20225220271395,39.143369943693735,S,True,False,,False
S2009150013,Montgomery,Ramp 7 Fr Ramp 2 To Gv 29,RP,6.0,0.01,0.0,0.02,Exit 1 Ramp 7 Fr Ramp 2 (fr Clara Barton Pkwy Wb) To Gv 29,Exit 1  Ramp 07 Ramp 2 Fr Clara Barton Pkwy To Gv 29 To Govt Spur Fr R&d Ctr,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,F,11.4,100.0,0.0,100.0,342.0,343.0,372.0,373.0,344.0,374.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2009150013,-77.19541251368398,38.97270302335635,S,False,True,montgomery_dc_spatial,False
S2012150692,Montgomery,Seven Locks Rd,CO,148.0,0.09,0.0,0.94,Seven Locks Rd - .10 Mile North Of Macarthur Blvd,Macarthur Blvd To Lilly Stone Dr,Urban,5.0,Major Collector,1.0,South,2.0,F,9.54,70.61,50.07,49.93,5295.0,4690.0,5615.0,4970.0,4691.0,5161.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150692,-77.16146387833656,38.97574490142657,S,True,False,montgomery_dc_spatial,True
S2012150900,Montgomery,Darnestown Rd,CO,7009.0,0.03,0.0,1.09,Darnestown Rd - Between Md 28 & Hunting La,Md 28 To Shady Grove Rd,Urban,4.0,Minor Arterial,1.0,East,4.0,F,9.46,66.34,51.51,48.49,17735.0,17010.0,18985.0,18200.0,17011.0,18031.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150900,-77.21335188787415,39.10026444753669,S,True,False,montgomery_dc_spatial,True
B2712,Montgomery,W Montgomery Ave,MD,28.0,21.45,21.15,22.72,Md28-.30 Mi E Of Is270,Is 270 To Md 355,Urban,3.0,Principal Arterial Other,1.0,West,3.0,F,8.05,53.81,49.53,50.47,26302.0,25660.0,28142.0,27460.0,25661.0,27201.0,777.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2712,-77.16761045154783,39.085586419600986,B,True,False,montgomery_dc_spatial,True
B020056,Anne Arundel,Piney Orchard Pkwy,CO,5496.0,0.14,0.0,1.41,Piney Orchard Pkwy-.10 Mi S Of Sandy Walk Way,Patuxent Rd (back) To Waugh Chapel Rd,Urban,5.0,Major Collector,1.0,North,3.0,F,10.23,55.48,47.23,52.77,5170.0,5121.0,5480.0,5431.0,5122.0,5632.0,52.0,https://maps.roads.maryland.gov/itms_public/?stationid=B020056,-76.72927350756544,39.06022641588636,B,True,False,,False
S2017150247,Montgomery,Stewart La,CO,112.0,0.12,0.0,0.47,Stewart La - .10 Mile East Of Us 29,Milestone Dr To Lockwood Dr,Urban,5.0,Major Collector,1.0,East,2.0,F,7.62,60.59,55.49,44.51,6970.0,6911.0,7390.0,7331.0,6912.0,7602.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150247,-76.98553698125465,39.04575710138072,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2012161031,Prince George's,Ardwick Ardmore Rd,CO,65.0,2.4,1.65,2.45,Ardwick Ardmore Rd - Between Pennsy Dr & Ardwick Pl,Md 704 To Us 50 Pa,Urban,5.0,Major Collector,1.0,East,4.0,F,7.32,61.52,49.8,50.2,22535.0,17840.0,23895.0,18910.0,18051.0,19621.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161031,-76.87057769956189,38.94292470674974,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S2012150704,Montgomery,Good Hope Rd,CO,161.0,0.1,0.0,1.15,Good Hope Rd - .10 Mile South Of Md 198,Md 198 To Briggs Chaney Rd,Urban,5.0,Major Collector,1.0,South,2.0,F,8.44,51.55,48.9,51.1,2285.0,2080.0,2425.0,2210.0,2081.0,2291.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150704,-76.977032559493,39.11673031430958,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2012150877,Montgomery,Mateny Rd,CO,4763.0,1.48,0.71,1.64,Mateny Rd -.10 Mi North Of Md 119,Md 117 To Md 119,Urban,5.0,Major Collector,1.0,North,3.0,F,10.13,57.35,49.87,50.13,8275.0,7780.0,8775.0,8250.0,7781.0,8561.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150877,-77.27222055366934,39.147225642816046,S,True,False,,False
B2811,Montgomery,Falls Rd                                ,CO,7068.0,1.87,0.0,1.97,Falls Rd-.10 Mi S Of Md190,Mcarthur Blvd To Md 190,Urban,4.0,Minor Arterial,1.0,North,3.0,F,9.79,60.47,49.9,50.1,14720.0,14591.0,15750.0,15611.0,15202.0,15472.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2811,-77.21014667827917,39.016968535965866,B,True,False,montgomery_dc_spatial,True
B2961,Montgomery,No Name,IS,370.0,1.04,0.43,1.61,Is370-.60 Mi E Of Is270,Is 270 To Md 355,Urban,1.0,Interstate,1.0,East,6.0,F,7.64,51.67,48.8,51.2,98390.0,97801.0,102330.0,101711.0,98492.0,102432.0,3285.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2961,-77.18752633855199,39.12175483198124,B,True,False,,False
S2012161026,Prince George's,Chestnut Ave,CO,51.0,0.07,0.04,0.98,Chestnut Ave - Between 11th St & 12th St,11th St To High Bridge Rd (ahead),Urban,5.0,Major Collector,1.0,South,2.0,F,8.06,56.31,52.46,47.54,3285.0,3420.0,3485.0,3630.0,3421.0,3761.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161026,-76.7787016891066,39.00620490669379,S,True,False,pg_dc_spatial,True
S2012161104,Prince George's,Hill Rd,CO,360.0,0.08,0.0,0.58,Hill Rd - Between Md 704 & Highland Park Dr,Md 704 To Seat Pleasant Dr,Urban,5.0,Major Collector,1.0,South,3.0,F,8.23,52.34,52.23,47.77,11935.0,12060.0,12655.0,12780.0,12061.0,13271.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161104,-76.89365497993474,38.90650771457701,S,True,False,pg_dc_spatial,True
S2012150691,Montgomery,Newport Mill Rd,CO,147.0,0.69,0.0,0.73,Newport Mill Rd - Between College View Dr & Md 586,Denfeld Ave To Md 586,Urban,6.0,Minor Collector,1.0,South,2.0,F,14.13,58.59,53.13,46.87,5955.0,5905.0,6315.0,6265.0,5915.0,6515.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150691,-77.06559734298008,39.04472614561765,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B150078,Montgomery,Sligo Creek Pkwy,GV,7.0,2.19,2.09,4.56,Sligo Creek Pkwy-.10 Mi W Of Us29,Us 29 To Md 193,Urban,5.0,Major Collector,1.0,West,2.0,F,9.26,53.9,50.16,49.84,9560.0,9471.0,10130.0,10041.0,9472.0,10422.0,245.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150078,-77.02128298019556,39.00865660685061,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2012150715,Montgomery,Burdette Rd,CO,169.0,1.39,0.2,1.61,Burdette Rd - .10 Mile North Of Md 190,Md 191 To Royal Dominion Dr,Urban,5.0,Major Collector,1.0,South,2.0,F,10.22,52.24,52.16,47.84,3675.0,3590.0,3905.0,3810.0,3591.0,3951.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150715,-77.15218386642995,38.990846644914654,S,True,False,montgomery_dc_spatial,True
S2012150937,Montgomery,Beall Ave #2,MU,272.0,0.87,0.0,0.91,Beall Ave #2 - Between Md 355 & Maryland Ave,Henderson Cir To Hungerford Dr,Urban,6.0,Minor Collector,1.0,East,2.0,F,8.42,53.43,53.65,46.35,6725.0,6290.0,7135.0,6670.0,6291.0,6921.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150937,-77.1506993797617,39.08723315144396,S,True,False,montgomery_dc_spatial,True
