matsim_link_id,count_link_id,direction
mdot_aadt_B040009_3615_rev,mdot_aadt_B040009_3615,rev
mdot_aadt_S2010130031_3616_fwd,mdot_aadt_S2010130031_3616,fwd
mdot_aadt_S2010130031_3616_rev,mdot_aadt_S2010130031_3616,rev
mdot_aadt_B4231_3617_fwd,mdot_aadt_B4231_3617,fwd
mdot_aadt_B4231_3617_rev,mdot_aadt_B4231_3617,rev
mdot_aadt_B2008_3618_fwd,mdot_aadt_B2008_3618,fwd
mdot_aadt_B2008_3618_rev,mdot_aadt_B2008_3618,rev
mdot_aadt_S2012150766_3619_fwd,mdot_aadt_S2012150766_3619,fwd
mdot_aadt_S2012150766_3619_rev,mdot_aadt_S2012150766_3619,rev
mdot_aadt_S2000210053_3620_fwd,mdot_aadt_S2000210053_3620,fwd
mdot_aadt_S2000210053_3620_rev,mdot_aadt_S2000210053_3620,rev
mdot_aadt_S2012151326_3621_fwd,mdot_aadt_S2012151326_3621,fwd
mdot_aadt_S2012151326_3621_rev,mdot_aadt_S2012151326_3621,rev
mdot_aadt_B150123_3622_fwd,mdot_aadt_B150123_3622,fwd
mdot_aadt_B150123_3622_rev,mdot_aadt_B150123_3622,rev
mdot_aadt_S2009240071_3623_fwd,mdot_aadt_S2009240071_3623,fwd
mdot_aadt_S2009240071_3623_rev,mdot_aadt_S2009240071_3623,rev
mdot_aadt_B240021_3624_fwd,mdot_aadt_B240021_3624,fwd
mdot_aadt_B240021_3624_rev,mdot_aadt_B240021_3624,rev
mdot_aadt_S2002100018_3625_fwd,mdot_aadt_S2002100018_3625,fwd
mdot_aadt_S2002100018_3625_rev,mdot_aadt_S2002100018_3625,rev
mdot_aadt_S2012150756_3626_fwd,mdot_aadt_S2012150756_3626,fwd
mdot_aadt_S2012150756_3626_rev,mdot_aadt_S2012150756_3626,rev
mdot_aadt_S2012161184_3627_fwd,mdot_aadt_S2012161184_3627,fwd
mdot_aadt_S2012161184_3627_rev,mdot_aadt_S2012161184_3627,rev
mdot_aadt_S2009030111_3628_fwd,mdot_aadt_S2009030111_3628,fwd
mdot_aadt_S2009030111_3628_rev,mdot_aadt_S2009030111_3628,rev
mdot_aadt_S2009150006_3629_fwd,mdot_aadt_S2009150006_3629,fwd
mdot_aadt_S2009150006_3629_rev,mdot_aadt_S2009150006_3629,rev
mdot_aadt_S2011220608_3630_fwd,mdot_aadt_S2011220608_3630,fwd
mdot_aadt_S2011220608_3630_rev,mdot_aadt_S2011220608_3630,rev
mdot_aadt_B230030_3631_fwd,mdot_aadt_B230030_3631,fwd
mdot_aadt_B230030_3631_rev,mdot_aadt_B230030_3631,rev
mdot_aadt_S2001150153_3632_fwd,mdot_aadt_S2001150153_3632,fwd
mdot_aadt_S2001150153_3632_rev,mdot_aadt_S2001150153_3632,rev
mdot_aadt_S2012150896_3633_fwd,mdot_aadt_S2012150896_3633,fwd
mdot_aadt_S2012150896_3633_rev,mdot_aadt_S2012150896_3633,rev
mdot_aadt_S2012161128_3634_fwd,mdot_aadt_S2012161128_3634,fwd
mdot_aadt_S2012161128_3634_rev,mdot_aadt_S2012161128_3634,rev
mdot_aadt_V2013000613_3635_fwd,mdot_aadt_V2013000613_3635,fwd
mdot_aadt_V2013000613_3635_rev,mdot_aadt_V2013000613_3635,rev
mdot_aadt_P0083_3636_fwd,mdot_aadt_P0083_3636,fwd
mdot_aadt_P0083_3636_rev,mdot_aadt_P0083_3636,rev
mdot_aadt_V2013000551_3637_fwd,mdot_aadt_V2013000551_3637,fwd
mdot_aadt_V2013000551_3637_rev,mdot_aadt_V2013000551_3637,rev
mdot_aadt_S2012150443_3638_fwd,mdot_aadt_S2012150443_3638,fwd
mdot_aadt_S2012150443_3638_rev,mdot_aadt_S2012150443_3638,rev
mdot_aadt_S2002150035_3639_fwd,mdot_aadt_S2002150035_3639,fwd
mdot_aadt_S2002150035_3639_rev,mdot_aadt_S2002150035_3639,rev
mdot_aadt_B130063_3640_fwd,mdot_aadt_B130063_3640,fwd
mdot_aadt_B130063_3640_rev,mdot_aadt_B130063_3640,rev
mdot_aadt_B3545_3641_fwd,mdot_aadt_B3545_3641,fwd
mdot_aadt_B3545_3641_rev,mdot_aadt_B3545_3641,rev
mdot_aadt_B3505_3642_fwd,mdot_aadt_B3505_3642,fwd
mdot_aadt_B3505_3642_rev,mdot_aadt_B3505_3642,rev
mdot_aadt_S2011230165_3643_fwd,mdot_aadt_S2011230165_3643,fwd
mdot_aadt_S2011230165_3643_rev,mdot_aadt_S2011230165_3643,rev
mdot_aadt_B4217_3644_fwd,mdot_aadt_B4217_3644,fwd
mdot_aadt_B4217_3644_rev,mdot_aadt_B4217_3644,rev
mdot_aadt_V2013000749_3645_fwd,mdot_aadt_V2013000749_3645,fwd
mdot_aadt_V2013000749_3645_rev,mdot_aadt_V2013000749_3645,rev
mdot_aadt_S2012161019_3646_fwd,mdot_aadt_S2012161019_3646,fwd
mdot_aadt_S2012161019_3646_rev,mdot_aadt_S2012161019_3646,rev
mdot_aadt_S2012150699_3647_fwd,mdot_aadt_S2012150699_3647,fwd
mdot_aadt_S2012150699_3647_rev,mdot_aadt_S2012150699_3647,rev
mdot_aadt_B2047_3648_fwd,mdot_aadt_B2047_3648,fwd
mdot_aadt_B2047_3648_rev,mdot_aadt_B2047_3648,rev
mdot_aadt_B2713_3649_fwd,mdot_aadt_B2713_3649,fwd
mdot_aadt_B2713_3649_rev,mdot_aadt_B2713_3649,rev
mdot_aadt_S1999160229_3650_fwd,mdot_aadt_S1999160229_3650,fwd
mdot_aadt_S1999160229_3650_rev,mdot_aadt_S1999160229_3650,rev
mdot_aadt_S2004160017_3651_fwd,mdot_aadt_S2004160017_3651,fwd
mdot_aadt_S2004160017_3651_rev,mdot_aadt_S2004160017_3651,rev
mdot_aadt_B240180_3652_fwd,mdot_aadt_B240180_3652,fwd
mdot_aadt_B240180_3652_rev,mdot_aadt_B240180_3652,rev
mdot_aadt_S2001150158_3653_fwd,mdot_aadt_S2001150158_3653,fwd
mdot_aadt_S2001150158_3653_rev,mdot_aadt_S2001150158_3653,rev
mdot_aadt_B0655_3654_fwd,mdot_aadt_B0655_3654,fwd
mdot_aadt_B0655_3654_rev,mdot_aadt_B0655_3654,rev
mdot_aadt_S2012161218_3655_fwd,mdot_aadt_S2012161218_3655,fwd
mdot_aadt_S2012161218_3655_rev,mdot_aadt_S2012161218_3655,rev
mdot_aadt_S2017150193_3656_fwd,mdot_aadt_S2017150193_3656,fwd
mdot_aadt_S2017150193_3656_rev,mdot_aadt_S2017150193_3656,rev
mdot_aadt_V2013000403_3657_fwd,mdot_aadt_V2013000403_3657,fwd
mdot_aadt_V2013000403_3657_rev,mdot_aadt_V2013000403_3657,rev
mdot_aadt_P0070_3658_fwd,mdot_aadt_P0070_3658,fwd
mdot_aadt_P0070_3658_rev,mdot_aadt_P0070_3658,rev
mdot_aadt_S2017100238_3659_fwd,mdot_aadt_S2017100238_3659,fwd
mdot_aadt_S2017100238_3659_rev,mdot_aadt_S2017100238_3659,rev
mdot_aadt_B1528_3660_fwd,mdot_aadt_B1528_3660,fwd
mdot_aadt_B1528_3660_rev,mdot_aadt_B1528_3660,rev
mdot_aadt_V2013000037_3661_fwd,mdot_aadt_V2013000037_3661,fwd
mdot_aadt_V2013000037_3661_rev,mdot_aadt_V2013000037_3661,rev
mdot_aadt_S2010130033_3662_fwd,mdot_aadt_S2010130033_3662,fwd
mdot_aadt_S2010130033_3662_rev,mdot_aadt_S2010130033_3662,rev
mdot_aadt_B4200_3663_fwd,mdot_aadt_B4200_3663,fwd
mdot_aadt_B4200_3663_rev,mdot_aadt_B4200_3663,rev
mdot_aadt_S1999030109_3664_fwd,mdot_aadt_S1999030109_3664,fwd
mdot_aadt_S1999030109_3664_rev,mdot_aadt_S1999030109_3664,rev
mdot_aadt_B2961_3665_fwd,mdot_aadt_B2961_3665,fwd
mdot_aadt_B2961_3665_rev,mdot_aadt_B2961_3665,rev
mdot_aadt_B2019_3666_fwd,mdot_aadt_B2019_3666,fwd
mdot_aadt_B2019_3666_rev,mdot_aadt_B2019_3666,rev
mdot_aadt_S1999130038_3667_fwd,mdot_aadt_S1999130038_3667,fwd
mdot_aadt_S1999130038_3667_rev,mdot_aadt_S1999130038_3667,rev
mdot_aadt_V2013000608_3668_fwd,mdot_aadt_V2013000608_3668,fwd
mdot_aadt_V2013000608_3668_rev,mdot_aadt_V2013000608_3668,rev
mdot_aadt_S1999160194_3669_fwd,mdot_aadt_S1999160194_3669,fwd
mdot_aadt_S1999160194_3669_rev,mdot_aadt_S1999160194_3669,rev
mdot_aadt_S2012241417_3670_fwd,mdot_aadt_S2012241417_3670,fwd
mdot_aadt_S2012241417_3670_rev,mdot_aadt_S2012241417_3670,rev
mdot_aadt_B150101_3671_fwd,mdot_aadt_B150101_3671,fwd
mdot_aadt_B150101_3671_rev,mdot_aadt_B150101_3671,rev
mdot_aadt_B3964_3672_fwd,mdot_aadt_B3964_3672,fwd
mdot_aadt_B3964_3672_rev,mdot_aadt_B3964_3672,rev
mdot_aadt_B160118_3673_fwd,mdot_aadt_B160118_3673,fwd
mdot_aadt_B160118_3673_rev,mdot_aadt_B160118_3673,rev
mdot_aadt_B3159_3674_fwd,mdot_aadt_B3159_3674,fwd
mdot_aadt_B3159_3674_rev,mdot_aadt_B3159_3674,rev
mdot_aadt_S2011220602_3675_fwd,mdot_aadt_S2011220602_3675,fwd
mdot_aadt_S2011220602_3675_rev,mdot_aadt_S2011220602_3675,rev
mdot_aadt_S2012161025_3676_fwd,mdot_aadt_S2012161025_3676,fwd
mdot_aadt_S2012161025_3676_rev,mdot_aadt_S2012161025_3676,rev
mdot_aadt_B2557_3677_fwd,mdot_aadt_B2557_3677,fwd
mdot_aadt_B2557_3677_rev,mdot_aadt_B2557_3677,rev
mdot_aadt_S2011140553_3678_fwd,mdot_aadt_S2011140553_3678,fwd
mdot_aadt_S2011140553_3678_rev,mdot_aadt_S2011140553_3678,rev
mdot_aadt_S2006130015_3679_fwd,mdot_aadt_S2006130015_3679,fwd
mdot_aadt_S2006130015_3679_rev,mdot_aadt_S2006130015_3679,rev
mdot_aadt_S1998070016_3680_fwd,mdot_aadt_S1998070016_3680,fwd
mdot_aadt_S1998070016_3680_rev,mdot_aadt_S1998070016_3680,rev
mdot_aadt_B4144_3681_fwd,mdot_aadt_B4144_3681,fwd
mdot_aadt_B4144_3681_rev,mdot_aadt_B4144_3681,rev
mdot_aadt_V2013000861_3682_fwd,mdot_aadt_V2013000861_3682,fwd
mdot_aadt_V2013000861_3682_rev,mdot_aadt_V2013000861_3682,rev
mdot_aadt_B150038_3683_fwd,mdot_aadt_B150038_3683,fwd
mdot_aadt_B150038_3683_rev,mdot_aadt_B150038_3683,rev
mdot_aadt_S2012150763_3684_fwd,mdot_aadt_S2012150763_3684,fwd
mdot_aadt_S2012150763_3684_rev,mdot_aadt_S2012150763_3684,rev
mdot_aadt_S2010110011_3685_fwd,mdot_aadt_S2010110011_3685,fwd
mdot_aadt_S2010110011_3685_rev,mdot_aadt_S2010110011_3685,rev
mdot_aadt_S2014160336_3686_fwd,mdot_aadt_S2014160336_3686,fwd
mdot_aadt_S2014160336_3686_rev,mdot_aadt_S2014160336_3686,rev
mdot_aadt_S2012150876_3687_fwd,mdot_aadt_S2012150876_3687,fwd
mdot_aadt_S2012150876_3687_rev,mdot_aadt_S2012150876_3687,rev
mdot_aadt_S2010130035_3688_fwd,mdot_aadt_S2010130035_3688,fwd
mdot_aadt_S2010130035_3688_rev,mdot_aadt_S2010130035_3688,rev
mdot_aadt_S2012150858_3689_fwd,mdot_aadt_S2012150858_3689,fwd
mdot_aadt_S2012150858_3689_rev,mdot_aadt_S2012150858_3689,rev
mdot_aadt_S2012150724_3690_fwd,mdot_aadt_S2012150724_3690,fwd
mdot_aadt_S2012150724_3690_rev,mdot_aadt_S2012150724_3690,rev
mdot_aadt_S2012150659_3691_fwd,mdot_aadt_S2012150659_3691,fwd
mdot_aadt_S2012150659_3691_rev,mdot_aadt_S2012150659_3691,rev
mdot_aadt_S2000160006_3692_fwd,mdot_aadt_S2000160006_3692,fwd
mdot_aadt_S2000160006_3692_rev,mdot_aadt_S2000160006_3692,rev
mdot_aadt_B1319_3693_fwd,mdot_aadt_B1319_3693,fwd
mdot_aadt_B1319_3693_rev,mdot_aadt_B1319_3693,rev
mdot_aadt_V2013000575_3694_fwd,mdot_aadt_V2013000575_3694,fwd
mdot_aadt_V2013000575_3694_rev,mdot_aadt_V2013000575_3694,rev
mdot_aadt_S2012240191_3695_fwd,mdot_aadt_S2012240191_3695,fwd
mdot_aadt_S2012240191_3695_rev,mdot_aadt_S2012240191_3695,rev
mdot_aadt_S2012151310_3696_fwd,mdot_aadt_S2012151310_3696,fwd
mdot_aadt_S2012151310_3696_rev,mdot_aadt_S2012151310_3696,rev
mdot_aadt_S2009030057_3697_fwd,mdot_aadt_S2009030057_3697,fwd
mdot_aadt_S2009030057_3697_rev,mdot_aadt_S2009030057_3697,rev
mdot_aadt_S2012240108_3698_fwd,mdot_aadt_S2012240108_3698,fwd
mdot_aadt_S2012240108_3698_rev,mdot_aadt_S2012240108_3698,rev
mdot_aadt_S2006020048_3699_fwd,mdot_aadt_S2006020048_3699,fwd
mdot_aadt_S2006020048_3699_rev,mdot_aadt_S2006020048_3699,rev
mdot_aadt_B160014_3700_fwd,mdot_aadt_B160014_3700,fwd
mdot_aadt_B160014_3700_rev,mdot_aadt_B160014_3700,rev
mdot_aadt_B2414_3701_fwd,mdot_aadt_B2414_3701,fwd
mdot_aadt_B2414_3701_rev,mdot_aadt_B2414_3701,rev
mdot_aadt_S1999030124_3702_fwd,mdot_aadt_S1999030124_3702,fwd
mdot_aadt_S1999030124_3702_rev,mdot_aadt_S1999030124_3702,rev
mdot_aadt_S2000150173_3703_fwd,mdot_aadt_S2000150173_3703,fwd
mdot_aadt_S2000150173_3703_rev,mdot_aadt_S2000150173_3703,rev
mdot_aadt_B2639_3704_fwd,mdot_aadt_B2639_3704,fwd
mdot_aadt_B2639_3704_rev,mdot_aadt_B2639_3704,rev
mdot_aadt_S1997150020_3705_fwd,mdot_aadt_S1997150020_3705,fwd
mdot_aadt_S1997150020_3705_rev,mdot_aadt_S1997150020_3705,rev
mdot_aadt_P0015_3706_fwd,mdot_aadt_P0015_3706,fwd
mdot_aadt_P0015_3706_rev,mdot_aadt_P0015_3706,rev
mdot_aadt_B3540_3707_fwd,mdot_aadt_B3540_3707,fwd
mdot_aadt_B3540_3707_rev,mdot_aadt_B3540_3707,rev
mdot_aadt_B3502_3708_fwd,mdot_aadt_B3502_3708,fwd
mdot_aadt_B3502_3708_rev,mdot_aadt_B3502_3708,rev
mdot_aadt_V2013000538_3709_fwd,mdot_aadt_V2013000538_3709,fwd
mdot_aadt_V2013000538_3709_rev,mdot_aadt_V2013000538_3709,rev
mdot_aadt_S2012150889_3710_fwd,mdot_aadt_S2012150889_3710,fwd
mdot_aadt_S2012150889_3710_rev,mdot_aadt_S2012150889_3710,rev
mdot_aadt_S2010130049_3711_fwd,mdot_aadt_S2010130049_3711,fwd
mdot_aadt_S2010130049_3711_rev,mdot_aadt_S2010130049_3711,rev
mdot_aadt_B2768_3712_fwd,mdot_aadt_B2768_3712,fwd
mdot_aadt_B2768_3712_rev,mdot_aadt_B2768_3712,rev
mdot_aadt_S2011160017_3713_fwd,mdot_aadt_S2011160017_3713,fwd
mdot_aadt_S2011160017_3713_rev,mdot_aadt_S2011160017_3713,rev
mdot_aadt_B160047_3714_fwd,mdot_aadt_B160047_3714,fwd
mdot_aadt_B160047_3714_rev,mdot_aadt_B160047_3714,rev
mdot_aadt_S2011030925_3715_fwd,mdot_aadt_S2011030925_3715,fwd
mdot_aadt_S2011030925_3715_rev,mdot_aadt_S2011030925_3715,rev
mdot_aadt_S2017150259_3716_fwd,mdot_aadt_S2017150259_3716,fwd
mdot_aadt_S2017150259_3716_rev,mdot_aadt_S2017150259_3716,rev
mdot_aadt_S2012161083_3717_fwd,mdot_aadt_S2012161083_3717,fwd
mdot_aadt_S2012161083_3717_rev,mdot_aadt_S2012161083_3717,rev
mdot_aadt_B3705_3718_fwd,mdot_aadt_B3705_3718,fwd
mdot_aadt_B3705_3718_rev,mdot_aadt_B3705_3718,rev
mdot_aadt_S2012150743_3719_fwd,mdot_aadt_S2012150743_3719,fwd
mdot_aadt_S2012150743_3719_rev,mdot_aadt_S2012150743_3719,rev
mdot_aadt_S2012241362_3720_fwd,mdot_aadt_S2012241362_3720,fwd
mdot_aadt_S2012241362_3720_rev,mdot_aadt_S2012241362_3720,rev
mdot_aadt_S2012161255_3721_fwd,mdot_aadt_S2012161255_3721,fwd
mdot_aadt_S2012161255_3721_rev,mdot_aadt_S2012161255_3721,rev
mdot_aadt_S2012151327_3722_fwd,mdot_aadt_S2012151327_3722,fwd
mdot_aadt_S2012151327_3722_rev,mdot_aadt_S2012151327_3722,rev
mdot_aadt_B110013_3723_fwd,mdot_aadt_B110013_3723,fwd
mdot_aadt_B110013_3723_rev,mdot_aadt_B110013_3723,rev
mdot_aadt_S2012161032_3724_fwd,mdot_aadt_S2012161032_3724,fwd
mdot_aadt_S2012161032_3724_rev,mdot_aadt_S2012161032_3724,rev
mdot_aadt_B240086_3725_fwd,mdot_aadt_B240086_3725,fwd
mdot_aadt_B240086_3725_rev,mdot_aadt_B240086_3725,rev
mdot_aadt_S2009150009_3726_fwd,mdot_aadt_S2009150009_3726,fwd
mdot_aadt_S2009150009_3726_rev,mdot_aadt_S2009150009_3726,rev
mdot_aadt_S2010030154_3727_fwd,mdot_aadt_S2010030154_3727,fwd
mdot_aadt_S2010030154_3727_rev,mdot_aadt_S2010030154_3727,rev
mdot_aadt_S1998130133_3728_fwd,mdot_aadt_S1998130133_3728,fwd
mdot_aadt_S1998130133_3728_rev,mdot_aadt_S1998130133_3728,rev
mdot_aadt_B240173_3729_fwd,mdot_aadt_B240173_3729,fwd
mdot_aadt_B240173_3729_rev,mdot_aadt_B240173_3729,rev
mdot_aadt_B2903_3730_fwd,mdot_aadt_B2903_3730,fwd
mdot_aadt_B2903_3730_rev,mdot_aadt_B2903_3730,rev
mdot_aadt_B240163_3731_fwd,mdot_aadt_B240163_3731,fwd
mdot_aadt_B240163_3731_rev,mdot_aadt_B240163_3731,rev
mdot_aadt_B1986_3732_fwd,mdot_aadt_B1986_3732,fwd
mdot_aadt_B1986_3732_rev,mdot_aadt_B1986_3732,rev
mdot_aadt_S2009240039_3733_fwd,mdot_aadt_S2009240039_3733,fwd
mdot_aadt_S2009240039_3733_rev,mdot_aadt_S2009240039_3733,rev
mdot_aadt_S1999020038_3734_fwd,mdot_aadt_S1999020038_3734,fwd
mdot_aadt_S1999020038_3734_rev,mdot_aadt_S1999020038_3734,rev
mdot_aadt_S2012150869_3735_fwd,mdot_aadt_S2012150869_3735,fwd
mdot_aadt_S2012150869_3735_rev,mdot_aadt_S2012150869_3735,rev
mdot_aadt_V2013000615_3736_fwd,mdot_aadt_V2013000615_3736,fwd
mdot_aadt_V2013000615_3736_rev,mdot_aadt_V2013000615_3736,rev
mdot_aadt_B2958_3737_fwd,mdot_aadt_B2958_3737,fwd
mdot_aadt_B2958_3737_rev,mdot_aadt_B2958_3737,rev
mdot_aadt_B210011_3738_fwd,mdot_aadt_B210011_3738,fwd
mdot_aadt_B210011_3738_rev,mdot_aadt_B210011_3738,rev
mdot_aadt_S1999150075_3739_fwd,mdot_aadt_S1999150075_3739,fwd
mdot_aadt_S1999150075_3739_rev,mdot_aadt_S1999150075_3739,rev
mdot_aadt_S2012150710_3740_fwd,mdot_aadt_S2012150710_3740,fwd
mdot_aadt_S2012150710_3740_rev,mdot_aadt_S2012150710_3740,rev
mdot_aadt_B3271_3741_fwd,mdot_aadt_B3271_3741,fwd
mdot_aadt_B3271_3741_rev,mdot_aadt_B3271_3741,rev
mdot_aadt_B150037_3742_fwd,mdot_aadt_B150037_3742,fwd
mdot_aadt_B150037_3742_rev,mdot_aadt_B150037_3742,rev
mdot_aadt_S2012161084_3743_fwd,mdot_aadt_S2012161084_3743,fwd
mdot_aadt_S2012161084_3743_rev,mdot_aadt_S2012161084_3743,rev
mdot_aadt_S2010030166_3744_fwd,mdot_aadt_S2010030166_3744,fwd
mdot_aadt_S2010030166_3744_rev,mdot_aadt_S2010030166_3744,rev
mdot_aadt_S2012240273_3745_fwd,mdot_aadt_S2012240273_3745,fwd
mdot_aadt_S2012240273_3745_rev,mdot_aadt_S2012240273_3745,rev
mdot_aadt_S2010150038_3746_fwd,mdot_aadt_S2010150038_3746,fwd
mdot_aadt_S2010150038_3746_rev,mdot_aadt_S2010150038_3746,rev
mdot_aadt_S2012161114_3747_fwd,mdot_aadt_S2012161114_3747,fwd
mdot_aadt_S2012161114_3747_rev,mdot_aadt_S2012161114_3747,rev
mdot_aadt_B2868_3748_fwd,mdot_aadt_B2868_3748,fwd
mdot_aadt_B2868_3748_rev,mdot_aadt_B2868_3748,rev
mdot_aadt_S2010240098_3749_fwd,mdot_aadt_S2010240098_3749,fwd
mdot_aadt_S2010240098_3749_rev,mdot_aadt_S2010240098_3749,rev
mdot_aadt_S2008210032_3750_fwd,mdot_aadt_S2008210032_3750,fwd
mdot_aadt_S2008210032_3750_rev,mdot_aadt_S2008210032_3750,rev
mdot_aadt_V2013000584_3751_fwd,mdot_aadt_V2013000584_3751,fwd
mdot_aadt_V2013000584_3751_rev,mdot_aadt_V2013000584_3751,rev
mdot_aadt_B3223_3752_fwd,mdot_aadt_B3223_3752,fwd
mdot_aadt_B3223_3752_rev,mdot_aadt_B3223_3752,rev
mdot_aadt_S2009240042_3753_fwd,mdot_aadt_S2009240042_3753,fwd
mdot_aadt_S2009240042_3753_rev,mdot_aadt_S2009240042_3753,rev
mdot_aadt_S2017120348_3754_fwd,mdot_aadt_S2017120348_3754,fwd
mdot_aadt_S2017120348_3754_rev,mdot_aadt_S2017120348_3754,rev
mdot_aadt_B150008_3755_fwd,mdot_aadt_B150008_3755,fwd
mdot_aadt_B150008_3755_rev,mdot_aadt_B150008_3755,rev
mdot_aadt_B240082_3756_fwd,mdot_aadt_B240082_3756,fwd
mdot_aadt_B240082_3756_rev,mdot_aadt_B240082_3756,rev
mdot_aadt_B240020_3757_fwd,mdot_aadt_B240020_3757,fwd
mdot_aadt_B240020_3757_rev,mdot_aadt_B240020_3757,rev
mdot_aadt_S2005130093_3758_fwd,mdot_aadt_S2005130093_3758,fwd
mdot_aadt_S2005130093_3758_rev,mdot_aadt_S2005130093_3758,rev
mdot_aadt_B3259_3759_fwd,mdot_aadt_B3259_3759,fwd
mdot_aadt_B3259_3759_rev,mdot_aadt_B3259_3759,rev
mdot_aadt_S2005130108_3760_fwd,mdot_aadt_S2005130108_3760,fwd
mdot_aadt_S2005130108_3760_rev,mdot_aadt_S2005130108_3760,rev
mdot_aadt_B110014_3761_fwd,mdot_aadt_B110014_3761,fwd
mdot_aadt_B110014_3761_rev,mdot_aadt_B110014_3761,rev
mdot_aadt_S2012161138_3762_fwd,mdot_aadt_S2012161138_3762,fwd
mdot_aadt_S2012161138_3762_rev,mdot_aadt_S2012161138_3762,rev
mdot_aadt_S2001150033_3763_fwd,mdot_aadt_S2001150033_3763,fwd
mdot_aadt_S2001150033_3763_rev,mdot_aadt_S2001150033_3763,rev
mdot_aadt_S2012030209_3764_fwd,mdot_aadt_S2012030209_3764,fwd
mdot_aadt_S2012030209_3764_rev,mdot_aadt_S2012030209_3764,rev
mdot_aadt_T0010_3765_fwd,mdot_aadt_T0010_3765,fwd
mdot_aadt_T0010_3765_rev,mdot_aadt_T0010_3765,rev
mdot_aadt_B160095_3766_fwd,mdot_aadt_B160095_3766,fwd
mdot_aadt_B160095_3766_rev,mdot_aadt_B160095_3766,rev
mdot_aadt_B2945_3767_fwd,mdot_aadt_B2945_3767,fwd
mdot_aadt_B2945_3767_rev,mdot_aadt_B2945_3767,rev
mdot_aadt_S2012150850_3768_fwd,mdot_aadt_S2012150850_3768,fwd
mdot_aadt_S2012150850_3768_rev,mdot_aadt_S2012150850_3768,rev
mdot_aadt_S1999150078_3769_fwd,mdot_aadt_S1999150078_3769,fwd
mdot_aadt_S1999150078_3769_rev,mdot_aadt_S1999150078_3769,rev
mdot_aadt_B1563_3770_fwd,mdot_aadt_B1563_3770,fwd
mdot_aadt_B1563_3770_rev,mdot_aadt_B1563_3770,rev
mdot_aadt_S2011020840_3771_fwd,mdot_aadt_S2011020840_3771,fwd
mdot_aadt_S2011020840_3771_rev,mdot_aadt_S2011020840_3771,rev
mdot_aadt_S2012161087_3772_fwd,mdot_aadt_S2012161087_3772,fwd
mdot_aadt_S2012161087_3772_rev,mdot_aadt_S2012161087_3772,rev
mdot_aadt_S2017040317_3773_fwd,mdot_aadt_S2017040317_3773,fwd
mdot_aadt_S2017040317_3773_rev,mdot_aadt_S2017040317_3773,rev
mdot_aadt_B3307_3774_fwd,mdot_aadt_B3307_3774,fwd
mdot_aadt_B3307_3774_rev,mdot_aadt_B3307_3774,rev
mdot_aadt_S2017220190_3775_fwd,mdot_aadt_S2017220190_3775,fwd
mdot_aadt_S2017220190_3775_rev,mdot_aadt_S2017220190_3775,rev
mdot_aadt_S2017220188_3776_fwd,mdot_aadt_S2017220188_3776,fwd
mdot_aadt_S2017220188_3776_rev,mdot_aadt_S2017220188_3776,rev
mdot_aadt_B100017_3777_fwd,mdot_aadt_B100017_3777,fwd
mdot_aadt_B100017_3777_rev,mdot_aadt_B100017_3777,rev
mdot_aadt_B050009_3778_fwd,mdot_aadt_B050009_3778,fwd
mdot_aadt_B050009_3778_rev,mdot_aadt_B050009_3778,rev
mdot_aadt_B2112_3779_fwd,mdot_aadt_B2112_3779,fwd
mdot_aadt_B2112_3779_rev,mdot_aadt_B2112_3779,rev
mdot_aadt_B3532_3780_fwd,mdot_aadt_B3532_3780,fwd
mdot_aadt_B3532_3780_rev,mdot_aadt_B3532_3780,rev
mdot_aadt_S2012241422_3781_fwd,mdot_aadt_S2012241422_3781,fwd
mdot_aadt_S2012241422_3781_rev,mdot_aadt_S2012241422_3781,rev
mdot_aadt_S2017150447_3782_fwd,mdot_aadt_S2017150447_3782,fwd
mdot_aadt_S2017150447_3782_rev,mdot_aadt_S2017150447_3782,rev
mdot_aadt_S1997150017_3783_fwd,mdot_aadt_S1997150017_3783,fwd
mdot_aadt_S1997150017_3783_rev,mdot_aadt_S1997150017_3783,rev
mdot_aadt_B0726_3784_fwd,mdot_aadt_B0726_3784,fwd
mdot_aadt_B0726_3784_rev,mdot_aadt_B0726_3784,rev
mdot_aadt_B3828_3785_fwd,mdot_aadt_B3828_3785,fwd
mdot_aadt_B3828_3785_rev,mdot_aadt_B3828_3785,rev
mdot_aadt_B080095_3786_fwd,mdot_aadt_B080095_3786,fwd
mdot_aadt_B080095_3786_rev,mdot_aadt_B080095_3786,rev
mdot_aadt_S2008130025_3787_fwd,mdot_aadt_S2008130025_3787,fwd
mdot_aadt_S2008130025_3787_rev,mdot_aadt_S2008130025_3787,rev
mdot_aadt_S2003240008_3788_fwd,mdot_aadt_S2003240008_3788,fwd
mdot_aadt_S2003240008_3788_rev,mdot_aadt_S2003240008_3788,rev
mdot_aadt_B1921_3789_fwd,mdot_aadt_B1921_3789,fwd
mdot_aadt_B1921_3789_rev,mdot_aadt_B1921_3789,rev
mdot_aadt_B160079_3790_fwd,mdot_aadt_B160079_3790,fwd
mdot_aadt_B160079_3790_rev,mdot_aadt_B160079_3790,rev
mdot_aadt_S2004030019_3791_fwd,mdot_aadt_S2004030019_3791,fwd
mdot_aadt_S2004030019_3791_rev,mdot_aadt_S2004030019_3791,rev
mdot_aadt_B3513_3792_fwd,mdot_aadt_B3513_3792,fwd
