AADT,AADT_2010,AADT_2010_ANNO,AADT_2011,AADT_2011_ANNO,AADT_2012,AADT_2012_ANNO,AADT_2013,AADT_2013_ANNO,AADT_2014,AADT_2014_ANNO,AADT_2015,AADT_2015_ANNO,AADT_2016,AADT_2016_ANNO,AADT_2017,AADT_2017_ANNO,AADT_2018,AADT_2018_ANNO,AADT_ANNO,AAWDT,AAWDT_2010,AAWDT_2010_ANNO,AAWDT_2011,AAWDT_2011_ANNO,AAWDT_2012,AAWDT_2012_ANNO,AAWDT_2013,AAWDT_2013_ANNO,AAWDT_2014,AAWDT_2014_ANNO,AAWDT_2015,AAWDT_2015_ANNO,AAWDT_2016,AAWDT_2016_ANNO,AAWDT_2017,AAWDT_2017_ANNO,AAWDT_2018,AAWDT_2018_ANNO,AAWDT_ANNO,AVMT,BEGIN_SECTION,BUS_AADT,BUS_AADT_ANNO,BUS_AADT_PCT_OVERALL,CAR_AADT,CAR_AADT_ANNO,CAR_AADT_PCT_OVERALL,COMBINATION_UNIT_AADT,COMBINATION_UNIT_AADT_ANNO,COUNTED_FACTORED,COUNTY_DESC,COUNTY_ID,CUTRUCK_AADT_PCT_OVERALL,CUTRUCK__AADT_PCT_TRUCK,D_FACTOR,D_FACTOR_ANNO,END_SECTION,F_SYSTEM,F_SYSTEM_DESC,ID_MP,ID_PREFIX,ID_RTE_NO,K_FACTOR,K_FACTOR_ANNO,LIGHT_TRUCK_AADT,LIGHT_TRUCK_AADT_ANNO,LIGHT_TRUCK_AADT_PCT_OVERALL,LINK,LOCATION_ID,LOC_ERROR,MAIN_LINE,MCYCLE_AADT_PCT_OVERALL,MOTORCYCLE_AADT,MOTORCYCLE_AADT_ANNO,MP_SUFFIX,MUNICIPALITY,MUN_SORT,NORTH_EAST_SPLIT,NORTH_EAST_SPLIT_ANNO,NUM_LANES,NUM_LANES_ANNO,OBJECTID,PEAK_HOUR_DIRECTION,ROADNAME,ROAD_SECTION,ROUTEID,ROUTEID_RH,RURAL_URBAN,SINGLE_UNIT_AADT,SINGLE_UNIT_AADT_ANNO,SOUTH_WEST_SPLIT,SOUTH_WEST_SPLIT_ANNO,STATION_DESC,STMP_SEQ,SUTRUCK_AADT_PCT_OVERALL,SUTRUCK_AADT_PCT_TRUCK,TRUCK_AADT,TRUCK_AADT_ANNO,TRUCK_AADT_PCT_OVERALL,geometry_x,geometry_y
8932.0,8450.0,"8,450",8481.0,"8,481",8412.0,"8,412",8650.0,"8,650",8621.0,"8,621",8852.0,"8,852",9023.0,"9,023",9010.0,"9,010",8931.0,"8,931","8,932",9472.0,9040.0,"9,040",9161.0,"9,161",9092.0,"9,092",9340.0,"9,340",9221.0,"9,221",9472.0,"9,472",9663.0,"9,663",9640.0,"9,640",9561.0,"9,561","9,472",1.8583,0.0,,N/A,,,N/A,,,N/A,F,Anne Arundel,2.0,,,100.0,100,0.57,2.0,Principal Arterial Other Freeways and Expressways,0.2,RP,295.0,9.13,9.13,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2007020018,S2007020018,NO ERROR,2.0,,,N/A,  ,None,0.0,0.0,0,1.0,1,21,South,Ramp 6 Fr Md 32 Eb To Md 295 Sb,Exit 4  Ramp 06 Savage Rd To Baltimore Washington Pkwy,02000RP00295  02SSMD4         06,02000RP00295--100406,Urban,,N/A,100.0,100,Exit 4 Ramp 6 Fr Md 32 Eb To Md 295 Sb,0.0,,,,N/A,,-76.78045712742748,39.11535734470841
12630.0,,N/A,,N/A,,N/A,11200.0,"11,200",11171.0,"11,171",11462.0,"11,462",11683.0,"11,683",11964.0,"11,964",11865.0,"11,865","12,630",13390.0,,N/A,,N/A,,N/A,12100.0,"12,100",11951.0,"11,951",12262.0,"12,262",12503.0,"12,503",12804.0,"12,804",12705.0,"12,705","13,390",7.8369,0.07,,N/A,,,N/A,,,N/A,C,Anne Arundel,2.0,,,67.69,67.69,1.77,4.0,Minor Arterial,1.54,CO,5461.0,10.18,10.18,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012021530,S2012021530,NO ERROR,1.0,,,N/A,  ,None,0.0,49.64,49.64,3.0,3,22,South,Veterans Hwy,Md 178 To Md 3c,02000CO05461  01NN**************,02000CO05461--1-----,Urban,,N/A,50.36,50.36,Veterans Hwy -.20 Mi South Of Benfield Blvd,0.0,,,,N/A,,-76.62356271320101,39.09175804471783
105.0,,N/A,,N/A,,N/A,,N/A,90.0,90,91.0,91,92.0,92,93.0,93,94.0,94,105,115.0,,N/A,,N/A,,N/A,,N/A,100.0,100,101.0,101,102.0,102,103.0,103,104.0,104,115,0.0042,0.0,,N/A,,,N/A,,,N/A,F,Harford,12.0,,,72.73,72.73,0.11,7.0,Local,0.04,CO,2668.0,11.0,11,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2014120315,S2014120315,NO ERROR,1.0,,,N/A,  ,None,0.0,52.0,52,2.0,2,23,North,Lilly Ct,Ridgecrest Way To Cul De Sac,12000CO02668  01SS**************,12000CO02668--1-----,Urban,,N/A,48.0,48,Lilly Ct - 200ft South Of Ridgecrest Way,0.0,,,,N/A,,-76.28943808206097,39.4932402866612
5884.0,6041.0,"6,041",5932.0,"5,932",5953.0,"5,953",5934.0,"5,934",5945.0,"5,945",5590.0,"5,590",5711.0,"5,711",5842.0,"5,842",5813.0,"5,813","5,884",6124.0,6341.0,"6,341",6412.0,"6,412",6313.0,"6,313",6354.0,"6,354",6305.0,"6,305",5930.0,"5,930",6111.0,"6,111",6132.0,"6,132",6103.0,"6,103","6,124",8.5692,1.69,,N/A,,,N/A,,,N/A,F,Caroline,5.0,,,51.73,51.73,5.68,4.0,Minor Arterial,5.48,MD,318.0,8.39,8.39,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=B1438,B1438,NO ERROR,1.0,,,N/A,  ,None,0.0,50.52,50.52,2.0,2,24,East,Preston Rd,American Corner Rd To Md 313/md 315,05000MD00318  01EE**************,05000MD00318--1-----,Rural,,N/A,49.48,49.48,Md318-.20 Mi W Of Md313,2.0,,,,N/A,,-75.7930999951162,38.696054711022164
1084.0,884.0,884,895.0,895,1090.0,"1,090",1091.0,"1,091",1092.0,"1,092",1040.0,"1,040",1061.0,"1,061",1092.0,"1,092",1083.0,"1,083","1,084",1154.0,954.0,954,975.0,975,1180.0,"1,180",1181.0,"1,181",1172.0,"1,172",1110.0,"1,110",1141.0,"1,141",1172.0,"1,172",1163.0,"1,163","1,154",0.0119,0.08,,N/A,,,N/A,,,N/A,F,Anne Arundel,2.0,,,100.0,100,0.11,2.0,Principal Arterial Other Freeways and Expressways,0.09,RP,32.0,11.98,11.98,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006020031,S2006020031,NO ERROR,2.0,,,N/A,  ,None,0.0,100.0,100,1.0,1,25,North,Ramp 2 Fr Md 32 Wb To Guilford Rd,Exit 11 Ramp 02 Ramp 7 Fr Ramp 2 (md32) To Guilford Rd To Guilford Rd,02000RP00032  02NNMD11        02,02000RP00032--101102,Urban,,N/A,0.0,0,Exit 11 Ramp 2 Fr Md 32 Wb To Guilford Rd,0.0,,,,N/A,,-76.7849714438012,39.122567270592874
7313.0,6980.0,"6,980",6851.0,"6,851",6872.0,"6,872",6843.0,"6,843",6844.0,"6,844",7015.0,"7,015",7100.0,"7,100",7261.0,"7,261",7222.0,"7,222","7,313",7613.0,7330.0,"7,330",7401.0,"7,401",7282.0,"7,282",7323.0,"7,323",7264.0,"7,264",7445.0,"7,445",7600.0,"7,600",7621.0,"7,621",7582.0,"7,582","7,613",3.5234,19.35,47.0,47,0.00642691,4700.0,"4,700",0.6426911,595.0,595,F,Cecil,7.0,0.08136196,0.62238494,54.4,54.4,20.67,4.0,Minor Arterial,20.41,MD,272.0,8.34,8.34,1550.0,"1,550",0.21195132,https://maps.roads.maryland.gov/itms_public/?stationid=B1676,B1676,NO ERROR,1.0,0.00820457,60.0,60,  ,None,0.0,49.42,49.42,2.0,2,26,North,Chrome Rd,Md 273 To Pennsylvania St/l,07000MD00272  01NN**************,07000MD00272--1-----,Rural,361.0,361,50.58,50.58,Md272-.30 Mi S Of Pennsylvania St/l,0.0,0.04936415,0.37761506,956.0,956,0.1307261,-75.98038408123115,39.71808593740046
10545.0,8841.0,"8,841",8672.0,"8,672",9750.0,"9,750",9701.0,"9,701",9780.0,"9,780",10021.0,"10,021",10242.0,"10,242",10473.0,"10,473",10414.0,"10,414","10,545",11185.0,9281.0,"9,281",9372.0,"9,372",10340.0,"10,340",10381.0,"10,381",10370.0,"10,370",10621.0,"10,621",10962.0,"10,962",11103.0,"11,103",11044.0,"11,044","11,185",15.0878,0.0,115.0,115,0.01090564,7349.0,"7,349",0.69691797,381.0,381,F,Carroll,6.0,0.03613087,0.42333333,82.77,82.77,3.92,5.0,Major Collector,0.1,MD,97.0,10.54,10.54,1720.0,"1,720",0.16311048,https://maps.roads.maryland.gov/itms_public/?stationid=B1547,B1547,NO ERROR,1.0,0.0437174,461.0,461,  ,None,0.0,50.98,50.98,2.0,2,27,North,Old Washington Rd,Howard Co/l To Streaker Rd,06000MD00097  01NN**************,06000MD00097--1-----,Urban,519.0,519,49.02,49.02,Md97-.10 Mi N Of Howard Co/l,3.0,0.04921764,0.57666667,900.0,900,0.08534851,-77.01563675871611,39.35404844564352
843.0,980.0,980,981.0,981,972.0,972,973.0,973,974.0,974,1005.0,"1,005",830.0,830,851.0,851,842.0,842,843,893.0,1050.0,"1,050",1061.0,"1,061",1052.0,"1,052",1053.0,"1,053",1044.0,"1,044",1085.0,"1,085",890.0,890,911.0,911,902.0,902,893,0.0062,0.23,,N/A,,,N/A,,,N/A,F,Baltimore,3.0,,,100.0,100,0.25,2.0,Principal Arterial Other Freeways and Expressways,0.24,RP,43.0,8.13,8.13,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010030111,S2010030111,NO ERROR,2.0,,,N/A,  ,None,0.0,100.0,100,1.0,1,28,East,Ramp 5 Fr Us 1 Sb To Md 43 Eb,Exit 1  Ramp 05 Ramp 8 Fr Ramp 5 (fr Us 1) To Md 43 Wb To Perry Hills Rd (ahead),03000RP00043  02WWMD1         05,03000RP00043--100105,Urban,,N/A,0.0,0,Exit 1 Ramp 5 Fr Us 1 Sb To Md 43 Eb ,0.0,,,,N/A,,-76.50568384844435,39.37966780553908
1732.0,,N/A,2170.0,"2,170",2151.0,"2,151",2162.0,"2,162",2163.0,"2,163",2224.0,"2,224",2275.0,"2,275",1750.0,"1,750",1731.0,"1,731","1,732",1842.0,,N/A,2340.0,"2,340",2321.0,"2,321",2342.0,"2,342",2313.0,"2,313",2384.0,"2,384",2445.0,"2,445",1870.0,"1,870",1851.0,"1,851","1,842",0.3603,0.0,,N/A,,,N/A,,,N/A,F,Allegany,1.0,,,100.0,100,0.57,5.0,Major Collector,0.18,MU,120.0,7.93,7.93,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011010311,S2011010311,NO ERROR,1.0,,,N/A,  ,Frostburg,60.0,0.0,0,1.0,1,29,South,Bowery St,Us 40 Al To Md 736,01060MU00120  01SS**************,01060MU00120--1-----,Urban,,N/A,100.0,100,Bowery St - Between Mill St & Paul St (one Way),0.0,,,,N/A,,-78.92559484678209,39.653240943485635
4201.0,3211.0,"3,211",3222.0,"3,222",3880.0,"3,880",3891.0,"3,891",3882.0,"3,882",3983.0,"3,983",4064.0,"4,064",4165.0,"4,165",4200.0,"4,200","4,201",4621.0,3441.0,"3,441",3482.0,"3,482",4190.0,"4,190",4201.0,"4,201",4152.0,"4,152",4263.0,"4,263",4354.0,"4,354",4425.0,"4,425",4450.0,"4,450","4,621",1.104,0.0,,N/A,,,N/A,,,N/A,F,Baltimore,3.0,,,52.82,52.82,0.72,5.0,Major Collector,0.71,CO,1576.0,10.41,10.41,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2009030045,S2009030045,NO ERROR,1.0,,,N/A,  ,None,0.0,50.93,50.93,2.0,2,30,North,Seven Mile La,Old Court Rd To Baltimore City Line,03000CO01576  01SS**************,03000CO01576--1-----,Urban,,N/A,49.07,49.07,Seven Mile La - .02 Mile South Of Marnat Rd,0.0,,,,N/A,,-76.70524161898118,39.37210915124869
2732.0,3081.0,"3,081",3022.0,"3,022",3033.0,"3,033",3024.0,"3,024",3025.0,"3,025",2880.0,"2,880",2941.0,"2,941",2720.0,"2,720",2701.0,"2,701","2,732",2902.0,3241.0,"3,241",3262.0,"3,262",3223.0,"3,223",3244.0,"3,244",3215.0,"3,215",3050.0,"3,050",3151.0,"3,151",2880.0,"2,880",2861.0,"2,861","2,902",0.4487,0.0,23.0,23,0.00841874,2087.0,"2,087",0.76390922,69.0,69,F,Cecil,7.0,0.02525622,0.45695364,55.34,55.34,0.45,6.0,Minor Collector,0.2,MD,537.0,8.15,8.15,456.0,456,0.16691069,https://maps.roads.maryland.gov/itms_public/?stationid=B070013,B070013,NO ERROR,1.0,0.00549048,15.0,15,C ,None,0.0,48.46,48.46,2.0,2,31,North,No Name,Md 213 To Md 286,07000MD00537C 01NN**************,07000MD00537C-1-----,Urban,82.0,82,51.54,51.54,Md537c-.20 Mi N Of Md213,0.0,0.03001464,0.54304636,151.0,151,0.05527086,-75.81598165296289,39.52457357753318
4772.0,4812.0,"4,812",4570.0,"4,570",4531.0,"4,531",4542.0,"4,542",4700.0,"4,700",4821.0,"4,821",4912.0,"4,912",4810.0,"4,810",4771.0,"4,771","4,772",5062.0,5152.0,"5,152",4940.0,"4,940",4891.0,"4,891",4912.0,"4,912",5030.0,"5,030",5161.0,"5,161",5262.0,"5,262",5150.0,"5,150",5111.0,"5,111","5,062",1.3412,0.0,8.0,8,0.00167645,3787.0,"3,787",0.79358759,6.0,6,F,Baltimore,3.0,0.00125733,0.0242915,51.18,51.18,0.77,5.0,Major Collector,0.1,CO,543.0,10.66,10.66,714.0,714,0.1496228,https://maps.roads.maryland.gov/itms_public/?stationid=B030118,B030118,NO ERROR,1.0,0.00335289,16.0,16,  ,None,0.0,48.01,48.01,3.0,3,32,West,Church Rd,Berrymans La To Franklin Blvd,03000CO00543  01EE**************,03000CO00543--1-----,Urban,241.0,241,51.99,51.99,Church Rd-.10 Mi E Berrymans La,0.0,0.05050293,0.9757085,247.0,247,0.05176027,-76.83585696671936,39.42950653457296
19500.0,18070.0,"18,070",18141.0,"18,141",18002.0,"18,002",16880.0,"16,880",16831.0,"16,831",17272.0,"17,272",19310.0,"19,310",19771.0,"19,771",19592.0,"19,592","19,500",20670.0,19340.0,"19,340",19591.0,"19,591",19442.0,"19,442",18230.0,"18,230",18011.0,"18,011",18482.0,"18,482",20660.0,"20,660",21161.0,"21,161",20962.0,"20,962","20,670",10.6763,5.85,,N/A,,,N/A,,,N/A,C,Anne Arundel,2.0,,,61.36,61.36,7.35,4.0,Minor Arterial,5.97,MD,424.0,8.83,8.83,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=B0730,B0730,NO ERROR,1.0,,,N/A,  ,None,0.0,50.43,50.43,3.0,3,33,North,Davidsonville Rd,Md 450 To Riedel Rd,02000MD00424  01NN**************,02000MD00424--1-----,Urban,,N/A,49.57,49.57,Md424-.10 Mi N Of Md450,0.0,,,,N/A,,-76.67134804047922,38.9943003464863
894.0,,N/A,,N/A,,N/A,,N/A,,N/A,840.0,840,861.0,861,882.0,882,883.0,883,894,954.0,,N/A,,N/A,,N/A,,N/A,,N/A,890.0,890,921.0,921,942.0,942,943.0,943,954,1.1976,0.0,,N/A,,,N/A,,,N/A,F,Dorchester,9.0,,,80.0,80,3.67,6.0,Minor Collector,0.05,CO,344.0,9.97,9.97,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2014090612,S2014090612,NO ERROR,1.0,,,N/A,  ,None,0.0,50.53,50.53,2.0,2,34,North,Williamsburg Church Rd,Md 318 To Md 307,09000CO00344  01SS**************,09000CO00344--1-----,Rural,,N/A,49.47,49.47,Williamsburg Church Rd - .05 Mi S Of Md 318,0.0,,,,N/A,,-75.87545070328665,38.693066005590296
27952.0,27071.0,"27,071",27102.0,"27,102",27243.0,"27,243",27494.0,"27,494",27475.0,"27,475",28135.0,"28,135",28735.0,"28,735",27920.0,"27,920",27751.0,"27,751","27,952",29072.0,28701.0,"28,701",28732.0,"28,732",28883.0,"28,883",29144.0,"29,144",28855.0,"28,855",29545.0,"29,545",30175.0,"30,175",29040.0,"29,040",28861.0,"28,861","29,072",3.2648,0.0,,N/A,,,N/A,,,N/A,F,Baltimore,3.0,,,100.0,100,0.32,1.0,Interstate,0.25,RP,695.0,8.2,8.2,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S1999030095,S1999030095,NO ERROR,2.0,,,N/A,  ,None,0.0,100.0,100,2.0,2,35,North,Ramp 8 Fr Is 695 Sb To Is 795 Wb,Exit 19 Ramp 08 Balto Beltway To Northwest Expressway,03000RP00695  02WWIS19        08,03000RP00695--101908,Urban,,N/A,0.0,0,Exit 19 Ramp 8 Fr Is 695 Wb To Is 795 Nb,0.0,,,,N/A,,-76.747834626425,39.375436821771295
72.0,,N/A,,N/A,,N/A,80.0,80,70.0,70,71.0,71,72.0,72,70.0,70,71.0,71,72,82.0,,N/A,,N/A,,N/A,90.0,90,80.0,80,81.0,81,82.0,82,80.0,80,81.0,81,82,0.0011,0.0,,N/A,,,N/A,,,N/A,F,Baltimore,3.0,,,100.0,100,0.04,2.0,Principal Arterial Other Freeways and Expressways,0.02,RP,695.0,10.14,10.14,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2013030258,S2013030258,NO ERROR,2.0,,,N/A,  ,None,0.0,0.0,0,1.0,1,36,South,Ramp 9 Fr Md 695 Sb To Md 695 C,Exit 44 Ramp 09 Fr Md 695 Sb To Md 695 C,03000RP00695  02SSMD44        09,03000RP00695--104409,Urban,,N/A,100.0,100,Exit 44 Ramp 9 Fr Md 695 Sb To Md 695c,0.0,,,,N/A,,-76.51223000487039,39.229252078834655
10540.0,13022.0,"13,022",11060.0,"11,060",10971.0,"10,971",10570.0,"10,570",10541.0,"10,541",10822.0,"10,822",11150.0,"11,150",11421.0,"11,421",11322.0,"11,322","10,540",11170.0,13932.0,"13,932",11950.0,"11,950",11851.0,"11,851",11420.0,"11,420",11281.0,"11,281",11582.0,"11,582",11930.0,"11,930",12221.0,"12,221",12122.0,"12,122","11,170",12.6954,21.71,,N/A,,,N/A,,,N/A,C,Carroll,6.0,,,72.33,72.33,25.01,4.0,Minor Arterial,22.31,MD,27.0,9.01,9.01,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=B1512,B1512,NO ERROR,1.0,,,N/A,  ,None,0.0,49.2,49.2,2.0,2,37,North,Manchester Rd,Md 482 To Albert Rill Rd,06000MD00027  01NN**************,06000MD00027--1-----,Rural,,N/A,50.8,50.8,Md27-.60 Mi N Of Md482,4.0,,,,N/A,,-76.94217001859973,39.60878514257858
27032.0,30212.0,"30,212",29400.0,"29,400",29171.0,"29,171",29232.0,"29,232",29540.0,"29,540",30311.0,"30,311",30892.0,"30,892",27280.0,"27,280",27031.0,"27,031","27,032",28652.0,32332.0,"32,332",31750.0,"31,750",31511.0,"31,511",31572.0,"31,572",31610.0,"31,610",32431.0,"32,431",33052.0,"33,052",29190.0,"29,190",28921.0,"28,921","28,652",3.7493,6.12,183.0,183,0.00676975,19440.0,"19,440",0.71914768,664.0,664,F,Baltimore,3.0,0.02456348,0.29695886,57.17,57.17,6.5,3.0,Principal Arterial Other,6.3,MD,151.0,7.64,7.64,4964.0,"4,964",0.18363421,https://maps.roads.maryland.gov/itms_public/?stationid=B1065,B1065,NO ERROR,1.0,0.00773158,209.0,209,  ,None,0.0,50.45,50.45,5.0,5,38,South,North Point Blvd,Merritt Blvd (ramps) To Eastpoint Mall,03000MD00151  01NN**************,03000MD00151--1-----,Urban,1572.0,"1,572",49.55,49.55,Md151-.20 Mi N Of Merritt Blvd,1.0,0.0581533,0.70304114,2236.0,"2,236",0.08271678,-76.50729048443169,39.290781863240326
5442.0,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,5490.0,"5,490",5441.0,"5,441","5,442",5772.0,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,5870.0,"5,870",5821.0,"5,821","5,772",0.2781,0.0,,N/A,,,N/A,,,N/A,F,Allegany,1.0,,,55.04,55.04,0.14,4.0,Minor Arterial,0.04,MU,1992.0,9.6,9.6,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017010199,S2017010199,NO ERROR,1.0,,,N/A,  ,Cumberland,41.0,49.84,49.84,2.0,2,39,South,S Lee St,Beall St To Greene St,01041MU01992  01NN**************,01041MU01992--1-----,Urban,,N/A,50.16,50.16,S Lee St - .04 Mile North Of Beall St,0.0,,,,N/A,,-78.77054918337664,39.64870233597127
6153.0,5980.0,"5,980",5991.0,"5,991",6022.0,"6,022",6083.0,"6,083",6084.0,"6,084",6235.0,"6,235",6000.0,"6,000",6141.0,"6,141",6102.0,"6,102","6,153",6403.0,6340.0,"6,340",6351.0,"6,351",6382.0,"6,382",6453.0,"6,453",6394.0,"6,394",6555.0,"6,555",6300.0,"6,300",6391.0,"6,391",6352.0,"6,352","6,403",0.0674,0.0,,N/A,,,N/A,,,N/A,F,Anne Arundel,2.0,,,100.0,100,0.03,1.0,Interstate,0.02,RP,97.0,10.66,10.66,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000020121,S2000020121,NO ERROR,2.0,,,N/A,  ,None,0.0,0.0,0,2.0,2,40,South,Ramp 9 Fr Md 162a To Is 97 Sb,Exit 15 Ramp 09 Cromwell Park Dr To Ramp 5 Fr Md 162a To Ramp 9 (to Is97 Sb),02000RP00097  02NNIS15        09,02000RP00097--101509,Urban,,N/A,100.0,100,Exit 15 Ramp 9 Fr Md 162a To Is 97 Sb,0.0,,,,N/A,,-76.6430132719897,39.16908815798967
4572.0,,N/A,4620.0,"4,620",4581.0,"4,581",4592.0,"4,592",4583.0,"4,583",4704.0,"4,704",4795.0,"4,795",4610.0,"4,610",4571.0,"4,571","4,572",5032.0,,N/A,4990.0,"4,990",4951.0,"4,951",4962.0,"4,962",4903.0,"4,903",5034.0,"5,034",5145.0,"5,145",4890.0,"4,890",4851.0,"4,851","5,032",0.9011,0.0,,N/A,,,N/A,,,N/A,F,Anne Arundel,2.0,,,65.45,65.45,0.54,6.0,Minor Collector,0.09,CO,3414.0,9.99,9.99,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011020753,S2011020753,NO ERROR,1.0,,,N/A,  ,None,0.0,50.01,50.01,2.0,2,41,East,Franklin Manor Rd                       ,Deale Churchton Rd To Gwynne Ave,02000CO03414  01EE**************,02000CO03414--1-----,Urban,,N/A,49.99,49.99,Franklin Manor Rd - .10 Mile East Of Md 256,0.0,,,,N/A,,-76.53553570166719,38.804384222032965
7232.0,,N/A,7480.0,"7,480",7421.0,"7,421",7442.0,"7,442",7423.0,"7,423",7624.0,"7,624",7775.0,"7,775",7300.0,"7,300",7231.0,"7,231","7,232",7962.0,,N/A,8080.0,"8,080",8021.0,"8,021",8042.0,"8,042",7943.0,"7,943",8164.0,"8,164",8335.0,"8,335",7740.0,"7,740",7671.0,"7,671","7,962",4.271,0.0,,N/A,,,N/A,,,N/A,F,Charles,8.0,,,64.49,64.49,1.618,5.0,Major Collector,0.19,CO,110.0,9.14,9.14,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011080647,S2011080647,NO ERROR,1.0,,,N/A,  ,None,0.0,48.07,48.07,3.0,3,42,North,Radio Station Rd,La Plata Rd To Rosewick Rd,08000CO00110  01NN**************,08000CO00110--1-----,Urban,,N/A,51.93,51.93,Radio Station Rd -.10 Mile North Of Md 488,0.0,,,,N/A,,-76.95034121389999,38.53913270333716
2943.0,2160.0,"2,160",2161.0,"2,161",2172.0,"2,172",2193.0,"2,193",2194.0,"2,194",2255.0,"2,255",2870.0,"2,870",2941.0,"2,941",2922.0,"2,922","2,943",3063.0,2290.0,"2,290",2291.0,"2,291",2302.0,"2,302",2333.0,"2,333",2304.0,"2,304",2375.0,"2,375",3010.0,"3,010",3061.0,"3,061",3042.0,"3,042","3,063",0.1074,0.0,,N/A,,,N/A,,,N/A,F,Baltimore,3.0,,,100.0,100,0.1,1.0,Interstate,0.05,RP,195.0,7.95,7.95,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010030165,S2010030165,NO ERROR,2.0,,,N/A,  ,None,0.0,0.0,0,1.0,1,43,South,Ramp 7 Fr Us 1 Wb To Is 195 Sb,Exit 3  Ramp 07 Washington Blvd To Ramp 6 Fr Us 1 Eb To Ramp 7 (to Is 195),03000RP00195  02SSIS3         07,03000RP00195--100307,Urban,,N/A,100.0,100,Exit 3 Ramp 7 Fr Us 1 Wb To Is 195 Sb ,0.0,,,,N/A,,-76.7026337405411,39.22066701647309
3704.0,3771.0,"3,771",3702.0,"3,702",3713.0,"3,713",3694.0,"3,694",3695.0,"3,695",3510.0,"3,510",3591.0,"3,591",3672.0,"3,672",3653.0,"3,653","3,704",3934.0,3961.0,"3,961",4002.0,"4,002",3943.0,"3,943",3954.0,"3,954",3925.0,"3,925",3720.0,"3,720",3841.0,"3,841",3892.0,"3,892",3873.0,"3,873","3,934",3.8936,0.0,,N/A,,,N/A,,,N/A,F,Baltimore,3.0,,,61.12,61.12,2.88,6.0,Minor Collector,2.78,CO,229.0,12.7,12.7,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=B030082,B030082,NO ERROR,1.0,,,N/A,  ,None,0.0,51.33,51.33,2.0,2,44,West,Monkton Rd,Md 138 To Old York Rd,03000CO00229  01EE**************,03000CO00229--1-----,Rural,,N/A,48.67,48.67,Monkton Rd-.10 Mi W Of Old York Rd ,0.0,,,,N/A,,-76.56765364951731,39.55963392545373
8153.0,,N/A,7640.0,"7,640",7581.0,"7,581",7602.0,"7,602",7583.0,"7,583",7784.0,"7,784",8030.0,"8,030",8221.0,"8,221",8152.0,"8,152","8,153",8643.0,,N/A,0.0,0,8191.0,"8,191",8212.0,"8,212",8113.0,"8,113",8334.0,"8,334",8590.0,"8,590",8801.0,"8,801",8722.0,"8,722","8,643",0.119,0.0,,N/A,,,N/A,,,N/A,F,Baltimore,3.0,,,100.0,100,0.04,2.0,Principal Arterial Other Freeways and Expressways,0.02,RP,695.0,8.51,8.51,,N/A,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000030088,S2000030088,NO ERROR,2.0,,,N/A,  ,None,0.0,0.0,0,1.0,1,45,South,Ramp 5 Fr Ramp 8 (fr Md 695) To Md 7 Eb,Exit 34 Ramp 05 Ramp 8 Fr Md 695 Sb To Md 7 Wb To Philadelphia Rd,03000RP00695  02SSMD34        05,03000RP00695--103405,Urban,,N/A,100.0,100,Exit 34 Ramp 5 Fr Ramp 8 (fr Md 695 Sb) To Md 7 Eb,0.0,,,,N/A,,-76.49261725525716,39.33595164106953
