taz,x,y,lon,lat,out_sr,state,stfips,cntyfips,fipsstco,region
2174,-77.71999494,39.11065122,-77.71999494,39.11065122,4326,Virginia,51,107,51107,TPB Modeled Region
2175,-77.69713854,39.12145474,-77.69713854,39.12145474,4326,Virginia,51,107,51107,TPB Modeled Region
2176,-77.71577513,39.12022169,-77.71577513,39.12022169,4326,Virginia,51,107,51107,TPB Modeled Region
2177,-77.70939344,39.13133633,-77.70939344,39.13133633,4326,Virginia,51,107,51107,TPB Modeled Region
2178,-77.72749535,39.13054943,-77.72749535,39.13054943,4326,Virginia,51,107,51107,TPB Modeled Region
2179,-77.74110177,39.12319273,-77.74110177,39.12319273,4326,Virginia,51,107,51107,TPB Modeled Region
2180,-77.75610060,39.11865385,-77.75610060,39.11865385,4326,Virginia,51,107,51107,TPB Modeled Region
2181,-77.75085737,39.10563280,-77.75085737,39.10563280,4326,Virginia,51,107,51107,TPB Modeled Region
2182,-77.73561294,39.08756369,-77.73561294,39.08756369,4326,Virginia,51,107,51107,TPB Modeled Region
2183,-77.77051316,39.09021720,-77.77051316,39.09021720,4326,Virginia,51,107,51107,TPB Modeled Region
2184,-77.80475565,39.10975928,-77.80475565,39.10975928,4326,Virginia,51,107,51107,TPB Modeled Region
2185,-77.76758889,39.11580418,-77.76758889,39.11580418,4326,Virginia,51,107,51107,TPB Modeled Region
2186,-77.77696817,39.11718260,-77.77696817,39.11718260,4326,Virginia,51,107,51107,TPB Modeled Region
2187,-77.78615287,39.12205394,-77.78615287,39.12205394,4326,Virginia,51,107,51107,TPB Modeled Region
2188,-77.80109007,39.12904833,-77.80109007,39.12904833,4326,Virginia,51,107,51107,TPB Modeled Region
2189,-77.78526556,39.14349671,-77.78526556,39.14349671,4326,Virginia,51,107,51107,TPB Modeled Region
2190,-77.76661371,39.14008152,-77.76661371,39.14008152,4326,Virginia,51,107,51107,TPB Modeled Region
2191,-77.77484317,39.13860678,-77.77484317,39.13860678,4326,Virginia,51,107,51107,TPB Modeled Region
2192,-77.77444378,39.13043522,-77.77444378,39.13043522,4326,Virginia,51,107,51107,TPB Modeled Region
2193,-77.76563268,39.12499716,-77.76563268,39.12499716,4326,Virginia,51,107,51107,TPB Modeled Region
2194,-77.77251058,39.12399314,-77.77251058,39.12399314,4326,Virginia,51,107,51107,TPB Modeled Region
2195,-77.75861101,39.13056021,-77.75861101,39.13056021,4326,Virginia,51,107,51107,TPB Modeled Region
2196,-77.76452250,39.13222966,-77.76452250,39.13222966,4326,Virginia,51,107,51107,TPB Modeled Region
2197,-77.76184372,39.13766207,-77.76184372,39.13766207,4326,Virginia,51,107,51107,TPB Modeled Region
2198,-77.76074689,39.14316921,-77.76074689,39.14316921,4326,Virginia,51,107,51107,TPB Modeled Region
2199,-77.73666333,39.14059333,-77.73666333,39.14059333,4326,Virginia,51,107,51107,TPB Modeled Region
2200,-77.74126295,39.15219877,-77.74126295,39.15219877,4326,Virginia,51,107,51107,TPB Modeled Region
2201,-77.75574920,39.16279666,-77.75574920,39.16279666,4326,Virginia,51,107,51107,TPB Modeled Region
2202,-77.78787195,39.16657901,-77.78787195,39.16657901,4326,Virginia,51,107,51107,TPB Modeled Region
2203,-77.81665818,39.14036057,-77.81665818,39.14036057,4326,Virginia,51,107,51107,TPB Modeled Region
2204,-77.73855017,39.28194085,-77.73855017,39.28194085,4326,Virginia,51,107,51107,TPB Modeled Region
2205,-77.71076332,39.28781864,-77.71076332,39.28781864,4326,Virginia,51,107,51107,TPB Modeled Region
2206,-77.65037139,39.28232714,-77.65037139,39.28232714,4326,Virginia,51,107,51107,TPB Modeled Region
2207,-77.68378684,39.28933737,-77.68378684,39.28933737,4326,Virginia,51,107,51107,TPB Modeled Region
2208,-77.67808413,39.26347423,-77.67808413,39.26347423,4326,Virginia,51,107,51107,TPB Modeled Region
2209,-77.67735944,39.23568350,-77.67735944,39.23568350,4326,Virginia,51,107,51107,TPB Modeled Region
2210,-77.72213231,39.22264588,-77.72213231,39.22264588,4326,Virginia,51,107,51107,TPB Modeled Region
2211,-77.74000547,39.24366324,-77.74000547,39.24366324,4326,Virginia,51,107,51107,TPB Modeled Region
2212,-77.76285253,39.21672632,-77.76285253,39.21672632,4326,Virginia,51,107,51107,TPB Modeled Region
2213,-77.77904093,39.19174511,-77.77904093,39.19174511,4326,Virginia,51,107,51107,TPB Modeled Region
2214,-77.73523430,39.18214578,-77.73523430,39.18214578,4326,Virginia,51,107,51107,TPB Modeled Region
2215,-77.70624277,39.17562154,-77.70624277,39.17562154,4326,Virginia,51,107,51107,TPB Modeled Region
2216,-77.72483643,39.19794010,-77.72483643,39.19794010,4326,Virginia,51,107,51107,TPB Modeled Region
2217,-77.72430261,39.20013648,-77.72430261,39.20013648,4326,Virginia,51,107,51107,TPB Modeled Region
2218,-77.68819622,39.20427958,-77.68819622,39.20427958,4326,Virginia,51,107,51107,TPB Modeled Region
2219,-77.64832135,39.19977573,-77.64832135,39.19977573,4326,Virginia,51,107,51107,TPB Modeled Region
2220,-77.66644463,39.16390422,-77.66644463,39.16390422,4326,Virginia,51,107,51107,TPB Modeled Region
2221,-77.67929838,39.15009405,-77.67929838,39.15009405,4326,Virginia,51,107,51107,TPB Modeled Region
2222,-77.71374826,39.15203212,-77.71374826,39.15203212,4326,Virginia,51,107,51107,TPB Modeled Region
2223,-77.70543782,39.14078322,-77.70543782,39.14078322,4326,Virginia,51,107,51107,TPB Modeled Region
2224,-77.67764516,39.12920189,-77.67764516,39.12920189,4326,Virginia,51,107,51107,TPB Modeled Region
2225,-77.66832215,39.13246316,-77.66832215,39.13246316,4326,Virginia,51,107,51107,TPB Modeled Region
2226,-77.68110554,39.14025509,-77.68110554,39.14025509,4326,Virginia,51,107,51107,TPB Modeled Region
2227,-77.66266587,39.13740604,-77.66266587,39.13740604,4326,Virginia,51,107,51107,TPB Modeled Region
2228,-77.65208278,39.13953301,-77.65208278,39.13953301,4326,Virginia,51,107,51107,TPB Modeled Region
2229,-77.65901040,39.13286097,-77.65901040,39.13286097,4326,Virginia,51,107,51107,TPB Modeled Region
2230,-77.67375800,39.11220773,-77.67375800,39.11220773,4326,Virginia,51,107,51107,TPB Modeled Region
2231,-77.61745397,39.12398600,-77.61745397,39.12398600,4326,Virginia,51,107,51107,TPB Modeled Region
2232,-77.64126073,39.12003968,-77.64126073,39.12003968,4326,Virginia,51,107,51107,TPB Modeled Region
2233,-77.63286583,39.14628193,-77.63286583,39.14628193,4326,Virginia,51,107,51107,TPB Modeled Region
2234,-77.59545301,39.14678691,-77.59545301,39.14678691,4326,Virginia,51,107,51107,TPB Modeled Region
2235,-77.63182419,39.17281389,-77.63182419,39.17281389,4326,Virginia,51,107,51107,TPB Modeled Region
2236,-77.60891233,39.20302706,-77.60891233,39.20302706,4326,Virginia,51,107,51107,TPB Modeled Region
2237,-77.59196826,39.18513834,-77.59196826,39.18513834,4326,Virginia,51,107,51107,TPB Modeled Region
2238,-77.56687843,39.17572296,-77.56687843,39.17572296,4326,Virginia,51,107,51107,TPB Modeled Region
2239,-77.54507770,39.18073808,-77.54507770,39.18073808,4326,Virginia,51,107,51107,TPB Modeled Region
2240,-77.50585390,39.19828005,-77.50585390,39.19828005,4326,Virginia,51,107,51107,TPB Modeled Region
2241,-77.50586328,39.21813952,-77.50586328,39.21813952,4326,Virginia,51,107,51107,TPB Modeled Region
2242,-77.54696981,39.24383223,-77.54696981,39.24383223,4326,Virginia,51,107,51107,TPB Modeled Region
2243,-77.59462791,39.24721122,-77.59462791,39.24721122,4326,Virginia,51,107,51107,TPB Modeled Region
2244,-77.56790457,39.22560928,-77.56790457,39.22560928,4326,Virginia,51,107,51107,TPB Modeled Region
2245,-77.60840346,39.22343450,-77.60840346,39.22343450,4326,Virginia,51,107,51107,TPB Modeled Region
2246,-77.64277272,39.22964762,-77.64277272,39.22964762,4326,Virginia,51,107,51107,TPB Modeled Region
2247,-77.63909888,39.26964199,-77.63909888,39.26964199,4326,Virginia,51,107,51107,TPB Modeled Region
2248,-77.62333120,39.25682603,-77.62333120,39.25682603,4326,Virginia,51,107,51107,TPB Modeled Region
2249,-77.57292804,39.27487256,-77.57292804,39.27487256,4326,Virginia,51,107,51107,TPB Modeled Region
2250,-77.62137779,39.28735234,-77.62137779,39.28735234,4326,Virginia,51,107,51107,TPB Modeled Region
2251,-77.63405492,39.27648189,-77.63405492,39.27648189,4326,Virginia,51,107,51107,TPB Modeled Region
2252,-77.64386375,39.27107453,-77.64386375,39.27107453,4326,Virginia,51,107,51107,TPB Modeled Region
2253,-77.63985105,39.28050572,-77.63985105,39.28050572,4326,Virginia,51,107,51107,TPB Modeled Region
2254,-77.59118021,39.29131217,-77.59118021,39.29131217,4326,Virginia,51,107,51107,TPB Modeled Region
2255,-77.50709560,39.23882991,-77.50709560,39.23882991,4326,Virginia,51,107,51107,TPB Modeled Region
2256,-77.48662695,39.09072488,-77.48662695,39.09072488,4326,Virginia,51,107,51107,TPB Modeled Region
2257,-77.51610647,39.17309693,-77.51610647,39.17309693,4326,Virginia,51,107,51107,TPB Modeled Region
2258,-77.53625922,39.14065334,-77.53625922,39.14065334,4326,Virginia,51,107,51107,TPB Modeled Region
2259,-77.53069607,39.12500222,-77.53069607,39.12500222,4326,Virginia,51,107,51107,TPB Modeled Region
2260,-77.51665518,39.11152948,-77.51665518,39.11152948,4326,Virginia,51,107,51107,TPB Modeled Region
2261,-77.49991957,39.10143021,-77.49991957,39.10143021,4326,Virginia,51,107,51107,TPB Modeled Region
2262,-77.52618724,39.08977546,-77.52618724,39.08977546,4326,Virginia,51,107,51107,TPB Modeled Region
2263,-77.52224087,39.09615944,-77.52224087,39.09615944,4326,Virginia,51,107,51107,TPB Modeled Region
2264,-77.51431687,39.10226535,-77.51431687,39.10226535,4326,Virginia,51,107,51107,TPB Modeled Region
2265,-77.53327452,39.10597156,-77.53327452,39.10597156,4326,Virginia,51,107,51107,TPB Modeled Region
2266,-77.54332432,39.08663393,-77.54332432,39.08663393,4326,Virginia,51,107,51107,TPB Modeled Region
2267,-77.54452624,39.09702391,-77.54452624,39.09702391,4326,Virginia,51,107,51107,TPB Modeled Region
2268,-77.55952468,39.09359174,-77.55952468,39.09359174,4326,Virginia,51,107,51107,TPB Modeled Region
2269,-77.55955361,39.10533747,-77.55955361,39.10533747,4326,Virginia,51,107,51107,TPB Modeled Region
2270,-77.54833385,39.11067366,-77.54833385,39.11067366,4326,Virginia,51,107,51107,TPB Modeled Region
2271,-77.53573770,39.11949944,-77.53573770,39.11949944,4326,Virginia,51,107,51107,TPB Modeled Region
2272,-77.55027312,39.12190661,-77.55027312,39.12190661,4326,Virginia,51,107,51107,TPB Modeled Region
2273,-77.56420343,39.12533516,-77.56420343,39.12533516,4326,Virginia,51,107,51107,TPB Modeled Region
2274,-77.56508566,39.14027098,-77.56508566,39.14027098,4326,Virginia,51,107,51107,TPB Modeled Region
2275,-77.56869124,39.11950286,-77.56869124,39.11950286,4326,Virginia,51,107,51107,TPB Modeled Region
2276,-77.57699242,39.12333807,-77.57699242,39.12333807,4326,Virginia,51,107,51107,TPB Modeled Region
2277,-77.59642665,39.12408101,-77.59642665,39.12408101,4326,Virginia,51,107,51107,TPB Modeled Region
2278,-77.57884227,39.11052972,-77.57884227,39.11052972,4326,Virginia,51,107,51107,TPB Modeled Region
2279,-77.57048797,39.11259383,-77.57048797,39.11259383,4326,Virginia,51,107,51107,TPB Modeled Region
2280,-77.57381854,39.09308502,-77.57381854,39.09308502,4326,Virginia,51,107,51107,TPB Modeled Region
2281,-77.59069860,39.09502709,-77.59069860,39.09502709,4326,Virginia,51,107,51107,TPB Modeled Region
2282,-77.61365456,39.09966509,-77.61365456,39.09966509,4326,Virginia,51,107,51107,TPB Modeled Region
2283,-77.63029842,39.07691374,-77.63029842,39.07691374,4326,Virginia,51,107,51107,TPB Modeled Region
2284,-77.59787737,39.07639783,-77.59787737,39.07639783,4326,Virginia,51,107,51107,TPB Modeled Region
2285,-77.57729266,39.06994919,-77.57729266,39.06994919,4326,Virginia,51,107,51107,TPB Modeled Region
2286,-77.55963857,39.03460699,-77.55963857,39.03460699,4326,Virginia,51,107,51107,TPB Modeled Region
2287,-77.53673524,39.05767373,-77.53673524,39.05767373,4326,Virginia,51,107,51107,TPB Modeled Region
2288,-77.56065471,39.06998987,-77.56065471,39.06998987,4326,Virginia,51,107,51107,TPB Modeled Region
2289,-77.55686005,39.08102716,-77.55686005,39.08102716,4326,Virginia,51,107,51107,TPB Modeled Region
2290,-77.54212699,39.07230412,-77.54212699,39.07230412,4326,Virginia,51,107,51107,TPB Modeled Region
2291,-77.53359708,39.06599852,-77.53359708,39.06599852,4326,Virginia,51,107,51107,TPB Modeled Region
2292,-77.52538923,39.08121329,-77.52538923,39.08121329,4326,Virginia,51,107,51107,TPB Modeled Region
2293,-77.51590277,39.07854207,-77.51590277,39.07854207,4326,Virginia,51,107,51107,TPB Modeled Region
2294,-77.50933167,39.07410058,-77.50933167,39.07410058,4326,Virginia,51,107,51107,TPB Modeled Region
2295,-77.50242222,39.08515515,-77.50242222,39.08515515,4326,Virginia,51,107,51107,TPB Modeled Region
2296,-77.48909593,39.07759977,-77.48909593,39.07759977,4326,Virginia,51,107,51107,TPB Modeled Region
2297,-77.49432134,39.06569079,-77.49432134,39.06569079,4326,Virginia,51,107,51107,TPB Modeled Region
2298,-77.50539089,39.06109287,-77.50539089,39.06109287,4326,Virginia,51,107,51107,TPB Modeled Region
2299,-77.52220637,39.05380857,-77.52220637,39.05380857,4326,Virginia,51,107,51107,TPB Modeled Region
2300,-77.51327051,39.05204868,-77.51327051,39.05204868,4326,Virginia,51,107,51107,TPB Modeled Region
2301,-77.49161571,39.04962813,-77.49161571,39.04962813,4326,Virginia,51,107,51107,TPB Modeled Region
2302,-77.49575285,39.04064171,-77.49575285,39.04064171,4326,Virginia,51,107,51107,TPB Modeled Region
2303,-77.49921260,39.02535098,-77.49921260,39.02535098,4326,Virginia,51,107,51107,TPB Modeled Region
2304,-77.52117379,39.02429928,-77.52117379,39.02429928,4326,Virginia,51,107,51107,TPB Modeled Region
2305,-77.51209392,39.03911526,-77.51209392,39.03911526,4326,Virginia,51,107,51107,TPB Modeled Region
2306,-77.53343215,39.02734492,-77.53343215,39.02734492,4326,Virginia,51,107,51107,TPB Modeled Region
2307,-77.52234647,39.00374151,-77.52234647,39.00374151,4326,Virginia,51,107,51107,TPB Modeled Region
2308,-77.50820376,39.00875053,-77.50820376,39.00875053,4326,Virginia,51,107,51107,TPB Modeled Region
2309,-77.50894803,39.02255364,-77.50894803,39.02255364,4326,Virginia,51,107,51107,TPB Modeled Region
2310,-77.48738640,39.01975011,-77.48738640,39.01975011,4326,Virginia,51,107,51107,TPB Modeled Region
2311,-77.49750125,39.01363036,-77.49750125,39.01363036,4326,Virginia,51,107,51107,TPB Modeled Region
2312,-77.50110285,39.00598589,-77.50110285,39.00598589,4326,Virginia,51,107,51107,TPB Modeled Region
2313,-77.49310960,38.99975859,-77.49310960,38.99975859,4326,Virginia,51,107,51107,TPB Modeled Region
2314,-77.50302482,38.99930538,-77.50302482,38.99930538,4326,Virginia,51,107,51107,TPB Modeled Region
2315,-77.50709882,38.99539288,-77.50709882,38.99539288,4326,Virginia,51,107,51107,TPB Modeled Region
2316,-77.51444106,38.99590346,-77.51444106,38.99590346,4326,Virginia,51,107,51107,TPB Modeled Region
2317,-77.49789645,38.98850050,-77.49789645,38.98850050,4326,Virginia,51,107,51107,TPB Modeled Region
2318,-77.49736172,38.97306753,-77.49736172,38.97306753,4326,Virginia,51,107,51107,TPB Modeled Region
2319,-77.48173618,38.99204681,-77.48173618,38.99204681,4326,Virginia,51,107,51107,TPB Modeled Region
2320,-77.47503789,38.98663675,-77.47503789,38.98663675,4326,Virginia,51,107,51107,TPB Modeled Region
2321,-77.45781501,38.99792427,-77.45781501,38.99792427,4326,Virginia,51,107,51107,TPB Modeled Region
2322,-77.46696142,39.00236024,-77.46696142,39.00236024,4326,Virginia,51,107,51107,TPB Modeled Region
2323,-77.48634060,39.00483786,-77.48634060,39.00483786,4326,Virginia,51,107,51107,TPB Modeled Region
2324,-77.47545147,39.01248065,-77.47545147,39.01248065,4326,Virginia,51,107,51107,TPB Modeled Region
2325,-77.45636734,39.01799151,-77.45636734,39.01799151,4326,Virginia,51,107,51107,TPB Modeled Region
2326,-77.44562648,39.00139456,-77.44562648,39.00139456,4326,Virginia,51,107,51107,TPB Modeled Region
2327,-77.44146449,39.01052355,-77.44146449,39.01052355,4326,Virginia,51,107,51107,TPB Modeled Region
2328,-77.43615396,39.02026347,-77.43615396,39.02026347,4326,Virginia,51,107,51107,TPB Modeled Region
2329,-77.42952885,39.01738575,-77.42952885,39.01738575,4326,Virginia,51,107,51107,TPB Modeled Region
2330,-77.42128113,39.01760499,-77.42128113,39.01760499,4326,Virginia,51,107,51107,TPB Modeled Region
2331,-77.41712076,39.02227313,-77.41712076,39.02227313,4326,Virginia,51,107,51107,TPB Modeled Region
2332,-77.42487531,39.03513133,-77.42487531,39.03513133,4326,Virginia,51,107,51107,TPB Modeled Region
2333,-77.44461254,39.03054946,-77.44461254,39.03054946,4326,Virginia,51,107,51107,TPB Modeled Region
2334,-77.43587301,39.03784022,-77.43587301,39.03784022,4326,Virginia,51,107,51107,TPB Modeled Region
2335,-77.44492790,39.04850589,-77.44492790,39.04850589,4326,Virginia,51,107,51107,TPB Modeled Region
2336,-77.45403648,39.03179963,-77.45403648,39.03179963,4326,Virginia,51,107,51107,TPB Modeled Region
2337,-77.46775056,39.03480183,-77.46775056,39.03480183,4326,Virginia,51,107,51107,TPB Modeled Region
2338,-77.46970155,39.02677610,-77.46970155,39.02677610,4326,Virginia,51,107,51107,TPB Modeled Region
2339,-77.48066997,39.03271364,-77.48066997,39.03271364,4326,Virginia,51,107,51107,TPB Modeled Region
2340,-77.48097004,39.04338329,-77.48097004,39.04338329,4326,Virginia,51,107,51107,TPB Modeled Region
2341,-77.47954869,39.05298503,-77.47954869,39.05298503,4326,Virginia,51,107,51107,TPB Modeled Region
2342,-77.46839863,39.05517140,-77.46839863,39.05517140,4326,Virginia,51,107,51107,TPB Modeled Region
2343,-77.46340344,39.04335772,-77.46340344,39.04335772,4326,Virginia,51,107,51107,TPB Modeled Region
2344,-77.45663118,39.05309253,-77.45663118,39.05309253,4326,Virginia,51,107,51107,TPB Modeled Region
2345,-77.46664023,39.06035141,-77.46664023,39.06035141,4326,Virginia,51,107,51107,TPB Modeled Region
2346,-77.47742744,39.06576696,-77.47742744,39.06576696,4326,Virginia,51,107,51107,TPB Modeled Region
2347,-77.47536379,39.07330333,-77.47536379,39.07330333,4326,Virginia,51,107,51107,TPB Modeled Region
2348,-77.47220204,39.08219975,-77.47220204,39.08219975,4326,Virginia,51,107,51107,TPB Modeled Region
2349,-77.46613305,39.07191580,-77.46613305,39.07191580,4326,Virginia,51,107,51107,TPB Modeled Region
2350,-77.45848606,39.06688375,-77.45848606,39.06688375,4326,Virginia,51,107,51107,TPB Modeled Region
2351,-77.44496392,39.06003452,-77.44496392,39.06003452,4326,Virginia,51,107,51107,TPB Modeled Region
2352,-77.43027955,39.06218180,-77.43027955,39.06218180,4326,Virginia,51,107,51107,TPB Modeled Region
2353,-77.42692905,39.04875094,-77.42692905,39.04875094,4326,Virginia,51,107,51107,TPB Modeled Region
2354,-77.40870147,39.04784123,-77.40870147,39.04784123,4326,Virginia,51,107,51107,TPB Modeled Region
2355,-77.41791270,39.04359135,-77.41791270,39.04359135,4326,Virginia,51,107,51107,TPB Modeled Region
2356,-77.41059326,39.03819436,-77.41059326,39.03819436,4326,Virginia,51,107,51107,TPB Modeled Region
2357,-77.40770690,39.02805446,-77.40770690,39.02805446,4326,Virginia,51,107,51107,TPB Modeled Region
2358,-77.39101086,39.04005820,-77.39101086,39.04005820,4326,Virginia,51,107,51107,TPB Modeled Region
2359,-77.39595497,39.04471602,-77.39595497,39.04471602,4326,Virginia,51,107,51107,TPB Modeled Region
