count_id,observed_volume,lon,lat,source_observed_column,route_id,road_name,county,station_desc,location_id,object_id
S2000210074,4551.00000000,-77.78622941,39.61521957,AADT,21000RP00070  02EEIS26        03,Ramp 3 Fr Ramp 10 To Ramp 12(to Is81 Nb),Washington,Exit 26 Ramp 3 Fr Ramp 10 (fr Is 70 Eb) To Ramp 12 (to Is 81 Nb),S2000210074,4471
S2011160013,3742.00000000,-77.01337559,38.79232730,AADT,16000RP00095  02NNIS2         04,Ramp 4 Fr Ramp 1 To Ramp 5 (to Is 95 Ln),Prince George's,Exit 2 Ramp 4 Fr Ramp 1 (fr National Harbor Blvd) To Ramp 5 (to Is 95 Eb),S2011160013,4472
S2010240095,9563.00000000,-76.61668402,39.30752542,AADT,24000RP00083  02NNIS5         02,Ramp 2 Fr Charles St To Is 83 Nb,Baltimore City,Exit 5 Ramp 2 Fr Charles St To Is 83 Nb,S2010240095,4473
B020015,98731.00000000,-76.57928962,38.99074421,AADT,02000IS00097  01NN**************,No Name,Anne Arundel,Is97-.10 Mi N Of Md450,B020015,4474
B220029,1410.00000000,-75.58656691,38.37886733,AADT,22133MU02720  01SS**************,Truitt St,Wicomico,Truitt St-.20 Mi S Of Liberty St,B220029,4475
S1999160066,9170.00000000,-76.92933397,39.05464028,AADT,16000RP00095  02SSIS29        08,Ramp 8 Fr Is 95 Sb To Md 212 Wb,Prince George's,Exit 29 Ramp 8 Fr Is 95 Sb To Md 212 Wb,S1999160066,4476
B1779,1484.00000000,-76.99986458,38.53737262,AADT,08000CO01152  01NN**************,Quailwood Pkwy,Charles,Quailwood Pkwy-.20 Mi N Of Hillary Ct,B1779,4477
S2008040027,2785.00000000,-76.60878326,38.53429483,AADT,04000CO00207  01NN**************,J.w. Williams Rd,Calvert,J.w. Williams Rd North Of Md 231,S2008040027,4478
S1999100044,1645.00000000,-77.64084576,39.34042232,AADT,10000RP00340  02SSUS2         08,Ramp 8 Fr Md 17 Sb To Us 340 Wb,Frederick,Exit 2 Ramp 8 Fr Md 17 Sb To Us 340 Wb,S1999100044,4479
S2012161054,7341.00000000,-76.96643975,38.81716618,AADT,16000CO00112  01WW**************,Owens Rd,Prince George's,Owens Rd - .10 Mi West Of Wheeler Rd,S2012161054,4480
S2012030083,3071.00000000,-76.48436951,39.36030553,AADT,03000CO04190  01SS**************,Babikow Rd,Baltimore,Babikow Rd - Between King Ave & Ridge Rd,S2012030083,4481
B240169,12170.00000000,-76.57960770,39.32536991,AADT,24999MU01050  01SS**************,Erdman Ave,Baltimore City,Erdman Ave-.30 Mi S Of Md147 ,B240169,4482
S2012161206,13071.00000000,-76.95394141,38.96849442,AADT,16000CO05678  01NN**************,Belcrest Rd,Prince George's,Belcrest Rd - .10 Mi North Of Md 410,S2012161206,4483
B1717,6430.00000000,-77.12750549,38.58178588,AADT,08000MD00224  01NN**************,Chicamuxen Rd,Charles,Md224-.50 Mi S Of Md425,B1717,4484
S2012241347,461.00000000,-76.63650083,39.34894550,AADT,24999MU02685  01WW**************,Club Rd,Baltimore City,Club Rd - Between Roland Ave & Goodwood Gardens,S2012241347,4485
S2010210064,3034.00000000,-77.72889315,39.60622225,AADT,21000RP00070  02WWIS29        07,Ramp 7 Fr Ramp 2 (fr Is 70) To Md 65 Sb,Washington,Exit 29 Ramp 7 Fr Ramp 2 (fr Is 70 Wb) To Md 65 Sb,S2010210064,4486
B3511,7205.00000000,-76.07350219,38.99885160,AADT,17000MD00213  01NN**************,Centreville Rd,Queen Anne's,Md213-.10 Mi S Of Md309,B3511,4487
B240222,5491.00000000,-76.58230553,39.33130799,AADT,24999MU02565  01EE**************,Lake Montebello Dr,Baltimore City,Lake Montebello Dr-.20 Mi W Of Md147,B240222,4488
S2002160036,3223.00000000,-76.89986686,38.99615641,AADT,16000RP00201  02NNMD6         01,Ramp 1 Fr Md 201 Nb To Md 193 Wb,Prince George's,Exit 6 Ramp 1 Fr Ramp 4 (fr Md 201 Nb) To Md 193 Wb,S2002160036,4489
S2012150729,3281.00000000,-77.23771080,39.14753198,AADT,15000CO00223  01NN**************,Longdraft Rd,Montgomery,Longdraft Rd - .10 Mile South Of Md 117,S2012150729,4490
B1648,1371.00000000,-76.11066528,39.60925602,AADT,07000MD00276  01NN**************,Jacob Tome Memorial Hwy,Cecil,Md276-.40 Mi N Of Md222,B1648,4491
B3610,20671.00000000,-76.66459439,38.30954402,AADT,18000MD00005  01NN**************,Point Lookout Rd,St. Mary's,Md5-.30 Mi S Of Md234,B3610,4492
B240176,3680.00000000,-76.61359978,39.30247559,AADT,24999MU01351  01WW**************,E Chase St,Baltimore City,E. Chase St-between Calvert St & St. Paul St ,B240176,4493
B1313,13292.00000000,-76.64905885,38.75632128,AADT,04000MD00260  01EE**************,Chesapeake Beach Rd,Calvert,Md 260-.50 Mi E Of Md 4,B1313,4494
S2012150943,2081.00000000,-77.13088319,39.07906472,AADT,15130MU01000  01EE**************,Edmonston Dr,Montgomery,Edmonston Dr - Between Md 586 & Grandin Ave,S2012150943,4495
S2008030018,1493.00000000,-76.65497420,39.65467576,AADT,03000RP00083  02EEIS33        06,Ramp 6 Fr Is 83 Eb To Md 45 Sb,Baltimore,Exit 33 Ramp 6 Fr Is 83 Eb To Md 45 ,S2008030018,4496
S2012161196,8871.00000000,-76.76532273,38.81842202,AADT,16000CO04024  01EE**************,Old Marlboro Pike,Prince George's,Old Marlboro Pike - .10 Mi West Of Brown Station Rd,S2012161196,4497
B3522,2422.00000000,-75.89420042,39.18417039,AADT,17000MD00300  01EE**************,Sudlersville Rd,Queen Anne's,Md300-.10 Mi W Of Md290,B3522,4498
B220027,10380.00000000,-75.61709499,38.36699597,AADT,22133MU02095  01SS**************,Parsons Rd,Wicomico,Parsons Rd-.20 Mi S Of Md349,B220027,4499
B3721,2374.00000000,-75.77598266,38.18755675,AADT,19000MD00363  01EE**************,Deal Island Rd,Somerset,Md363-.50 Mi E Of Md627,B3721,4500
B1668,29691.00000000,-75.78887182,39.60553378,AADT,07000US00040  01EE**************,Pulaski Hwy,Cecil,Us40-.20 Mi W Of Delaware St/l,B1668,4501
B240109,19162.00000000,-76.68231684,39.31373100,AADT,24999MU01023  01EE**************,Gwynns Falls Pkwy,Baltimore City,Gwynns Falls Pkwy-.200 Ft E Of Windsor Mill Rd,B240109,4502
B160130,20812.00000000,-76.92092097,39.05021278,AADT,16000MD00212A 01EE**************,Powder Mill Rd,Prince George's,Md 212a-.10 Mile E Of Powder Mill Rd,B160130,4503
B030096,30902.00000000,-76.78049623,39.41976810,AADT,03000MD00140  01NN**************,Reisterstown Rd,Baltimore,Md140-.10 Mi N Of Owings Mills Blvd,B030096,4504
B2869,46292.00000000,-77.15482855,39.10140433,AADT,15000MD00355  01NN**************,Hungerford Dr,Montgomery,Md355-.50 Mi S Of Gude Dr,B2869,4505
S2012150854,4641.00000000,-77.08309164,39.16585486,AADT,15000CO04089  01NN**************,Olney Mill Rd,Montgomery,Olney Mill Rd - Between Md 108 & Clover Hill La,S2012150854,4506
B160134,53020.00000000,-76.85902666,38.83567782,AADT,16000MD00004  01NN**************,Pennsylvania Ave,Prince George's,Md4-.20 Mi S Of Old Marlboro Pike/westphalia Rd,B160134,4507
B1302,26992.00000000,-76.43829664,38.39575689,AADT,04000MD00002  01NN**************,Solomons Island Rd,Calvert,Md 2-.50 Mi N Of Md 497,B1302,4508
B020059,149041.00000000,-76.64434005,39.16081092,AADT,02000IS00097  01NN**************,No Name,Anne Arundel,Is97-.60 Mi N Of Md100,B020059,4509
S2012161150,881.00000000,-76.98260690,38.71461066,AADT,16000CO01557  01EE**************,Washington La                           ,Prince George's,Washington La - Between Livingston Rd & Van Buren Dr,S2012161150,4510
B130054,94760.00000000,-76.77745329,39.20642286,AADT,13000MD00100  01EE**************,No Name,Howard,Md100-.30 Mi E Of Md103,B130054,4511
S2005130036,5012.00000000,-76.82101445,39.14861510,AADT,13000CO00194  01EE**************,Vollmerhausen Rd,Howard,Vollmerhausen Rd -.10 Mile East Of Md 32,S2005130036,4512
S2001130047,7990.00000000,-76.78758493,39.17759311,AADT,13000RP00095  02NNIS41        02,Ramp 2 Fr Md 175 Wb To Is 95 Nb,Howard,Exit 41 Ramp 2 Fr Md 175 Wb To Is 95 Nb,S2001130047,4513
S2000150198,6392.00000000,-76.97883593,39.01895725,AADT,15000RP00495  02EEIS28        06,Ramp 6 Fr Is 495 Eb To Md 650 Sb,Montgomery,Exit 28 Ramp 6 Fr Is 495 Eb To Md 650 Sb,S2000150198,4514
S2000150032,6591.00000000,-77.18617679,39.11143313,AADT,15000RP00270  02NNIS8         03,Ramp 3 Fr Shady Grove Rd Wb To Is 270 Nb,Montgomery,Exit 8 Ramp 3 Fr Shady Grove Rd Eb To Is 270 Nb,S2000150032,4515
B1701,3153.00000000,-76.78882038,38.54077576,AADT,08000MD00625  01NN**************,Old Leonardtown Rd,Charles,Md625-.60 Mi N Of Md231,B1701,4516
B4141,2340.00000000,-75.37489934,38.32744643,AADT,22000MD00354  01NN**************,Powellville Rd,Wicomico,Md354-.10 Mi S Of Md350,B4141,4517
S2000210041,1263.00000000,-77.74038613,39.66249202,AADT,21000RP00081  02EEIS7         04,Ramp 4 Fr Is 81 Nb To Md 58 Eb,Washington,Exit 7 Ramp 4 Fr Is 81 Nb To Md 58 Eb,S2000210041,4518
B220017,990.00000000,-75.60861934,38.32164080,AADT,22061MU00115  01EE**************,N Division St,Wicomico,N Division St-.10 Mi E Of Md513,B220017,4519
S2012161063,13631.00000000,-76.94983058,38.82253661,AADT,16000CO00123  01NN**************,Temple Hill Rd,Prince George's,Temple Hill Rd - Between Md 414 & Carlton Ave,S2012161063,4520
B2509,117440.00000000,-76.83938723,39.23597807,AADT,13000US00029  01NN**************,Columbia Pike,Howard,Us29-.30 Mi S Of Md108,B2509,4521
S2012161172,21401.00000000,-76.88400871,38.84977954,AADT,16000CO03074  01SS**************,Marlboro Pike,Prince George's,Marlboro Pike - Between Donnell Dr & Lorring Dr,S2012161172,4522
S2012150725,4791.00000000,-77.25183987,39.10620999,AADT,15000CO00209  01SS**************,Quince Orchard Rd,Montgomery,Quince Orchard Rd - Between Quince Mill Dr & Winesap Dr,S2012150725,4523
B030023,20612.00000000,-76.51039877,39.25907104,AADT,03000CO05460  01NN**************,Merritt Blvd,Baltimore,Merritt Blvd-.10 Mi S Of Md157,B030023,4524
S2013240575,11720.00000000,-76.61892952,39.32541391,AADT,24999MU01702  01NN**************,Art Museum Dr,Baltimore City,Art Museum Dr - .10 Mile South Of Md 139,S2013240575,4525
B100078,3880.00000000,-77.41579638,39.40865526,AADT,10057MU00860  01EE**************,Madison St,Frederick,Madison St-.10 Mi E Of Center St,B100078,4526
S2012030184,11651.00000000,-76.73430994,39.38815352,AADT,03000CO01691  01EE**************,Hooks La,Baltimore,Hooks La - .10 Mile East Of Green Tree Rd,S2012030184,4527
S2000020118,3533.00000000,-76.64189816,39.20474923,AADT,02000RP00695  02EEIS5         06,Ramp 6 Fr Is 695 Eb To Md 648e Sb,Anne Arundel,Exit 5 Ramp 6 Fr Is 695 Eb To Md 648e Sb,S2000020118,4528
B0975,109952.00000000,-76.66172390,39.40384173,AADT,03000IS00083  01NN**************,Jones Falls Expwy,Baltimore,Is83-.20 Mi N Of Ruxton Rd,B0975,4529
B180007,24881.00000000,-76.62259066,38.28734935,AADT,18000MD00005  01NN**************,Point Lookout Rd,St. Mary's,Md5-.20 Mi N Of Md4,B180007,4530
B3177,113520.00000000,-76.93261780,38.91445559,AADT,16000MD00201  01NN**************,Kenilworth Ave,Prince George's,Md201-.20 Mi N Of Wash Dc Line,B3177,4531
S2012150952,831.00000000,-77.14294923,39.08662055,AADT,15130MU01451  01NN**************,S Horners La,Montgomery,S Horners La - Between Park Rd & N Horners La,S2012150952,4532
S2007100006,3050.00000000,-77.40309743,39.40221028,AADT,10000RP00070  02WWIS54        02,Ramp 2 Fr Wb Is 70 To Nb Md 85,Frederick,Exit 54 Ramp 2 Fr Ramp 7 (fr Is 70 Wb) To Md 85 Sb,S2007100006,4533
B2323,12220.00000000,-76.35804507,39.57076632,AADT,12000MD00023  01WW**************,East West Hwy,Harford,Md23-.40 Mi W Of Us1bu,B2323,4534
S2012161193,2901.00000000,-76.95179028,38.72378013,AADT,16000CO03764  01EE**************,Windbrook Dr,Prince George's,Windbrook Dr - Between Md 223 & Bork Dr,S2012161193,4535
B060102,1170.00000000,-76.94640246,39.59919568,AADT,06000MD00852G 01NN**************,Old Manchester Rd,Carroll,Md852g-.10 Mi S Of Md482,B060102,4536
S1997160082,4395.00000000,-76.85460431,38.91667561,AADT,16000RP00095  02SSIS17        06,Ramp 6 Fr Md 202 Eb To Is 95 Sb,Prince George's,Exit 17 Ramp 6 Fr Md 202 Eb To Is 95 Sb,S1997160082,4537
S1997160120,16891.00000000,-76.86338078,38.89106003,AADT,16000CO05730  01NN**************,Garrett A Morgan Blvd,Prince George's,Summerfield Blvd North Of Md 214,S1997160120,4538
B3565,30260.00000000,-76.15949361,38.98524986,AADT,17000US00301  01NN**************,Blue Star Memorial Hwy,Queen Anne's,Us301-.10 Mi N Of Md18c,B3565,4539
B2154,21391.00000000,-79.08163880,39.68406628,AADT,11000IS00068  01EE**************,National Freeway,Garrett,Is68-.40 Mi W Of Lower New Germany Rd,B2154,4540
S2012150667,15841.00000000,-77.03129525,39.04497101,AADT,15000CO00124  01EE**************,Arcola Ave,Montgomery,Arcola Ave - Between Kemp Mill Rd & Heather Crest Terr,S2012150667,4541
S2007020030,3425.00000000,-76.53652015,38.98511561,AADT,02000RP00595  02SSIS23        05,Ramp 5 Fr Md 2 Sb To Is 595 Eb,Anne Arundel,Exit 23 Ramp 5 Fr Md 2 Sb To Is 595 Eb,S2007020030,4542
B160058,140331.00000000,-76.94594819,39.02116820,AADT,16000IS00495  01EE**************,Capital Beltway,Prince George's,Is495-at Struc #1613105 Little Paint Branch,B160058,4543
S1998130136,2204.00000000,-76.94471683,39.20877270,AADT,13000RP00032  02EEMD20        06,Ramp 6 Fr Md 32 Eb To Md 108 Sb,Howard,Exit 20 Ramp 6 Fr Md 32 Eb To Md 108 Sb,S1998130136,4544
S1999030258,3363.00000000,-76.48848315,39.28358160,AADT,03000RP00695  02WWMD40        01,Ramp 1 Fr Md 695 Nb To Md 151 Wb,Baltimore,Exit 40 Ramp 1 Fr Md 695 Nb To Md 151 Wb,S1999030258,4545
S2011220150,2233.00000000,-75.57280917,38.40047792,AADT,22000RP00013  02SSUS38        08,Ramp 8 Fr Ramp 5 (fr Us 13) To Us 50 Wb,Wicomico,Exit 38 Ramp 8 Fr Ramp 5 (fr Us 13 Sb) To Us 50 Wb,S2011220150,4546
S2012161120,7271.00000000,-76.86712251,38.77436318,AADT,16000CO00557  01SS**************,Dangerfield Rd,Prince George's,Dangerfield Rd - .10 Mi South Of Md 223,S2012161120,4547
B3802,2592.00000000,-76.29866807,38.81437734,AADT,20000MD00033  01EE**************,Tilghman Island Rd,Talbot,Md33-.20 Mi W Of New Rd,B3802,4548
S1997160086,3951.00000000,-76.85372937,38.91678034,AADT,16000RP00095  02SSIS17        07,Ramp 7 Fr Md 202 Wb To Ramp 6 (to Is 95),Prince George's,Exit 17 Ramp 7 Fr Md 202 Wb To Ramp 6 (to Is 95 Sb),S1997160086,4549
B3243,47820.00000000,-76.73417329,38.82679857,AADT,16000US00301  01NN**************,Crain Hwy,Prince George's,Us301-.20 Mi N Of Md725,B3243,4550
S2011020874,4162.00000000,-76.58519867,39.15048908,AADT,02000CO01538  01SS**************,Spencer Rd,Anne Arundel,Spencer Rd - Between Marley Neck Blvd & Clover Ct,S2011020874,4551
B240145,11962.00000000,-76.53598078,39.31183762,AADT,24999MU01020  01SS**************,Moravia Park Dr,Baltimore City,Moravia Park Dr-.30 Mi N Of Us40  ,B240145,4552
B160086,35752.00000000,-76.92451451,39.05207128,AADT,16000MD00212  01NN**************,Powder Mill Rd,Prince George's,Md 212-.10 Mi S Of Powder Mill Rd/old Gunpowder Rd,B160086,4553
S2011130747,7482.00000000,-76.83732583,39.22028597,AADT,13000CO00798  01SS**************,Thunder Hill Rd,Howard,Thunder Hill Rd -.10 Mile North Of Md 175,S2011130747,4554
B160026,9722.00000000,-76.74388870,38.95753802,AADT,16013MU01140  01SS**************,Kenhill Dr,Prince George's,Kenhill Dr-.10 Mi N Of Md197,B160026,4555
S2009090007,145.00000000,-75.82808459,38.49608234,AADT,09000RP00050  02SSUS95        08,Ramp 8 Fr Md 331 Sb To Us 50 Wb,Dorchester,Exit 95 Ramp 8 Fr Md 331 Sb To Us 50 Wb,S2009090007,4556
B3976,63783.00000000,-77.70939513,39.60170368,AADT,21000IS00070  01EE**************,Eisenhower Memorial Hwy,Washington,Is70-.40 Mi W Of Us40al,B3976,4557
S2011030964,22101.00000000,-76.79753990,39.39861471,AADT,03000CO07709  01EE**************,Lakeside Blvd,Baltimore,Lakeside Blvd - .10 Mile West Of Owings Mills Blvd,S2011030964,4558
B1760,8661.00000000,-76.91679758,38.61632323,AADT,08000MD00925  01NN**************,Old Washington Rd,Charles,Md925-.80 Mi S Of Md5,B1760,4559
S2009210006,544.00000000,-78.28092661,39.71748381,AADT,21000RP00068  02SSIS75        06,Ramp 6 Fr Is 68 Eb To Sideling Hill Pkg,Washington,Exit 75 Ramp 6 Fr Is 68 Eb To Sideling Hill Pkg,S2009210006,4560
B2525,88391.00000000,-76.83499572,39.29620144,AADT,13000IS00070  01EE**************,No Name,Howard,Is70-.50 Mi W Of Us29,B2525,4561
S2013240261,3340.00000000,-76.55085169,39.27805916,AADT,24000RP00095  02NNIS57        04,Ramp 4 Fr Ramp 1 To Interstate Ave,Baltimore City,Exit 57 Ramp 4 Fr Ramp 1 To Interstate Ave,S2013240261,4562
S2008220030,1680.00000000,-75.52717449,38.37136876,AADT,22000MD00992A 03EE**************,John Deere Dr,Wicomico,Md 992a (john Deere Dr) - .10 Mile East Of Hobbs Rd,S2008220030,4563
S2010150032,722.00000000,-76.93382085,39.10189536,AADT,15000RP00029  02NNUS10B       04,Ramp 4 Fr Us 29 Nb To Blackburn Rd,Montgomery,Exit 10b Ramp 4 Fr Us 29 Nb To Blackburn Rd ,S2010150032,4564
S2012150760,7971.00000000,-77.00598520,39.00279020,AADT,15000MD00594A 01EE**************,E Wayne Ave,Montgomery,E Wayne Ave - Between Flower Ave & Bradford Rd,S2012150760,4565
S2008240009,6270.00000000,-76.63387026,39.32537887,AADT,24000RP00083  02WWIS8         06,Ramp 6 Fr Md 25 Eb To Is 83 Sb,Baltimore City,Exit 8 Ramp 6 Fr Md 25 Eb To Is 83 Sb,S2008240009,4566
B4140,5060.00000000,-75.41620175,38.39198790,AADT,22000MD00353  01NN**************,Gumboro Rd,Wicomico,Md353-.10 Mi N Of Md346,B4140,4567
S2004210026,1953.00000000,-78.18394798,39.70649012,AADT,21000RP00070  02EEIS1         04,Ramp 4 Fr Us 522 Nb To Is 70 Eb,Washington,Exit 1 Ramp 4 Fr Us 522 Nb To Is 70 Eb,S2004210026,4568
B230001,6422.00000000,-75.10561659,38.33473977,AADT,23000CO00186  01NN**************,Golf Course Rd,Worcester,Golf Course Rd-.10 Mi S Of Us50,B230001,4569
B3946,7303.00000000,-77.69615551,39.64227440,AADT,21000MD00064  01EE**************,Jefferson Blvd,Washington,Md64-.10 Mi E Of Pangborn Blvd,B3946,4570
S2012160526,2021.00000000,-77.01354502,38.67094182,AADT,16000MD00210S 03NN**************,Biddle Rd,Prince George's,Md 210s (biddle Rd) - Between Livingston Rd & Bryan Point Rd,S2012160526,4571
B240058,18171.00000000,-76.70359295,39.35515227,AADT,24999MU02150  01SS**************,Patterson Ave,Baltimore City,Patterson Ave-.10 Mi S Of Md140,B240058,4572
S2013230202,720.00000000,-75.08707140,38.33319316,AADT,23115MU09010  01WW**************,1st St,Worcester,1st St - Between Md 528 & St Louis Ave,S2013230202,4573
B3196,47930.00000000,-76.91519359,38.93457630,AADT,16000MD00202  01NN**************,Landover Rd,Prince George's,Md202-.10 Mi S Of Md295,B3196,4574
B3217,24092.00000000,-76.94807923,39.03826866,AADT,16000MD00212  01NN**************,Powder Mill Rd,Prince George's,Md212-.10 Mi S Of Cherry Hill Rd,B3217,4575
B1539,1062.00000000,-77.25188169,39.60748683,AADT,06000MD00077  01EE**************,Middleburg Rd,Carroll,Md77-.90 Mi W Of Md194,B1539,4576
S2010060013,2622.00000000,-77.00685512,39.43085550,AADT,06000RP00026  02WWMD6         05,Ramp 5 Fr Md 97 To Ramp 6 (to Md 26 Eb),Carroll,Exit 6 Ramp 5 Fr Md 97 Sb To Ramp 6 (to Md 26 Eb),S2010060013,4577
S2011220133,192.00000000,-75.60491210,38.30717614,AADT,22000RP00013  02EEUS29        03,Ramp 3 Fr Ramp 6 (fr Us 13) To Md 513 Nb,Wicomico,Exit 29 Ramp 3 Fr Ramp 6 (fr Us 13 Eb) To Md 513 Nb,S2011220133,4578
B2530,210171.00000000,-76.85520833,39.13388868,AADT,13000IS00095  01NN**************,No Name,Howard,Is95-.50 Mi N Of Md216,B2530,4579
S2011240549,2741.00000000,-76.61056800,39.23920520,AADT,24000RP00895  02NNIS7         03,Ramp 3 Fr Md 2 To Is 895 Nb,Baltimore City,Exit 7 Ramp 3 Fr Md 2 To Is 895 Nb (south Of Ramp 2),S2011240549,4580
B3190,70950.00000000,-76.84645082,38.91685159,AADT,16000MD00202  01NN**************,Landover Rd,Prince George's,Md202-.30 Mi S Of Is95,B3190,4581
B3156,247620.00000000,-77.02404414,38.79311091,AADT,16000IS00095  01NN**************,Capital Beltway,Prince George's,Is95-.50 Mi N Of Virginia St/l,B3156,4582
B220057,154.00000000,-75.38633287,38.32699076,AADT,22000CO00255  01SS**************,Wango Rd,Wicomico,Wango Rd-.10 Mi S Of Md350,B220057,4583
S2011060519,2512.00000000,-76.95559153,39.47462277,AADT,06000CO00545  01WW**************,Klee Mill Rd,Carroll,Klee Mill Rd -.20 W Of Md 32,S2011060519,4584
S2002160047,4643.00000000,-76.87740392,38.99432541,AADT,16000RP00295  02WWMD6         01,Ramp 1 Fr Md 295 Nb To Md 193 Wb,Prince George's,Exit 6 Ramp 1 Fr Md 295 Nb To Md 193 Wb,S2002160047,4585
S2017120349,13622.00000000,-76.35074609,39.52329265,AADT,12007MU00565  01SS**************,Marketplace Dr,Harford,Marketplace Dr - .04 Mile South Of Md 24,S2017120349,4586
B240110,21612.00000000,-76.65352017,39.31540158,AADT,24999MU01023  01EE**************,Gwynns Falls Pkwy,Baltimore City,Gwynns Falls Pkwy-.20 Mi W Of Md140 ,B240110,4587
B210007,17671.00000000,-77.68596599,39.61845380,AADT,21000CO00316  01SS**************,Edgewood Dr,Washington,Edgewood Dr-.10 Mi W Of Mt Aetna Rd,B210007,4588
