requested_station_id,report_station_id,location,start_date,end_date,day_of_week,duration,report_type_id,count_id,source,report_record_id,report_source,report_values,report_options,itms_station_url
S2011020848,S2004020066,MD 179 at MD 931Q (College Pkwy),2018-05-22,2018-05-22,Tuesday,24 Hr,17,1455837,BMC,1208057,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020848
S2011020848,S2011020848,MD 179 - .10 MILE EAST OF COLLEGE PKWY,2017-10-24,2017-10-25,Tuesday,48 Hr,8,1431832,SHA,1192760,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020848
S2011020850,S2011020850,CHESTNUT TREE DR - BETWEEN GREEN HOLLY DR &amp; RAMBLEWOOD DR,2017-11-08,2017-11-09,Wednesday,48 Hr,8,1432517,SHA,1192718,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020850
S2011020851,S2011020851,HAMPTON RD - .10 MILE NORTH OF BLUE RIDGE DR,2017-11-08,2017-11-09,Wednesday,48 Hr,8,1432515,SHA,1192716,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020851
S2011020854,S2011020854,LAKE SHORE DR - .10 MILE SOUTH OF MD 177,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1432419,SHA,1192693,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020854
S2011020858,S2011020858,HICKORY POINT RD - .10 MILE SOUTH OF MD 177,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432418,SHA,1192692,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020858
S2011020863,S2011020863,ARUNDEL MILLS BLVD - .20 MILE SOUTH OF MD 713,2019-07-30,2019-07-31,Tuesday,48 Hr,7,1504082,SHA,1240468,Summary,ClassDetail.rpt|VolumeDetail.rpt,"[{""label"": ""Class Detail"", ""value"": ""ClassDetail.rpt""}, {""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020863
S2011020865,S2011020865,ELVATON RD - .10 MILE SOUTH OF HOSPITAL DR,2017-10-31,2017-11-01,Tuesday,48 Hr,8,1431574,SHA,1192728,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020865
S2011020864,S1999020020,Hospital Dr at Oakwood Rd,2019-03-12,2019-03-12,Tuesday,24 Hr,17,1487869,SHA,1230505,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020864
S2011020864,S2011020864,HOSPITAL DR - .10 MILE EAST OF OAKWOOD RD,2017-10-31,2017-11-01,Tuesday,48 Hr,8,1431571,SHA,1192670,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020864
S2011020866,S2018020073,VETERANS HWY at OLD MILL RD,2018-05-16,2018-05-16,Wednesday,24 Hr,17,1455820,BMC,1208040,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020866
S2011020866,S2011020866,OLD MILL RD - .10 MILE EAST OF VETERANS HWY,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432505,SHA,1192669,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020866
S2011020867,S2011020867,OLD MILL BLVD - .10 MILE EAST OF OLD MILL RD,2017-11-08,2017-11-09,Wednesday,48 Hr,8,1432521,SHA,1192726,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020867
S2011020868,S2011020868,ELVATON RD - .10 MILE WEST OF JUMPERS HOLE RD,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1431129,SHA,1192672,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020868
S2011020869,S2011020869,FOXWELL RD - .10 MILE NORTH OF ELVATON RD,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1431128,SHA,1192671,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020869
S2011020872,S2011020872,MARLEY NECK RD - BETWEEN MD 648E &amp; CEDAR AVE,2018-11-28,2018-11-29,Wednesday,48 Hr,8,1476284,SHA,1222239,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020872
S2011020871,S2011020871,MARLEY STATION RD - BETWEEN MD 2 &amp; FINCH RD,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432503,SHA,1192667,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020871
S2011020876,S2011020876,SOLLEY RD - .20 MILE NORTH OF MD 177,2017-11-01,2017-11-02,Wednesday,48 Hr,8,1432485,SHA,1192675,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020876
S2011020873,S2011020873,SPENCER RD - .10 MILE SOUTH OF MARLEY NECK RD,2017-10-04,2017-10-05,Wednesday,48 Hr,8,1429958,SHA,1190296,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020873
S2011020875,S2011020875,FREETOWN RD - BETWEEN SOLLEY RD &amp; SPRINGRIDGE RD,2017-10-31,2017-11-01,Tuesday,48 Hr,8,1431921,SHA,1192741,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020875
S2011020877,S2011020877,SOLLEY RD - .10 MILE NORTH OF NABBS CREEK RD,2017-10-31,2017-11-01,Tuesday,48 Hr,8,1431824,SHA,1192676,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020877
S2011020878,S2011020878,NORTH SHORE DR - .10 MILE EAST OF SOLLEY RD,2017-11-15,2017-11-16,Wednesday,48 Hr,8,1432507,SHA,1192678,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020878
S2011020881,S2011020881,CARROLL RD - BETWEEN MD 173 &amp; GREENWAY RD,2017-10-25,2017-10-26,Wednesday,48 Hr,8,1432410,SHA,1192683,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020881
S2011020891,S2011020891,AMBERLY RD - BETWEEN MD 648E &amp; BROCKTON CT,2017-10-04,2017-10-05,Wednesday,48 Hr,8,1430040,SHA,1190293,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020891
S2011020890,S2011020890,FITZALLEN RD - BETWEEN AMBERLY RD &amp; BINSTED RD,2017-10-04,2017-10-05,Wednesday,48 Hr,8,1429956,SHA,1190294,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020890
S2011020882,S2011020882,RIVIERA DR - BETWEEN MD 173 &amp; GREENWAY RD,2019-07-30,2019-07-31,Tuesday,48 Hr,7,1503913,SHA,1240460,Summary,ClassDetail.rpt|VolumeDetail.rpt,"[{""label"": ""Class Detail"", ""value"": ""ClassDetail.rpt""}, {""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020882
S2011020893,S2011020893,8TH AVE NW - .16 MILE WEST OF MD 3BU,2018-10-24,2018-10-25,Wednesday,48 Hr,13,1478668,DISTRICT,1226766,Summary,ClassDetail.rpt|VolumeDetail.rpt,"[{""label"": ""Class Detail"", ""value"": ""ClassDetail.rpt""}, {""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020893
S2011020898,S2000020079,Andover Rd at W Nursery Rd,2018-05-16,2018-05-16,Wednesday,24 Hr,17,1455999,BMC,1208081,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020898
S2011020904,S2011020904,5TH AVE SW - BETWEEN MD 3BU &amp; A ST SW,2018-11-28,2018-11-29,Wednesday,48 Hr,8,1476287,SHA,1222243,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011020904
S2011030927,S2011030927,PHOENIX RD - .10 MILE NORTH OF MD 145,2017-10-03,2017-10-04,Tuesday,48 Hr,8,1429433,SHA,1190096,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030927
S2011030926,S2011030926,WISEBURG RD - .10 MILE EAST OF MD 45,2017-10-18,2017-10-19,Wednesday,48 Hr,8,1429729,SHA,1190043,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030926
S2011030945,S2011030945,GARRISON FOREST RD - .10 MILE NORTH OF CAVES RD,2017-10-04,2017-10-05,Wednesday,48 Hr,8,1430076,SHA,1190232,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030945
S2011030942,S2017030410,TUFTON AVE at DOVER RD,2017-10-25,2017-10-25,Wednesday,24 Hr,17,1431923,SHA,1193186,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030942
S2011030942,S2011030942,DOVER RD - .10 MILE NORTH OF GREENSPRING AVE,2017-10-03,2017-10-04,Tuesday,48 Hr,8,1430074,SHA,1190230,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030942
S2011030943,S2011030943,CAVES RD - BETWEEN GARRISON FOREST RD &amp; SPRINKLE LA,2017-10-04,2017-10-05,Wednesday,48 Hr,8,1430082,SHA,1190238,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030943
S2011030948,S2011030948,BONITA AVE - .10 MILE SOUTH OF GREENSPRING AVE,2018-12-05,2018-12-06,Wednesday,48 Hr,8,1477577,SHA,1224555,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030948
S2011030960,S2011030960,DELIGHT RD - .10 MILE SOUTH OF NICODEMUS RD,2018-12-05,2018-12-06,Wednesday,48 Hr,8,1477711,SHA,1224559,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030960
S2011030961,S2011030961,CHURCH RD - .10 MILE WEST OF DELIGHT RD,2018-12-05,2018-12-06,Wednesday,48 Hr,8,1477811,SHA,1224570,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030961
S2011030954,S2011030954,CHARTLEY DR - BETWEEN MD 140 &amp; PIPER RD,2018-12-12,2018-12-13,Wednesday,48 Hr,8,1477573,SHA,1224567,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030954
S2011030954,S2004030047,MD 140 at Chartley Dr,2018-04-11,2018-04-11,Wednesday,24 Hr,17,1448793,SHA,1206157,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030954
S2011030956,S2011030956,HIGH FALCON RD - .10 MILE SOUTH OF CHERRY HILL RD E,2018-12-11,2018-12-12,Tuesday,48 Hr,8,1477807,SHA,1224565,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030956
S2011030963,S2005030026,PLEASANT HILL RD at Dolfield Blvd/Church Rd,2019-05-16,2019-05-16,Thursday,24 Hr,17,1494196,SHA,1235548,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030963
S2011030963,S1993030006,MD 140 at Pleasant Hill Rd,2019-03-12,2019-03-12,Tuesday,24 Hr,17,1487387,SHA,1230870,Summary,TurningMovement.rpt|TurningMovementDetail.rpt|TurningMovementVolume.rpt|TurningVolumeDetail.rpt,"[{""label"": ""Turning Movement"", ""value"": ""TurningMovement.rpt""}, {""label"": ""Turning Movement Detail"", ""value"": ""TurningMovementDetail.rpt""}, {""label"": ""Turning Movement Volume"", ""value"": ""TurningMovementVolume.rpt""}, {""label"": ""Turning Movement Volume Detail"", ""value"": ""TurningVolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030963
S2011030963,S2011030963,PLEASANT HILL RD - .10 MILE SOUTH OF MD 140,2018-12-12,2018-12-13,Wednesday,48 Hr,8,1477601,SHA,1224560,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030963
S2011030964,S2011030964,LAKESIDE BLVD - .10 MILE WEST OF OWINGS MILLS BLVD,2018-06-19,2018-06-20,Tuesday,48 Hr,8,1453909,SHA,1210304,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030964
S2011030966,S2011030966,DOLFIELD RD - .10 MILE WEST OF LAKESIDE BLVD,2018-06-19,2018-06-20,Tuesday,48 Hr,8,1453916,SHA,1210295,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030966
S2011030965,S2011030965,LYONS MILL RD - .10 MILE WEST OF DEER PARK RD,2018-06-13,2018-06-14,Wednesday,48 Hr,8,1453801,SHA,1210279,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030965
S2011030968,S2011030968,GRANITE RD - .10 MILE NORTH OF MD 125,2018-12-19,2018-12-20,Wednesday,48 Hr,8,1478732,SHA,1224318,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030968
S2011030973,S2011030973,GREENS LA - .10 MILE SOUTH OF MD 26,2018-06-06,2018-06-07,Wednesday,48 Hr,8,1453878,SHA,1210291,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030973
S2011030974,S2011030974,TULSEMERE RD - BETWEEN WINANDS RD &amp; JOVILLE CT,2018-06-06,2018-06-07,Wednesday,48 Hr,8,1453880,SHA,1210296,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030974
S2011030970,S2011030970,OFFUTT RD - BETWEEN MD 26 &amp; EDGEWOOD RD,2018-06-06,2018-06-07,Wednesday,48 Hr,8,1453885,SHA,1210299,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030970
S2011030971,S2011030971,ALLENSWOOD RD - .10 MILE WEST OF OLD COURT RD,2018-06-06,2018-06-07,Wednesday,48 Hr,8,1454415,SHA,1210292,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030971
S2011030979,S2011030979,JOHNNYCAKE RD - BETWEEN FAIRBROOK RD &amp; MAURY DR,2018-05-08,2018-05-09,Tuesday,48 Hr,8,1450669,SHA,1206517,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030979
S2011030980,S2011030980,GREENGAGE RD - BETWEEN SECURITY BLVD &amp; WINDER RD,2018-05-08,2018-05-09,Tuesday,48 Hr,8,1450671,SHA,1206519,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030980
S2011030981,S2011030981,OLD FREDERICK RD - BETWEEN EDMONDSON AVE &amp; BELLEVIEW RD,2018-11-07,2018-11-08,Wednesday,48 Hr,8,1473595,SHA,1222252,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030981
S2011030983,S2011030983,WESTCHESTER AVE - .05 MILE NORTH OF MD 144,2018-11-07,2018-11-08,Wednesday,48 Hr,8,1473597,SHA,1222254,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030983
S2011030985,S2011030985,WINTERS LA - BETWEEN US 40 &amp; OLD FREDERICK RD,2018-11-07,2018-11-08,Wednesday,48 Hr,8,1473594,SHA,1222250,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030985
S2011030989,S2011030989,OLD FREDERICK RD - .10 MILE SOUTH OF ROLLING RD,2018-11-28,2018-11-29,Wednesday,48 Hr,8,1476252,SHA,1222251,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030989
S2011030992,S2011030992,LINDEN AVE - BETWEEN SHELBOURNE AVE &amp; WESTLAND BLVD,2018-04-18,2018-04-19,Wednesday,48 Hr,8,1449199,SHA,1206538,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030992
S2011030986,S2011030986,BLOOMSBURY AVE - .10 MILE SOUTH OF MD 144,2018-05-09,2018-05-10,Wednesday,48 Hr,8,1450687,SHA,1206532,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030986
S2011030994,S2011030994,CARVILLE AVE - BETWEEN FRANCIS AVE &amp; TOM DAY BLVD,2018-04-18,2018-04-19,Wednesday,48 Hr,8,1449160,SHA,1206540,Summary,VolumeDetail.rpt,"[{""label"": ""Volume Detail"", ""value"": ""VolumeDetail.rpt""}]",https://maps.roads.maryland.gov/itms_public/?stationid=S2011030994
