state_code,station_id,direction,latitude,longitude,route,location_text,source_file
51,020267,1,36970080,80390720,3, BETWEEN RT 730 & MONTGOMERY CL ( OLD WIM SITE)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040048,3,37645100,77590010,1,I-64 West Shoulder @ MM 179                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020282,1,37124250,79739720,3,0.24 mi West of Lost Mountain Rd                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020300,3,37308060,80576670,2,0.4 E RTE 625                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040052,3,37518640,77271000,1,I-295 Median between US 60 and I-64 Interchanges  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020475,1,37323380,80034290,1,1.02 Mile N Ramp Fr SR 311; Thompson Memorial Dr  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040101,1,37754170,77458530,1,I-95 South Shoulder South of SR 54 Interchange    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050428,7,36707679,77151803,2,2.8 MI W BUS 58 MEHERRIN RD.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020503,1,36996340,80783900,1,I-81 North Shoulder @ MM 90.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050617,7,36869040,76407650,3,0.82 mi from SR 135 Overpass                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030242,5,37285560,79105830,2,0.70 N RT 24                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060130,3,37965560,76788910,2,0.16 W RTE 646                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060180,1,37961000,77436130,3,.05 S RTE 716 (MONCURE DR)                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040114,3,37488210,76969350,1,1.1 MI FR SR 155                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070014,7,38052400,78481450,2,0.2 MI E ST ANNES ROAD                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070076,5,38318220,77752020,3,1.28 S Rte. 3                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040269,5,37568240,77684360,3, North of Chesterfield County Line                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040273,7,37676000,77655860,3,I-64 WB at SR-288 NB ramp                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040275,3,37676000,77655860,1, 0.6 MI S I-64 EB (GORE)                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030265,1,37313740,79185860,2,0.13 mi from English Tavern Rd                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070144,5,38611180,77790400,2,2.4 mi from SR 28                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040289,5,37529580,77696300,3,0.9 mi south of US 60                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030265,5,37313740,79185860,2,0.13 mi from English Tavern Rd                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040298,1,37374440,77405910,1,Central TMC Camera Pole @ Coxendale Rd Overpass   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070258,1,38646580,77804020,2,0.3 MI N LEES MILL RD                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040003,1,37030050,77637650,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070265,5,38801420,77815250,2,0.25 MI S 30-698 OBANNON RD.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070275,5,38774010,77690570,2,0.4 S Rte. 215/Vint Hill Rd.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070289,3,38019770,78435380,1,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070309,3,37962990,78179790,1,1.8 Mi E of Ramp Fr Rte 15                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040005,3,37841550,77978780,1,I-64 West Shoulder @ Exit 152                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040305,1,37593660,77467720,1,I-95 South Shoulder @ MM 80                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080234,1,38421990,78881000,1,2.20 N RAMP FR RT 11                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040046,3,37616574,77365140,1,0.50 E RAMP FR RT 627                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040329,3,36702380,78013840,2,0.1 MI E RTE 696 (GHOLSON RD.)                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040335,1,36897250,77798260,1,I-85 N north of 12-630 Sturgeon Rd                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040099,1,37709640,77447720,1,1.65 N RAMP FR RT 656                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080236,1,38431530,78872890,1,I-81 North Shoulder @ MM 246.15                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040377,5,37408562,77553524,3,2.53 mi from SR 10 Iron Bridge Rd                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040110,3,37509050,77139260,1,2.65 Mi E of Ramp Fr SR 33/SR 249                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080244,3,38057330,78930030,1,0.40 Mi E of Ramp Fr Rte 340                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040400,1,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040426,3,37676000,77655860,1,I-64 WB at SR-288 NB ramp                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040185,7,36956540,77677180,3,.50 E RT 654 (RAINEY CREEK ROAD)                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080250,1,38124160,79043240,1,I-81 North Shoulder @ MM 221.15                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080458,1,38395550,78911700,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080460,1,38443530,78844510,1,I-81 South Shoulder @ MM 247.95                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040488,1,37537440,77428230,1,I-95 North Shoulder @ MM 74                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040269,1,37568240,77684360,3, North of Chesterfield County Line                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080501,1,39000980,78388050,1,1.53 mi from SR 55                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040493,1,37550400,77435590,1,I-95 NORTH SHOULDER @ MM75                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090048,3,38806800,77617180,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090049,3,39128610,77781200,3,0.40 E OF STONE LEIGH ROAD  (.25 M W RT 7 BUS E)  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040678,3,37536400,77382940,1,I-64 West Shoulder - 0.43 mi west of  Masonic Lane,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040270,3,37593690,77546530,3,0.1 MI E FOREST ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090076,5,38949480,77429250,3,SR 28 North Shoulder between mainline and the ramp,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040765,3,37176300,77340100,1,1.00 E RAMP FR RT 460                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040394,3,37015110,77800520,3,4.20 E RT 644                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090190,3,38914810,77225810,3,0.40 E RT 123                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040766,3,37608610,77529590,1,I-64 West Shoulder @ MM 182                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040410,7,37155340,77715520,2,1.00 MI E RT 622                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090217,3,38875320,77107030,3,0.70 E RT 237                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050169,3,36832660,76196220,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040419,3,37775600,77881090,1,I-64 West Shoulder @ MM 160                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090236,5,38865560,77440560,3,1.30 N RT I-66                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040481,3,37590120,77480070,1,I-64 East Shoulder @ MM 185.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040499,1,37552640,77485150,1,I-195 North Shoulder @ Cary St Exit               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040510,3,37678600,77553250,1,I-295 E in Median 1.18 Miles East of ramp from Nuc,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050216,7,36838610,76084990,1,I-264 Westbound Approx 0.88 miles west of Lynnhave,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090272,1,38813100,77144580,1,0.50 Mi North Ramp to I-395 R (Across from I-395 R,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040512,3,37463670,77312510,1,I-295 EAST;SOUTH OF SR 895                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050300,7,36752530,76583630,2,0.35 MI E RTE 638                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090336,1,38982350,77429050,3,SR 28 North @ ramp from Old Ox Road West          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040552,1,36604130,78151340,1,I-85 South @ Exit 4                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050374,1,36855660,77420800,1,I-95 North Shoulder @ Exit 24                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050617,3,36869040,76407650,3,0.82 mi from SR 135 Overpass                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110003,5,36946260,80910120,1,I-81 South Shoulder @ MM 82.4                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040764,3,37196040,77322230,1,I-295 South Shoulder @ Exit 3B                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060156,5,37266190,76493740,2,0.15 S TIDEMILL ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110009,5,36919170,81247810,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050031,3,37127500,76868330,3,0.15 MI W RTE 660                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060180,5,37961000,77436130,3,.05 S RTE 716 (MONCURE DR)                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110023,5,36716500,81926500,1,I-81 South Shoulder @ MM 20.10                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050048,3,37941200,75526640,3,0.75 E RT 13                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110048,3,36755510,81881710,5,0.40 E RT 694                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120012,5,37242040,80214200,1,I-81 North Shoulder @ MM 129.7                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060314,1,38397540,77435810,1,I-95 South Shoulder @ MM 138.7                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050206,1,37961200,75533020,2,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120031,5,37301670,79965420,1,.45 S RAMP FR RT 101 (HERSHBERGER RD)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120058,1,37267240,79969770,2, 0.01 S ROANOKE AVE SW                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120060,3,37331400,79980460,3,.4 Mile North of Ramp to Route 581                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050373,1,36769220,77467380,1,I-95 South Shoulder @ Exit 17                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070118,1,38314140,78315700,2,1.8 N Rte. 621                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070144,1,38611180,77790400,2,2.4 mi from SR 28                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120063,5,37325800,79964940,3,0.10 N MUNICIPAL DRIVE                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070223,7,38028980,78590750,1,I-64 West Shoulder @ MM 115                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070258,5,38646580,77804020,2,0.3 MI N LEES MILL RD                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140003,1,37431550,77431680,1,I-95 South Shoulder @ MM 67                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050405,3,37170250,76478830,3,0.25 MI W RTE 17                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,060104,1,37946010,76878040,2,0.4 S RTE 702                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140010,5,37608180,77452540,1,Just South of overhead VMS south of US 301        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080128,7,38276830,78895100,3,0.4 W AIRPORT RD                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070170,3,38008400,78485140,1,I-64 East Shoulder @ MM 121.3                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070214,1,37891740,78703040,2,0.15 M N LACKEY LANE                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080132,1,39380230,78296650,2,.2 N RTE 692                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140018,5,37431550,77431680,1,I-95 South Shoulder @ MM 67                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070223,3,38028980,78590750,1,I-64 West Shoulder @ MM 115                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080238,1,38723980,78659420,1,I-81 South Shoulder@ MM 270.4                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140021,5,37325500,77399610,1,0.69 mi from Ramp from Woods Edge Rd              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140026,5,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140043,1,36845920,77915500,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080058,3,39096100,78487010,3,.25 W RTE 609                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080190,3,38945240,78147460,1,2.6 E RAMP FR RT 522                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080226,1,39137250,78176680,1,I-81 South Shoulder @ MM 311.21                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140064,7,37518640,77271000,1,I-295 Median between US 60 and I-64 Interchanges  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080230,1,39021950,78280300,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080232,1,37804920,79389250,1,I-81 North Shoulder @ MM 192.3                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140082,7,37598270,77497180,1,Central TMC Camera Pole @ Exit 185 B              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080293,3,38040390,78882610,1,I-64 West Shoulder @ MM 98                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140179,5,37463320,77425550,1,I-95 South Shoulder @ Exit 69                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080372,1,39062240,78234440,1,I-81 South Shoulder @ MM 305.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080252,1,38041780,79123400,1,1.28 mi from US 11                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140195,5,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
