o_activity,o_tpb_taz,d_activity,d_tpb_taz,departure_time_min,travel_mode,transit_access_mode,transit_egress_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,subway_used,subway_pay,subway_station_board,subway_access_mode,subway_station_exit,subway_egress_mode,hov_used,toll_road_used,distance,reported_travel_time,year,bodytype,make,model,fueltype,tolltransponder,home_tpb_taz,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_days,tdate_dow,hhtrips,package_delivered,food_delivered,service_delivered,wthhfin,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,j1_workplace_loc,work_tpb_taz,j1_commute_mode,j1_telecommute,j1_telecommute_days,j1_benefits_free_parking,j1_benefits_parking,j1_benefits_transit,j1_benefits_carpool,j1_benefits_walking_biking,j1_benefits_ev_charging,j1_benefits_bicycle_parking,j1_benefits_none,student_status,school_type,school_tpb_taz,school_freq,school_mode,volunteer_status,td_telecommute_time,td_shop_time,person_tripcount,walk_bike_loop_trips
1,3472,16,3472,1215,4,,,1,0,1,2,,,,,,,,,,0.6786694466,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,43,2,4,2,1,2,1,0,1,1,26,5,1,0,0,0,1,0,0,0,0,0,0,,,,,1,0,0,9,0
16,3472,1,3472,1225,4,,,4,0,4,1,,,,,,,,,,0.6786694466,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,43,2,4,2,1,2,1,0,1,1,26,5,1,0,0,0,1,0,0,0,0,0,0,,,,,1,0,0,9,0
1,3472,5,3472,1260,4,,,1,0,1,2,,,,,,,,,,0.32894007,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,43,2,4,2,1,2,1,0,1,1,26,5,1,0,0,0,1,0,0,0,0,0,0,,,,,1,0,0,9,0
5,3472,1,3472,1280,4,,,1,0,1,1,,,,,,,,,,0.32894007,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,43,2,4,2,1,2,1,0,1,1,26,5,1,0,0,0,1,0,0,0,0,0,0,,,,,1,0,0,9,0
1,3472,16,3472,510,1,,,5,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,40,1,1,1,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,4,0
16,3472,1,3472,520,1,,,2,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,40,1,1,1,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,4,0
1,3472,16,3472,935,1,,,2,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,40,1,1,1,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,4,0
16,3472,1,3472,945,1,,,5,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,40,1,1,1,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,1,4,0
1,3472,4,3472,510,1,,,5,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,11,1,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
4,3472,1,3472,945,1,,,5,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,11,1,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
1,3472,4,3472,1100,5,,,4,0,,2,,,,,,,,,,0.6786694466,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,11,1,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
4,3472,1,3472,1225,5,,,4,0,,1,,,,,,,,,,0.6786694466,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,11,1,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
1,3472,4,3472,510,1,,,5,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,11,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
4,3472,1,3472,945,1,,,5,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,11,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
1,3472,4,3472,1100,5,,,4,0,,2,,,,,,,,,,0.6786694466,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,11,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
4,3472,1,3472,1225,5,,,4,0,,1,,,,,,,,,,0.6786694466,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,11,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
1,3472,4,3472,510,1,,,5,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,6,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
4,3472,1,3472,945,1,,,5,0,,,,,,,,,,,,0.2482202414,5,,,,,,,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,6,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
1,3472,4,3472,1100,5,,,4,0,,2,,,,,,,,,,0.6786694466,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,6,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
4,3472,1,3472,1225,5,,,4,0,,1,,,,,,,,,,0.6786694466,5,2015.0,4.0,Ford,F-150,1.0,1.0,3472,1,1,6,3,2,1,0,2,2,0,7,351,1,29,1,0,0,366.0,6,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,2,3472,1,1,,0,0,4,
1,625,2,931,375,4,,,1,0,1,2,,,,,,,,,,5.4603806418,15,2004.0,1.0,Honda,Civic,1.0,1.0,625,3,2,2,2,2,2,0,2,2,1,5,304,3,4,0,0,0,108.0,26,1,4,2,1,2,1,0,1,1,931,3,2,,0,1,1,0,1,0,1,0,1,7,,8,,2,0,0,2,0
2,931,1,625,870,4,,,1,0,1,2,,,,,,,,,,5.4603806418,20,2004.0,1.0,Honda,Civic,1.0,1.0,625,3,2,2,2,2,2,0,2,2,1,5,304,3,4,0,0,0,108.0,26,1,4,2,1,2,1,0,1,1,931,3,2,,0,1,1,0,1,0,1,0,1,7,,8,,2,0,0,2,0
1,625,2,702,480,4,,,1,0,1,2,,,,,,,,,,8.15256808,30,2014.0,1.0,Ford,Fiesta,1.0,1.0,625,3,2,2,2,2,2,0,2,2,1,5,304,3,4,0,0,0,108.0,25,1,4,2,1,2,1,0,1,1,702,3,1,0,0,0,0,0,0,0,0,0,1,8,,8,,1,0,0,2,0
2,702,1,625,930,4,,,1,0,1,2,,,,,,,,,,8.15256808,30,2014.0,1.0,Ford,Fiesta,1.0,1.0,625,3,2,2,2,2,2,0,2,2,1,5,304,3,4,0,0,0,108.0,25,1,4,2,1,2,1,0,1,1,702,3,1,0,0,0,0,0,0,0,0,0,1,8,,8,,1,0,0,2,0
1,1674,16,1674,495,4,,,2,0,2,4,,,,,,,,,,0.2250174731,5,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,48,2,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,8,0
16,1674,8,1675,500,4,,,1,0,1,2,,,,,,,,,,1.141545137,5,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,48,2,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,8,0
8,1675,1,1674,505,4,,,1,0,1,1,,,,,,,,,,1.0832396666,5,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,48,2,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,8,0
1,1674,10,1674,990,4,,,1,0,1,2,,,,,,,,,,0.6525824646,5,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,48,2,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,8,0
10,1674,5,1674,1020,4,,,1,0,1,2,,,,,,,,,,0.0,5,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,48,2,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,8,0
5,1674,1,1674,1050,4,,,1,0,1,1,,,,,,,,,,0.6525824646,5,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,48,2,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,8,0
1,1674,3,1674,1135,4,,,2,0,2,1,,,,,,,,,,0.7447384819,5,2004.0,3.0,Toyota,Sequoia,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,48,2,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,8,0
3,1674,1,1674,1230,4,,,2,0,2,3,,,,,,,,,,0.7447384819,5,2004.0,3.0,Toyota,Sequoia,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,48,2,4,2,1,2,1,4,,,,9,,,,,,,,,,,0,,,,,1,0,1,8,0
1,1674,13,1725,360,4,,,2,0,2,2,,,,,,,,,1,6.0527685588,15,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,45,1,4,2,1,2,1,0,1,3,,9,,,,,,,,,,,0,,,,,1,8,1,2,0
13,1725,1,1674,440,4,,,2,0,2,2,,,,,,,,,,6.0527685588,20,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,45,1,4,2,1,2,1,0,1,3,,9,,,,,,,,,,,0,,,,,1,8,1,2,0
1,1674,14,1725,360,5,,,2,0,,2,,,,,,,,,1,6.0527685588,15,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,12,1,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1674,1,4,,0,0,4,
14,1725,1,1674,440,5,,,2,0,,2,,,,,,,,,,6.0527685588,20,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,12,1,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1674,1,4,,0,0,4,
1,1674,4,1674,495,5,,,3,0,,,,,,,,,,,,0.2250174731,5,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,12,1,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1674,1,4,,0,0,4,
4,1674,1,1674,930,1,,,1,0,,,,,,,,,,,,0.2250174731,15,,,,,,,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,12,1,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1674,1,4,,0,0,4,
1,1674,4,1674,495,5,,,3,0,,,,,,,,,,,,0.2250174731,5,2007.0,3.0,Mercedes-Benz,G-Class,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,9,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1674,1,4,,0,0,4,
4,1674,1,1674,930,1,,,1,0,,,,,,,,,,,,0.2250174731,10,,,,,,,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,9,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1674,1,4,,0,0,4,
1,1674,4,1674,1135,5,,,2,0,,1,,,,,,,,,,0.7447384819,5,2004.0,3.0,Toyota,Sequoia,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,9,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1674,1,4,,0,0,4,
4,1674,1,1674,1230,5,,,2,0,,3,,,,,,,,,,0.7447384819,5,2004.0,3.0,Toyota,Sequoia,1.0,1.0,1674,1,1,4,2,2,1,0,2,2,0,7,369,5,18,1,0,0,388.0,9,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1674,1,4,,0,0,4,
1,684,2,54,420,7,2,1,1,0,,,,1,998,93,2,23,1,,,12.29146501,45,,,,,,,684,1,1,3,0,2,2,1,2,2,2,8,330,1,4,0,0,0,308.0,67,2,4,2,1,2,1,0,1,1,54,7,2,,0,0,1,0,0,0,0,0,0,,,,,2,0,0,2,0
2,54,1,684,1005,7,1,2,1,0,,,,1,1,23,1,93,2,,,12.29146501,60,,,,,,,684,1,1,3,0,2,2,1,2,2,2,8,330,1,4,0,0,0,308.0,67,2,4,2,1,2,1,0,1,1,54,7,2,,0,0,1,0,0,0,0,0,0,,,,,2,0,0,2,0
1,684,2,592,350,4,,,1,0,1,2,,,,,,,,,,8.7775098175,35,2016.0,1.0,Volkswagen,Jetta,1.0,1.0,684,1,1,3,0,2,2,1,2,2,2,8,330,1,4,0,0,0,308.0,71,1,4,2,1,2,1,0,1,1,592,3,1,,1,0,1,0,0,0,0,0,0,,,,,2,0,0,2,1
2,592,1,684,980,4,,,1,0,1,1,,,,,,,,,,8.7775098175,40,2016.0,1.0,Volkswagen,Jetta,1.0,1.0,684,1,1,3,0,2,2,1,2,2,2,8,330,1,4,0,0,0,308.0,71,1,4,2,1,2,1,0,1,1,592,3,1,,1,0,1,0,0,0,0,0,0,,,,,2,0,0,2,1
1,1429,13,1456,555,4,,,1,0,1,2,0,,,,,,,,,2.5812232162,10,2006.0,1.0,Scion,xB,1.0,2.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
13,1456,1,1429,610,4,,,1,0,1,1,,,,,,,,,,2.5812232162,10,2006.0,1.0,Scion,xB,1.0,2.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
1,1429,5,1843,755,4,,,1,0,1,2,0,,,,,,,,,5.6117383388,15,2006.0,1.0,Scion,xB,1.0,2.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
5,1843,5,1858,795,4,,,1,0,1,2,0,,,,,,,,,1.7350386337,10,2006.0,1.0,Scion,xB,1.0,2.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
5,1858,5,1927,820,4,,,1,0,1,2,0,,,,,,,,,1.2818255053,10,2006.0,1.0,Scion,xB,1.0,2.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
5,1927,1,1429,865,4,,,1,0,1,1,,,,,,,,,,2.925628684,10,2006.0,1.0,Scion,xB,1.0,2.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
1,1429,7,62,995,5,,,2,0,,,,,,,,,,,,5.7833316008,20,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
7,62,16,165,1230,5,,,2,2,,,,,,,,,,,,3.715285125,25,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
16,165,1,1429,1255,5,,,2,1,,,,,,,,,,,,8.8619540987,25,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,55,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,2,0,0,9,0
1,1429,6,537,425,4,,,1,0,1,2,,,,,,,,,,21.235728766,40,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,57,2,4,2,1,2,1,0,2,1,66,3,2,,0,1,0,0,0,0,0,0,0,,,,,2,2,0,7,0
6,537,2,499,470,4,,,1,0,1,2,,,,,,,,,,2.1954643194,5,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,57,2,4,2,1,2,1,0,2,1,66,3,2,,0,1,0,0,0,0,0,0,0,,,,,2,2,0,7,0
2,499,6,504,770,4,,,1,0,1,2,,,,,,,,,,0.8927912835,15,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,57,2,4,2,1,2,1,0,2,1,66,3,2,,0,1,0,0,0,0,0,0,0,,,,,2,2,0,7,0
6,504,1,1429,790,4,,,1,0,1,1,,,,,,,,,,22.932902958,40,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,57,2,4,2,1,2,1,0,2,1,66,3,2,,0,1,0,0,0,0,0,0,0,,,,,2,2,0,7,0
1,1429,7,62,995,4,,,2,0,2,,,,,,,,,,,5.7833316008,20,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,57,2,4,2,1,2,1,0,2,1,66,3,2,,0,1,0,0,0,0,0,0,0,,,,,2,2,0,7,0
7,62,16,165,1230,4,,,2,2,4,,,,,,,,,,,3.715285125,25,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,57,2,4,2,1,2,1,0,2,1,66,3,2,,0,1,0,0,0,0,0,0,0,,,,,2,2,0,7,0
16,165,1,1429,1255,4,,,2,1,3,,,,,,,,,,,8.8619540987,25,2012.0,3.0,Hyundai,Tucson,1.0,1.0,1429,1,1,2,0,2,1,0,3,2,2,8,348,5,16,1,0,0,182.0,57,2,4,2,1,2,1,0,2,1,66,3,2,,0,1,0,0,0,0,0,0,0,,,,,2,2,0,7,0
1,1659,16,1659,450,4,,,2,0,2,2,,,,,,,,,,0.3085707485,5,2018.0,2.0,Honda,Odyssey,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,35,1,4,2,1,2,1,0,1,1,1689,4,1,,1,0,0,0,0,0,0,0,0,,,,,1,0,1,4,0
16,1659,2,1689,460,4,,,1,0,1,2,,,,,,,,,,3.0723450807,20,2018.0,2.0,Honda,Odyssey,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,35,1,4,2,1,2,1,0,1,1,1689,4,1,,1,0,0,0,0,0,0,0,0,,,,,1,0,1,4,0
2,1689,16,1745,1005,4,,,1,0,1,1,,,,,,,,,,6.9726922209,20,2018.0,2.0,Honda,Odyssey,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,35,1,4,2,1,2,1,0,1,1,1689,4,1,,1,0,0,0,0,0,0,0,0,,,,,1,0,1,4,0
16,1745,1,1659,1030,4,,,2,0,2,1,,,,,,,,,,7.3744243603,25,2018.0,2.0,Honda,Odyssey,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,35,1,4,2,1,2,1,0,1,1,1689,4,1,,1,0,0,0,0,0,0,0,0,,,,,1,0,1,4,0
1,1659,16,1745,450,4,,,2,0,2,1,,,,,,,,,,7.3744243603,20,2011.0,1.0,Acura,TL,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,36,2,4,2,1,2,1,0,1,1,1681,4,1,2,1,0,0,0,0,0,0,0,0,,,,,2,0,0,5,0
16,1745,2,1681,475,4,,,1,0,1,2,,,,,,,,,,5.4949235145,25,2011.0,1.0,Acura,TL,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,36,2,4,2,1,2,1,0,1,1,1681,4,1,2,1,0,0,0,0,0,0,0,0,,,,,2,0,0,5,0
2,1681,16,1659,960,4,,,1,0,1,2,,,,,,,,,,3.0085555916,5,2011.0,1.0,Acura,TL,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,36,2,4,2,1,2,1,0,1,1,1681,4,1,2,1,0,0,0,0,0,0,0,0,,,,,2,0,0,5,0
16,1659,6,1647,1020,4,,,2,0,2,2,,,,,,,,,,3.1599372682,15,2011.0,1.0,Acura,TL,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,36,2,4,2,1,2,1,0,1,1,1681,4,1,2,1,0,0,0,0,0,0,0,0,,,,,2,0,0,5,0
6,1647,1,1659,1040,4,,,2,0,2,1,,,,,,,,,,2.8514458391,15,2011.0,1.0,Acura,TL,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,36,2,4,2,1,2,1,0,1,1,1681,4,1,2,1,0,0,0,0,0,0,0,0,,,,,2,0,0,5,0
1,1659,4,1659,450,5,,,2,0,,2,,,,,,,,,,0.3085707485,5,2018.0,2.0,Honda,Odyssey,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,7,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1659,1,1,,0,0,3,
4,1659,6,1647,1020,5,,,2,0,,,,,,,,,,,,3.1599372682,15,2011.0,1.0,Acura,TL,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,7,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1659,1,1,,0,0,3,
6,1647,1,1659,1040,5,,,2,0,,,,,,,,,,,,2.8514458391,15,2011.0,1.0,Acura,TL,1.0,1.0,1659,1,1,5,2,2,2,0,2,2,2,5,331,2,14,1,0,0,746.0,7,2,4,2,2,2,,,,,,9,,,,,,,,,,,1,2,1659,1,1,,0,0,3,
1,615,9,675,840,4,,,1,0,1,2,,,,,,,,,,7.3367325672,25,2007.0,1.0,Subaru,Impreza,1.0,1.0,615,3,2,2,0,2,2,0,2,1,1,5,333,4,4,0,0,0,108.0,38,2,4,2,1,2,1,0,1,1,2924,3,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,0,2,1
9,675,1,615,925,4,,,1,0,1,2,,,,,,,,,,7.3367325672,35,2007.0,1.0,Subaru,Impreza,1.0,1.0,615,3,2,2,0,2,2,0,2,1,1,5,333,4,4,0,0,0,108.0,38,2,4,2,1,2,1,0,1,1,2924,3,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,0,2,1
1,615,2,592,495,8,1,1,1,0,,,,,,,,,,,,4.5998624512,30,,,,,,,615,3,2,2,0,2,2,0,2,1,1,5,333,4,4,0,0,0,108.0,37,1,4,2,1,2,2,0,1,1,592,6,1,1,0,0,0,0,0,0,0,0,0,,,,,1,0,0,2,1
2,592,1,615,1050,8,1,1,1,0,,,,,,,,,,,,4.5998624512,30,,,,,,,615,3,2,2,0,2,2,0,2,1,1,5,333,4,4,0,0,0,108.0,37,1,4,2,1,2,2,0,1,1,592,6,1,1,0,0,0,0,0,0,0,0,0,,,,,1,0,0,2,1
1,1873,11,1891,530,4,,,1,0,1,1,,,,,,,,,,6.724663234,25,2011.0,1.0,Lexus,CT 200h,4.0,1.0,1873,1,1,2,0,2,2,0,2,2,0,6,330,1,6,0,0,0,81.0,64,1,4,2,1,2,1,0,1,3,,9,,,,,,,,,,,0,,,,,2,2,2,4,0
11,1891,12,1896,595,4,,,1,1,2,2,,,,,,,,,,4.1717837832,20,2011.0,1.0,Lexus,CT 200h,4.0,1.0,1873,1,1,2,0,2,2,0,2,2,0,6,330,1,6,0,0,0,81.0,64,1,4,2,1,2,1,0,1,3,,9,,,,,,,,,,,0,,,,,2,2,2,4,0
12,1896,11,1891,685,4,,,1,1,2,1,,,,,,,,,,4.1717837832,20,2011.0,1.0,Lexus,CT 200h,4.0,1.0,1873,1,1,2,0,2,2,0,2,2,0,6,330,1,6,0,0,0,81.0,64,1,4,2,1,2,1,0,1,3,,9,,,,,,,,,,,0,,,,,2,2,2,4,0
11,1891,1,1873,1040,4,,,1,0,1,1,,,,,,,,,,6.724663234,25,2011.0,1.0,Lexus,CT 200h,4.0,1.0,1873,1,1,2,0,2,2,0,2,2,0,6,330,1,6,0,0,0,81.0,64,1,4,2,1,2,1,0,1,3,,9,,,,,,,,,,,0,,,,,2,2,2,4,0
1,1873,2,1743,465,4,,,1,0,1,2,,,,,,,,,,12.121471578,25,2011.0,1.0,Lexus,HS 250h,4.0,1.0,1873,1,1,2,0,2,2,0,2,2,0,6,330,1,6,0,0,0,81.0,64,2,4,2,1,2,1,0,1,1,1743,3,2,,1,0,0,0,0,0,0,0,0,,,,,2,1,0,2,0
2,1743,1,1873,1045,4,,,1,0,1,1,,,,,,,,,,12.121471578,45,2011.0,1.0,Lexus,HS 250h,4.0,1.0,1873,1,1,2,0,2,2,0,2,2,0,6,330,1,6,0,0,0,81.0,64,2,4,2,1,2,1,0,1,1,1743,3,2,,1,0,0,0,0,0,0,0,0,,,,,2,1,0,2,0
1,3037,15,3050,675,4,,,1,0,1,2,,0,,,,,,,,10.12,15,2007.0,1.0,Chevrolet,Malibu,1.0,2.0,3037,1,1,1,0,1,0,0,1,0,0,1,291,4,4,1,0,0,88.0636185781698,57,2,1,2,1,2,1,4,,,,,,,,,,,,,,,0,,,,,1,,0,4,0
