o_activity,o_tract_fips,d_activity,d_tract_fips,departure_time_minutes,reported_travel_time,travel_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,hov_used,toll_road_used,distance,year,vehicle,tolltransponder,home_tract_fips,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_week,tdate_dow,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,work_tract_fips,student_status,volunteer_status,weight
16,24001000800,1,24001000600,693,7,4,2,0,2,3,-1,-1,-1,1.348,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,34,1,1,2,1,2,1,3,0,-1,0,1,356.666602927858
1,24001000600,16,24001000800,880,8,4,2,0,2,3,-1,-1,-1,1.709,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,34,1,1,2,1,2,1,3,0,-1,0,1,356.666602927858
16,24001000800,1,24001000600,910,7,4,3,0,3,3,-1,-1,-1,1.348,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,34,1,1,2,1,2,1,3,0,-1,0,1,356.666602927858
1,24001000600,9,54057010100,973,11,4,3,0,3,3,-1,-1,-1,2.153,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,34,1,1,2,1,2,1,3,0,-1,0,1,356.666602927858
9,54057010100,1,24001000600,1025,10,4,3,0,3,3,-1,-1,-1,2.161,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,34,1,1,2,1,2,1,3,0,-1,0,1,356.666602927858
1,24001000600,2,24001000500,690,10,4,1,0,1,2,-1,-1,-1,1.688,1987.0,"(Ford, F-Series pickup, 4.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,47,2,1,2,1,2,1,0,1,24021752900,0,1,356.666602927858
2,24001000500,2,24021752900,725,115,5,1,4,5,-1,-1,-1,-1,84.413,-1,"(-1, -1, -1, -1)",-1,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,47,2,1,2,1,2,1,0,1,24021752900,0,1,356.666602927858
2,24021752900,17,24001000500,1320,120,5,1,4,5,-1,-1,-1,-1,83.775,-1,"(-1, -1, -1, -1)",-1,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,47,2,1,2,1,2,1,0,1,24021752900,0,1,356.666602927858
17,24001000500,1,24001000600,5,5,4,1,0,1,1,-1,-1,-1,1.688,1987.0,"(Ford, F-Series pickup, 4.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,47,2,1,2,1,2,1,0,1,24021752900,0,1,356.666602927858
1,24001000600,4,24001000800,498,10,5,3,0,3,-1,-1,-1,-1,1.709,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,7,2,1,2,-1,2,-1,-1,0,-1,1,1,356.666602927858
4,24001000800,1,24001000600,910,7,5,3,0,3,-1,-1,-1,-1,1.348,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,7,2,1,2,-1,2,-1,-1,0,-1,1,1,356.666602927858
1,24001000600,9,54057010100,973,11,5,3,0,3,-1,-1,-1,-1,2.153,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,7,2,1,2,-1,2,-1,-1,0,-1,1,1,356.666602927858
9,54057010100,1,24001000600,1025,10,5,3,0,3,-1,-1,-1,-1,2.161,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,7,2,1,2,-1,2,-1,-1,0,-1,1,1,356.666602927858
1,24001000600,16,24001000800,498,10,5,3,0,3,-1,-1,-1,-1,1.709,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,356.666602927858
16,24001000800,1,24001000600,693,7,5,2,0,2,-1,-1,-1,-1,1.348,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,356.666602927858
1,24001000600,16,24001000800,880,8,5,2,0,2,-1,-1,-1,-1,1.709,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,356.666602927858
16,24001000800,1,24001000600,910,7,5,3,0,3,-1,-1,-1,-1,1.348,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,356.666602927858
1,24001000600,9,54057010100,973,11,5,3,0,3,-1,-1,-1,-1,2.153,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,356.666602927858
9,54057010100,1,24001000600,1025,10,5,3,0,3,-1,-1,-1,-1,2.161,2013.0,"(Subaru, XV Crosstrek, 3.0, 1.0)",2.0,24001000600,1,1,4,2,2,1,0,2,0,4,4,70,1,4,1,1,2,-1,-1,-1,-1,0,-1,1,1,356.666602927858
1,24001000700,10,24001000500,680,15,4,1,0,1,2,-1,-1,-1,1.21,1995.0,"(Ford, Ranger, 4.0, 1.0)",2.0,24001000700,1,1,2,0,2,0,0,2,0,0,2,72,1,82,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
10,24001000500,5,24001001100,710,5,4,1,0,1,2,-1,-1,-1,1.375,1995.0,"(Ford, Ranger, 4.0, 1.0)",2.0,24001000700,1,1,2,0,2,0,0,2,0,0,2,72,1,82,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
5,24001001100,12,24001001100,719,4,4,1,0,1,2,-1,-1,-1,0.231,1995.0,"(Ford, Ranger, 4.0, 1.0)",2.0,24001000700,1,1,2,0,2,0,0,2,0,0,2,72,1,82,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
12,24001001100,10,24001000800,735,10,4,1,0,1,3,-1,-1,-1,1.559,1995.0,"(Ford, Ranger, 4.0, 1.0)",2.0,24001000700,1,1,2,0,2,0,0,2,0,0,2,72,1,82,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
10,24001000800,1,24001000700,755,10,4,1,0,1,3,-1,-1,-1,0.331,1995.0,"(Ford, Ranger, 4.0, 1.0)",2.0,24001000700,1,1,2,0,2,0,0,2,0,0,2,72,1,82,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
1,24001000700,11,24001000500,963,20,4,1,0,1,2,-1,-1,-1,5.029,1995.0,"(Ford, Ranger, 4.0, 1.0)",2.0,24001000700,1,1,2,0,2,0,0,2,0,0,2,72,1,82,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
11,24001000500,1,24001000700,1025,25,4,1,0,1,3,-1,-1,-1,4.874,1995.0,"(Ford, Ranger, 4.0, 1.0)",2.0,24001000700,1,1,2,0,2,0,0,2,0,0,2,72,1,82,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
1,24001001300,2,24001000400,425,15,4,1,0,1,2,-1,-1,-1,4.356,2006.0,"(Mini, Mini-Cooper, 1.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,54,2,1,2,1,2,1,0,1,24001000400,0,1,205.558943399256
2,24001000400,13,24001000700,990,10,4,1,0,1,2,-1,-1,-1,2.503,2006.0,"(Mini, Mini-Cooper, 1.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,54,2,1,2,1,2,1,0,1,24001000400,0,1,205.558943399256
13,24001000700,1,24001001300,1055,15,4,1,0,1,1,-1,-1,-1,6.066,2006.0,"(Mini, Mini-Cooper, 1.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,54,2,1,2,1,2,1,0,1,24001000400,0,1,205.558943399256
1,24001001300,16,24001002000,500,10,4,1,1,2,3,-1,-1,-1,2.786,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,54,1,1,2,1,2,1,0,1,24001001100,0,1,205.558943399256
16,24001002000,2,24001001100,513,13,4,1,0,1,2,-1,-1,-1,6.46,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,54,1,1,2,1,2,1,0,1,24001001100,0,1,205.558943399256
2,24001001100,5,24001002000,1055,15,4,1,0,1,2,-1,-1,-1,5.792,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,54,1,1,2,1,2,1,0,1,24001001100,0,1,205.558943399256
5,24001002000,1,24001001300,1092,5,4,1,0,1,1,-1,-1,-1,2.401,2011.0,"(Honda, Pilot, 3.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,54,1,1,2,1,2,1,0,1,24001001100,0,1,205.558943399256
1,24001001300,5,24001002000,790,15,4,1,0,1,2,-1,-1,-1,3.2,2006.0,"(Chrysler, PT Cruiser, 1.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,89,1,1,2,1,2,2,1,0,-1,0,1,205.558943399256
5,24001002000,1,24001001300,852,11,4,1,0,1,1,-1,-1,-1,3.2,2006.0,"(Chrysler, PT Cruiser, 1.0, 1.0)",2.0,24001001300,1,1,3,0,3,2,0,4,0,2,7,88,3,89,1,1,2,1,2,2,1,0,-1,0,1,205.558943399256
1,24001001300,2,54057010600,460,20,4,1,0,1,2,-1,-1,-1,17.17,2017.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001300,3,2,1,0,1,1,0,1,1,1,4,80,1,43,2,1,2,1,2,1,0,1,54057010600,0,1,224.224186346642
2,54057010600,5,24001001401,990,20,4,1,0,1,2,-1,-1,-1,17.409,2017.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001300,3,2,1,0,1,1,0,1,1,1,4,80,1,43,2,1,2,1,2,1,0,1,54057010600,0,1,224.224186346642
5,24001001401,2,24001001300,1050,15,4,1,0,1,2,-1,-1,-1,5.528,2017.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001300,3,2,1,0,1,1,0,1,1,1,4,80,1,43,2,1,2,1,2,1,0,1,54057010600,0,1,224.224186346642
1,24001001401,9,24001001000,572,12,5,1,1,2,-1,-1,-1,-1,4.214,2012.0,"(Lexus, ES-250/300/300h/330/350, 1.0, 1.0)",2.0,24001001401,1,1,1,0,1,0,0,1,0,0,4,75,5,93,2,1,2,1,2,2,1,0,-1,0,1,198.457564863622
9,24001001000,10,24001001401,647,12,5,1,1,2,-1,-1,-1,-1,4.657,2012.0,"(Lexus, ES-250/300/300h/330/350, 1.0, 1.0)",2.0,24001001401,1,1,1,0,1,0,0,1,0,0,4,75,5,93,2,1,2,1,2,2,1,0,-1,0,1,198.457564863622
10,24001001401,1,24001001401,685,10,5,1,1,2,-1,-1,-1,-1,2.189,2012.0,"(Lexus, ES-250/300/300h/330/350, 1.0, 1.0)",2.0,24001001401,1,1,1,0,1,0,0,1,0,0,4,75,5,93,2,1,2,1,2,2,1,0,-1,0,1,198.457564863622
2,24001001401,5,24001001401,815,5,4,1,0,1,2,-1,-1,-1,1.715,1998.0,"(Toyota, Camry, 1.0, 1.0)",2.0,24001001401,1,1,1,0,1,1,0,1,0,0,2,79,4,65,1,1,2,1,2,1,0,1,24001001401,0,1,138.115796886603
5,24001001401,1,24001001401,934,16,4,1,0,1,1,-1,-1,-1,0.041,1998.0,"(Toyota, Camry, 1.0, 1.0)",2.0,24001001401,1,1,1,0,1,1,0,1,0,0,2,79,4,65,1,1,2,1,2,1,0,1,24001001401,0,1,138.115796886603
1,24001001402,10,24001001401,594,2,4,1,0,1,2,-1,-1,-1,0.647,2008.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
10,24001001401,10,24001000300,602,20,4,1,0,1,2,-1,-1,-1,3.558,2008.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
10,24001000300,11,24001001100,637,11,4,1,0,1,2,-1,-1,-1,2.037,2008.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
11,24001001100,5,24001001401,691,10,4,1,0,1,2,-1,-1,-1,5.129,2008.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
5,24001001401,5,24001001401,717,8,4,1,0,1,2,-1,-1,-1,0.976,2008.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
5,24001001401,1,24001001402,777,13,4,1,0,1,2,-1,-1,-1,3.834,2008.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
1,24001001402,2,24001001800,455,19,4,1,0,1,2,-1,-1,-1,10.723,2015.0,"(Subaru, Legacy/Outback, 3.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,1,1,2,1,2,1,0,1,24001001800,0,1,133.612035607087
2,24001001800,10,24001001402,1005,16,4,1,0,1,2,-1,-1,-1,8.55,2015.0,"(Subaru, Legacy/Outback, 3.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,1,1,2,1,2,1,0,1,24001001800,0,1,133.612035607087
10,24001001402,1,24001001402,1072,10,4,1,0,1,2,-1,-1,-1,2.59,2015.0,"(Subaru, Legacy/Outback, 3.0, 1.0)",1.0,24001001402,1,1,2,0,2,1,0,3,2,0,7,75,2,64,1,1,2,1,2,1,0,1,24001001800,0,1,133.612035607087
1,24001001402,2,24001001300,422,22,4,1,0,1,2,-1,-1,-1,6.827,2017.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24001001402,1,1,2,0,2,2,0,2,1,3,6,100,3,44,2,1,2,1,2,1,0,1,24001001300,0,1,133.612035607087
2,24001001300,1,24001001402,982,5,4,1,0,1,2,-1,-1,-1,6.815,2017.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24001001402,1,1,2,0,2,2,0,2,1,3,6,100,3,44,2,1,2,1,2,1,0,1,24001001300,0,1,133.612035607087
1,24001001402,2,24001000500,401,6,4,1,0,1,2,-1,-1,-1,5.23,2019.0,"(Subaru, XV Crosstrek, 1.0, 1.0)",2.0,24001001402,1,1,2,0,2,2,0,2,1,3,6,100,3,50,1,1,2,1,2,1,0,1,24001000500,0,1,133.612035607087
2,24001000500,1,24001001402,931,15,4,1,0,1,1,-1,-1,-1,5.151,2019.0,"(Subaru, XV Crosstrek, 1.0, 1.0)",2.0,24001001402,1,1,2,0,2,2,0,2,1,3,6,100,3,50,1,1,2,1,2,1,0,1,24001000500,0,1,133.612035607087
1,24001001402,10,24001001700,630,15,4,1,0,1,2,-1,-1,-1,7.487,2014.0,"(Chevrolet, Cruze, 1.0, 1.0)",2.0,24001001402,1,1,2,0,2,0,0,3,0,0,-1,74,2,74,1,1,2,1,2,2,1,0,-1,0,1,133.612035607087
10,24001001700,5,24001001401,655,10,4,1,0,1,2,-1,-1,-1,4.641,2014.0,"(Chevrolet, Cruze, 1.0, 1.0)",2.0,24001001402,1,1,2,0,2,0,0,3,0,0,-1,74,2,74,1,1,2,1,2,2,1,0,-1,0,1,133.612035607087
5,24001001401,5,24001001401,810,10,4,1,0,1,2,-1,-1,-1,1.001,2014.0,"(Chevrolet, Cruze, 1.0, 1.0)",2.0,24001001402,1,1,2,0,2,0,0,3,0,0,-1,74,2,74,1,1,2,1,2,2,1,0,-1,0,1,133.612035607087
5,24001001401,1,24001001402,930,10,4,1,0,1,2,-1,-1,-1,3.96,2014.0,"(Chevrolet, Cruze, 1.0, 1.0)",2.0,24001001402,1,1,2,0,2,0,0,3,0,0,-1,74,2,74,1,1,2,1,2,2,1,0,-1,0,1,133.612035607087
1,24001001402,14,24001000400,1050,15,4,1,0,1,2,-1,-1,-1,5.917,2018.0,"(Ford, F-Series pickup, 1.0, 1.0)",2.0,24001001402,1,1,2,0,2,0,0,3,0,0,-1,74,2,72,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
14,24001000400,1,24001001402,1185,15,4,1,0,1,1,-1,-1,-1,6.436,2018.0,"(Ford, F-Series pickup, 1.0, 1.0)",2.0,24001001402,1,1,2,0,2,0,0,3,0,0,-1,74,2,72,2,1,2,1,2,2,1,0,-1,0,1,133.612035607087
1,24001001502,7,24001001000,660,15,4,1,0,1,2,-1,-1,-1,5.239,2010.0,"(Infiniti, G25/G35/G37, 1.0, 1.0)",2.0,24001001502,1,1,2,0,2,0,2,5,1,2,6,70,2,83,2,1,2,1,1,1,1,0,-1,0,1,133.612035607087
7,24001001000,5,24001001401,780,15,4,1,0,1,2,-1,-1,-1,5.533,2010.0,"(Infiniti, G25/G35/G37, 1.0, 1.0)",2.0,24001001502,1,1,2,0,2,0,2,5,1,2,6,70,2,83,2,1,2,1,1,1,1,0,-1,0,1,133.612035607087
5,24001001401,9,24001001700,840,20,4,1,0,1,3,-1,-1,-1,6.076,2010.0,"(Infiniti, G25/G35/G37, 1.0, 1.0)",2.0,24001001502,1,1,2,0,2,0,2,5,1,2,6,70,2,83,2,1,2,1,1,1,1,0,-1,0,1,133.612035607087
9,24001001700,1,24001001502,900,20,4,1,0,1,2,-1,-1,-1,8.677,2010.0,"(Infiniti, G25/G35/G37, 1.0, 1.0)",2.0,24001001502,1,1,2,0,2,0,2,5,1,2,6,70,2,83,2,1,2,1,1,1,1,0,-1,0,1,133.612035607087
1,24001001502,1,24001001402,765,15,4,1,0,1,3,-1,-1,-1,5.097,2004.0,"(GMC, Sierra, 4.0, 1.0)",2.0,24001001502,1,1,2,0,2,0,2,5,1,2,6,70,2,64,1,1,2,1,1,1,7,0,-1,0,1,133.612035607087
1,24001001402,1,24001001502,850,15,4,1,0,1,2,-1,-1,-1,5.131,2004.0,"(GMC, Sierra, 4.0, 1.0)",2.0,24001001502,1,1,2,0,2,0,2,5,1,2,6,70,2,64,1,1,2,1,1,1,7,0,-1,0,1,133.612035607087
1,24001001503,2,24001001502,180,30,4,1,0,1,4,-1,-1,-1,7.989,2001.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,59,1,1,2,1,2,1,0,1,24001001503,0,1,133.612035607087
2,24001001502,2,24001001503,345,55,4,1,0,1,4,-1,-1,-1,8.368,2001.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,59,1,1,2,1,2,1,0,1,24001001503,0,1,133.612035607087
2,24001001503,1,24001001503,480,40,4,1,0,1,2,-1,-1,-1,0.78,2001.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,59,1,1,2,1,2,1,0,1,24001001503,0,1,133.612035607087
1,24001001503,2,24001000400,810,65,4,1,0,1,2,-1,-1,-1,12.091,2001.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,59,1,1,2,1,2,1,0,1,24001001503,0,1,133.612035607087
2,24001000400,2,24001001503,877,10,4,1,0,1,2,-1,-1,-1,12.403,2001.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,59,1,1,2,1,2,1,0,1,24001001503,0,1,133.612035607087
2,24001001503,1,24001001503,892,113,4,1,0,1,2,-1,-1,-1,0.78,2001.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,59,1,1,2,1,2,1,0,1,24001001503,0,1,133.612035607087
1,24001001503,2,24001001700,240,90,4,1,0,1,4,-1,-1,-1,4.472,1996.0,"(Chevrolet, Lumina, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,57,2,1,2,1,2,1,0,1,-1,0,1,133.612035607087
2,24001001700,5,24001001401,400,170,4,1,0,1,2,-1,-1,-1,6.054,1996.0,"(Chevrolet, Lumina, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,57,2,1,2,1,2,1,0,1,-1,0,1,133.612035607087
5,24001001401,16,24001000400,660,150,4,1,0,1,2,-1,-1,-1,7.718,1996.0,"(Chevrolet, Lumina, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,57,2,1,2,1,2,1,0,1,-1,0,1,133.612035607087
16,24001000400,1,24001001503,820,80,4,1,0,1,2,-1,-1,-1,12.025,1996.0,"(Chevrolet, Lumina, 1.0, 1.0)",2.0,24001001503,1,1,2,0,2,2,0,2,0,0,3,74,1,57,2,1,2,1,2,1,0,1,-1,0,1,133.612035607087
15,24001001600,13,24001001401,620,24,4,1,0,1,2,-1,-1,-1,9.091,2017.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,65,1,1,2,1,2,1,1,0,-1,0,1,133.612035607087
13,24001001401,5,24001001700,690,15,4,1,0,1,2,-1,-1,-1,7.036,2017.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,65,1,1,2,1,2,1,1,0,-1,0,1,133.612035607087
5,24001001700,11,24001001600,714,9,4,1,0,1,1,-1,-1,-1,2.258,2017.0,"(Subaru, Legacy/Outback, 1.0, 1.0)",1.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,65,1,1,2,1,2,1,1,0,-1,0,1,133.612035607087
11,24001001600,12,24001001100,1093,25,5,2,0,2,-1,-1,-1,-1,10.882,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,65,1,1,2,1,2,1,1,0,-1,0,1,133.612035607087
12,24001001100,15,24001001600,1231,19,5,2,0,2,-1,-1,-1,-1,10.922,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,65,1,1,2,1,2,1,1,0,-1,0,1,133.612035607087
1,24001001600,5,24001001401,646,19,4,1,0,1,2,-1,-1,-1,7.063,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,66,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
5,24001001401,1,24001001100,677,11,4,1,0,1,3,-1,-1,-1,4.685,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,66,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
1,24001001100,5,24001001000,727,2,4,1,0,1,3,-1,-1,-1,0.868,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,66,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
5,24001001000,1,24001001100,736,3,4,1,0,1,3,-1,-1,-1,0.874,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,66,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
1,24001001100,1,24001001600,752,14,4,1,0,1,1,-1,-1,-1,12.011,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,66,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
1,24001001600,12,24001001100,1093,25,4,2,0,2,2,-1,-1,-1,10.882,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,66,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
12,24001001100,1,24001001600,1231,19,4,2,0,2,1,-1,-1,-1,12.285,2015.0,"(Chevrolet, Equinox, 3.0, 1.0)",2.0,24001001600,1,1,2,0,2,0,0,2,1,2,7,100,3,66,2,1,2,1,2,1,1,0,-1,0,1,133.612035607087
1,24001001600,8,24001001700,600,5,4,1,0,1,2,-1,-1,-1,1.474,2001.0,"(Ford, Escape, 3.0, 1.0)",2.0,24001001600,2,2,1,0,1,0,0,1,0,0,2,80,4,29,2,1,2,1,2,1,4,0,-1,0,1,224.224186346642
8,24001001700,5,24001001401,615,15,4,1,0,1,2,-1,-1,-1,4.588,2001.0,"(Ford, Escape, 3.0, 1.0)",2.0,24001001600,2,2,1,0,1,0,0,1,0,0,2,80,4,29,2,1,2,1,2,1,4,0,-1,0,1,224.224186346642
5,24001001401,5,24001001401,660,5,4,1,0,1,2,-1,-1,-1,0.36,2001.0,"(Ford, Escape, 3.0, 1.0)",2.0,24001001600,2,2,1,0,1,0,0,1,0,0,2,80,4,29,2,1,2,1,2,1,4,0,-1,0,1,224.224186346642
5,24001001401,6,24001001401,675,5,4,1,0,1,2,-1,-1,-1,0.55,2001.0,"(Ford, Escape, 3.0, 1.0)",2.0,24001001600,2,2,1,0,1,0,0,1,0,0,2,80,4,29,2,1,2,1,2,1,4,0,-1,0,1,224.224186346642
6,24001001401,5,24001001401,705,5,4,1,0,1,2,-1,-1,-1,1.542,2001.0,"(Ford, Escape, 3.0, 1.0)",2.0,24001001600,2,2,1,0,1,0,0,1,0,0,2,80,4,29,2,1,2,1,2,1,4,0,-1,0,1,224.224186346642
5,24001001401,1,24001001600,765,30,4,1,0,1,1,-1,-1,-1,5.716,2001.0,"(Ford, Escape, 3.0, 1.0)",2.0,24001001600,2,2,1,0,1,0,0,1,0,0,2,80,4,29,2,1,2,1,2,1,4,0,-1,0,1,224.224186346642
6,24001000600,2,24001000600,442,12,4,1,0,1,2,-1,-1,-1,1.439,2015.0,"(Chevrolet, Silverado, 4.0, 1.0)",2.0,24001001600,1,1,3,0,2,2,0,2,0,0,6,85,4,34,2,1,2,1,2,1,0,2,24001000700,0,1,295.366122214457
2,24001000600,7,24001000700,693,13,4,1,2,3,2,-1,-1,-1,1.151,2015.0,"(Chevrolet, Silverado, 4.0, 1.0)",2.0,24001001600,1,1,3,0,2,2,0,2,0,0,6,85,4,34,2,1,2,1,2,1,0,2,24001000700,0,1,295.366122214457
