column,value,count,percentage
distance,3.8739047119,2,0.001789%
distance,0.650717013,2,0.001789%
distance,0.348524064,2,0.001789%
distance,0.1263978477,2,0.001789%
distance,0.4677918758,2,0.001789%
distance,0.7053238091,2,0.001789%
distance,3.0604728324,2,0.001789%
distance,6.4908175387,2,0.001789%
distance,6.9813429333,2,0.001789%
distance,4.313020878,2,0.001789%
distance,29.59229085,2,0.001789%
distance,7.819126251,2,0.001789%
distance,25.044728089,2,0.001789%
distance,1.264,2,0.001789%
distance,4.312,2,0.001789%
distance,5.213816099,2,0.001789%
distance,23.71778528,2,0.001789%
distance,0.9540131112,2,0.001789%
distance,1.3960272384,2,0.001789%
distance,27.867844721,2,0.001789%
distance,11.317933122,2,0.001789%
distance,13.149638957,2,0.001789%
distance,2.4939101826,2,0.001789%
distance,0.5892398898,2,0.001789%
distance,1.3142312321,2,0.001789%
distance,0.491,2,0.001789%
distance,0.452,2,0.001789%
distance,2.1250656285,2,0.001789%
distance,4.4583274602,2,0.001789%
distance,5.3221631444,2,0.001789%
distance,9.0511296369,2,0.001789%
distance,8.5505845457,2,0.001789%
distance,9.8726069431,2,0.001789%
distance,3.1959130019,2,0.001789%
distance,1.946620051,2,0.001789%
distance,2.1680315349,2,0.001789%
distance,1.9732816331,2,0.001789%
distance,2.1445484054,2,0.001789%
distance,5.985408154,2,0.001789%
distance,1.308907715,2,0.001789%
distance,0.7569898589,2,0.001789%
distance,10.871000603,2,0.001789%
distance,4.9587430421,2,0.001789%
distance,16.113436528,2,0.001789%
distance,0.6555873466,2,0.001789%
distance,1.3017942224,2,0.001789%
distance,1.8687879354,2,0.001789%
distance,3.5688858839,2,0.001789%
distance,1.7960872827,2,0.001789%
distance,8.433964602,2,0.001789%
distance,2.1629835472,2,0.001789%
distance,18.687628154,2,0.001789%
distance,11.332459123,2,0.001789%
distance,2.3845658558,2,0.001789%
distance,0.4289287393,2,0.001789%
distance,0.7681470719,2,0.001789%
distance,0.1402531642,2,0.001789%
distance,9.2979325752,2,0.001789%
distance,0.2218802966,2,0.001789%
distance,5.0426494403,2,0.001789%
distance,4.8732465426,2,0.001789%
distance,0.0213621925,2,0.001789%
distance,38.712395557,2,0.001789%
distance,7.5091556044,2,0.001789%
distance,6.402236583,2,0.001789%
distance,4.6374724146,2,0.001789%
distance,27.582367824,2,0.001789%
distance,7.4014015094,2,0.001789%
distance,1.9179779923,2,0.001789%
distance,1.6001002184,2,0.001789%
distance,2.0210984008,2,0.001789%
distance,18.911944975,2,0.001789%
distance,20.580449825,2,0.001789%
distance,42.903141785,2,0.001789%
distance,0.2690700575,2,0.001789%
distance,2.0139204767,2,0.001789%
distance,0.4128255238,2,0.001789%
distance,0.64578128,2,0.001789%
distance,13.859651414,2,0.001789%
distance,4.3014101106,2,0.001789%
distance,9.947896622,2,0.001789%
distance,0.513579135,2,0.001789%
distance,1.619743379,2,0.001789%
distance,3.1646256497,2,0.001789%
distance,0.7737211826,2,0.001789%
distance,20.566370928,2,0.001789%
distance,14.746356738,2,0.001789%
distance,7.7882392376,2,0.001789%
distance,27.061013614,2,0.001789%
distance,2.9320377059,2,0.001789%
distance,0.137839012,2,0.001789%
distance,13.68450008,2,0.001789%
distance,21.931562767,2,0.001789%
distance,20.860678,2,0.001789%
distance,3.6961072738,2,0.001789%
distance,1.5568310857,2,0.001789%
distance,8.4861248776,2,0.001789%
distance,5.4003401472,2,0.001789%
distance,3.2496128383,2,0.001789%
distance,7.6607221307,2,0.001789%
distance,1.6000416552,2,0.001789%
distance,4.8374412184,2,0.001789%
distance,1.5986971526,2,0.001789%
distance,3.0655945692,2,0.001789%
distance,3.8896463828,2,0.001789%
distance,9.7010653946,2,0.001789%
distance,8.7395209318,2,0.001789%
distance,5.998,2,0.001789%
distance,16.547,2,0.001789%
distance,9.3094133218,2,0.001789%
distance,12.948500974,2,0.001789%
distance,1.8016393167,2,0.001789%
distance,0.783,2,0.001789%
distance,1.400113407,2,0.001789%
distance,2.933675352,2,0.001789%
distance,3.248215086,2,0.001789%
distance,1.366119986,2,0.001789%
distance,2.5975345304,2,0.001789%
distance,64.450399969,2,0.001789%
distance,4.2113314011,2,0.001789%
distance,4.134048382,2,0.001789%
distance,10.700688519,2,0.001789%
distance,2.7839889999,2,0.001789%
distance,13.770322795,2,0.001789%
distance,22.875428951,2,0.001789%
distance,17.049391733,2,0.001789%
distance,1.2475322354,2,0.001789%
distance,0.8660379698,2,0.001789%
distance,2.3193550474,2,0.001789%
distance,0.9131587713,2,0.001789%
distance,14.48566123,2,0.001789%
distance,3.9835920911,2,0.001789%
distance,3.6391465232,2,0.001789%
distance,6.7740032018,2,0.001789%
distance,1.9881886064,2,0.001789%
distance,5.2693591363,2,0.001789%
distance,38.717064294,2,0.001789%
distance,11.599845627,2,0.001789%
distance,7.0199317999,2,0.001789%
distance,2.0503229613,2,0.001789%
distance,2.3831236125,2,0.001789%
distance,6.5432078665,2,0.001789%
distance,0.3172627579,2,0.001789%
distance,1.3020155278,2,0.001789%
distance,0.7376462761,2,0.001789%
distance,3.6427346626,2,0.001789%
distance,0.2958339933,2,0.001789%
distance,10.695477833,2,0.001789%
distance,2.1948508791,2,0.001789%
distance,2.4064571719,2,0.001789%
distance,0.6523621533,2,0.001789%
distance,23.384582373,2,0.001789%
distance,7.7841346553,2,0.001789%
distance,2.7239133494,2,0.001789%
distance,0.9004194095,2,0.001789%
distance,9.2145666505,2,0.001789%
distance,0.2603551442,2,0.001789%
distance,0.6038824219,2,0.001789%
distance,0.0337808587,2,0.001789%
distance,1.8575900487,2,0.001789%
distance,7.7299342793,2,0.001789%
distance,11.610314206,2,0.001789%
distance,1.8095569775,2,0.001789%
distance,6.8092670707,2,0.001789%
distance,2.5929978746,2,0.001789%
distance,0.783912588,2,0.001789%
distance,0.6017177877,2,0.001789%
distance,0.4667836035,2,0.001789%
distance,0.0609189579,2,0.001789%
distance,0.1506556797,2,0.001789%
distance,2.4368539256,2,0.001789%
distance,0.1500371881,2,0.001789%
distance,2.9235650369,2,0.001789%
distance,2.4360426305,2,0.001789%
distance,0.8734098978,2,0.001789%
distance,0.9767922119,2,0.001789%
distance,39.612627136,2,0.001789%
distance,0.4422170094,2,0.001789%
distance,2.8501034031,2,0.001789%
distance,3.8532254962,2,0.001789%
distance,14.041548478,2,0.001789%
distance,4.6947719694,2,0.001789%
distance,0.9094841195,2,0.001789%
distance,6.6477497052,2,0.001789%
distance,13.142144175,2,0.001789%
distance,0.7019124318,2,0.001789%
distance,24.114609866,2,0.001789%
distance,4.8715383983,2,0.001789%
distance,19.103222299,2,0.001789%
distance,1.3382961373,2,0.001789%
distance,0.2922067473,2,0.001789%
distance,7.39639803,2,0.001789%
distance,4.2117548522,2,0.001789%
distance,9.0059130035,2,0.001789%
distance,0.1419271261,2,0.001789%
distance,2.1349113229,2,0.001789%
distance,5.8286676138,2,0.001789%
distance,4.660182386,2,0.001789%
distance,6.1005317107,2,0.001789%
distance,4.234314166,2,0.001789%
distance,1.1491554403,2,0.001789%
distance,8.506783804,2,0.001789%
distance,2.8099015019,2,0.001789%
distance,1.4043895034,2,0.001789%
distance,11.124681904,2,0.001789%
distance,23.017644174,2,0.001789%
distance,17.705935224,2,0.001789%
distance,17.800235305,2,0.001789%
distance,0.3636285592,2,0.001789%
distance,0.7754707605,2,0.001789%
distance,11.053696826,2,0.001789%
distance,8.9395719712,2,0.001789%
distance,1.8512123714,2,0.001789%
distance,2.089105401,2,0.001789%
distance,17.368026045,2,0.001789%
distance,4.7963346694,2,0.001789%
distance,3.9653177645,2,0.001789%
distance,1.2275185436,2,0.001789%
distance,2.8942944953,2,0.001789%
distance,0.7318481439,2,0.001789%
distance,9.0867620008,2,0.001789%
distance,8.9957561067,2,0.001789%
distance,0.8832048675,2,0.001789%
distance,1.6232020378,2,0.001789%
distance,4.3604268579,2,0.001789%
distance,0.3479560119,2,0.001789%
distance,4.0424986776,2,0.001789%
distance,1.7047681547,2,0.001789%
distance,5.441,2,0.001789%
distance,3.8576023709,2,0.001789%
distance,4.2743477342,2,0.001789%
distance,10.026076967,2,0.001789%
distance,2.4656066482,2,0.001789%
distance,13.298341786,2,0.001789%
distance,30.65920033,2,0.001789%
distance,0.1808093497,2,0.001789%
distance,0.2386202812,2,0.001789%
distance,7.7050195912,2,0.001789%
distance,0.7814497834,2,0.001789%
distance,8.6028030182,2,0.001789%
distance,8.8829728673,2,0.001789%
distance,0.5402870272,2,0.001789%
distance,7.7911333992,2,0.001789%
distance,12.165450522,2,0.001789%
distance,0.8551008988,2,0.001789%
distance,25.500012629,2,0.001789%
distance,5.759830167,2,0.001789%
distance,5.2803922947,2,0.001789%
distance,1.6558153831,2,0.001789%
distance,0.854514196,2,0.001789%
distance,0.5621323435,2,0.001789%
distance,0.5392093649,2,0.001789%
distance,28.999668562,2,0.001789%
distance,19.659397277,2,0.001789%
distance,12.654010604,2,0.001789%
distance,3.7590171589,2,0.001789%
distance,0.9717341806,2,0.001789%
distance,16.193580835,2,0.001789%
distance,22.079350224,2,0.001789%
distance,1.1600812524,2,0.001789%
distance,0.4689956312,2,0.001789%
distance,6.9803650115,2,0.001789%
distance,4.1837705022,2,0.001789%
distance,11.666580391,2,0.001789%
distance,4.4601292477,2,0.001789%
distance,6.38,2,0.001789%
distance,0.7235957235,2,0.001789%
distance,0.2553594133,2,0.001789%
distance,9.1591765447,2,0.001789%
distance,3.4427717679,2,0.001789%
distance,0.7271440456,2,0.001789%
distance,0.5001671053,2,0.001789%
distance,3.8325393678,2,0.001789%
distance,12.156830031,2,0.001789%
distance,4.5619847521,2,0.001789%
distance,0.1685704686,2,0.001789%
distance,22.576,2,0.001789%
distance,1.344,2,0.001789%
distance,9.769971606,2,0.001789%
distance,0.2641922316,2,0.001789%
distance,2.3453504,2,0.001789%
distance,0.2531023498,2,0.001789%
distance,0.3124260257,2,0.001789%
distance,0.4847239423,2,0.001789%
distance,0.0843130806,2,0.001789%
distance,1.3414136499,2,0.001789%
distance,0.1096866154,2,0.001789%
distance,0.7218135234,2,0.001789%
distance,15.580025508,2,0.001789%
distance,0.4497393514,2,0.001789%
distance,0.5288912905,2,0.001789%
distance,42.901256479,2,0.001789%
distance,34.489006304,2,0.001789%
distance,5.2285242318,2,0.001789%
distance,1.536494649,2,0.001789%
distance,18.741610405,2,0.001789%
distance,20.069942969,2,0.001789%
distance,0.2278413451,2,0.001789%
distance,1.613665551,2,0.001789%
distance,1.2208284861,2,0.001789%
distance,8.9845479716,2,0.001789%
distance,5.0030837786,2,0.001789%
distance,0.1235032289,2,0.001789%
distance,0.1771608602,2,0.001789%
distance,7.864723308,2,0.001789%
distance,2.9658317047,2,0.001789%
distance,10.331175506,2,0.001789%
distance,0.5741982187,2,0.001789%
distance,1.4996828036,2,0.001789%
distance,2.4305455496,2,0.001789%
distance,4.9666642087,2,0.001789%
distance,0.3119088283,2,0.001789%
distance,7.723492281,2,0.001789%
distance,0.0424450406,2,0.001789%
distance,31.177649953,2,0.001789%
distance,13.391569869,2,0.001789%
distance,3.4921298205,2,0.001789%
distance,6.9303696567,2,0.001789%
distance,13.867257476,2,0.001789%
distance,19.71156582,2,0.001789%
distance,5.8456091351,2,0.001789%
distance,5.1940149855,2,0.001789%
distance,2.4455724933,2,0.001789%
distance,2.5376881751,2,0.001789%
distance,0.2443394339,2,0.001789%
distance,8.4841867501,2,0.001789%
distance,0.2386643389,2,0.001789%
distance,8.0130962918,2,0.001789%
distance,6.8648791114,2,0.001789%
distance,6.9747727824,2,0.001789%
distance,8.7079388339,2,0.001789%
distance,5.5887352351,2,0.001789%
distance,45.330999358,2,0.001789%
distance,3.2915968215,2,0.001789%
distance,0.6007751596,2,0.001789%
distance,6.4521589069,2,0.001789%
distance,3.516383318,2,0.001789%
distance,5.6093622157,2,0.001789%
distance,5.3558628199,2,0.001789%
distance,3.464385635,2,0.001789%
distance,12.59291942,2,0.001789%
distance,17.499925259,2,0.001789%
distance,3.8386440745,2,0.001789%
distance,5.4083918195,2,0.001789%
distance,2.5006225051,2,0.001789%
distance,3.0354866855,2,0.001789%
distance,2.9378090184,2,0.001789%
distance,1.8806426595,2,0.001789%
distance,1.0584480149,2,0.001789%
distance,5.4320773945,2,0.001789%
distance,1.5103853209,2,0.001789%
distance,3.9909888517,2,0.001789%
distance,2.3686177365,2,0.001789%
distance,0.9534612138,2,0.001789%
distance,0.8776865778,2,0.001789%
distance,2.3758169541,2,0.001789%
distance,0.4766289973,2,0.001789%
distance,3.4857114608,2,0.001789%
distance,8.6611414471,2,0.001789%
distance,3.1241601624,2,0.001789%
distance,1.9639640408,2,0.001789%
distance,15.550964571,2,0.001789%
distance,34.66303636,2,0.001789%
distance,3.2444720419,2,0.001789%
distance,0.7840254201,2,0.001789%
distance,0.3801926487,2,0.001789%
distance,0.3526890451,2,0.001789%
distance,4.4606470668,2,0.001789%
distance,1.1439856287,2,0.001789%
distance,0.3667872012,2,0.001789%
distance,13.700136453,2,0.001789%
distance,1.2254246511,2,0.001789%
distance,5.071692571,2,0.001789%
distance,2.1661652821,2,0.001789%
distance,0.4138445141,2,0.001789%
distance,6.0386649531,2,0.001789%
distance,0.7489244097,2,0.001789%
distance,1.3830275295,2,0.001789%
distance,22.122943461,2,0.001789%
distance,0.9182826907,2,0.001789%
distance,2.3495403045,2,0.001789%
distance,0.0862580032,2,0.001789%
distance,7.2582175837,2,0.001789%
distance,2.604738672,2,0.001789%
distance,6.182538166,2,0.001789%
distance,0.216582477,2,0.001789%
distance,1.8940200911,2,0.001789%
distance,44.29503396,2,0.001789%
distance,25.402388592,2,0.001789%
distance,0.1187634674,2,0.001789%
distance,1.3450444176,2,0.001789%
distance,12.383307808,2,0.001789%
distance,5.449515941,2,0.001789%
distance,2.4810862454,2,0.001789%
distance,19.086862204,2,0.001789%
distance,9.334246314,2,0.001789%
distance,7.357076044,2,0.001789%
distance,0.6488754825,2,0.001789%
distance,1.4286099861,2,0.001789%
distance,12.320528053,2,0.001789%
distance,13.538871275,2,0.001789%
distance,12.744382201,2,0.001789%
distance,23.051004505,2,0.001789%
distance,0.3819993042,2,0.001789%
distance,2.1440458426,2,0.001789%
distance,3.8654642311,2,0.001789%
distance,9.2208899182,2,0.001789%
distance,2.6440444732,2,0.001789%
distance,10.27583487,2,0.001789%
distance,1.1787471332,2,0.001789%
distance,1.0152202291,2,0.001789%
distance,35.568498683,2,0.001789%
distance,2.0745789911,2,0.001789%
distance,0.4539786053,2,0.001789%
distance,2.1379975488,2,0.001789%
distance,0.1489500501,2,0.001789%
distance,0.846550022,2,0.001789%
distance,27.569039085,2,0.001789%
distance,0.1054276855,2,0.001789%
distance,1.9307853778,2,0.001789%
distance,22.303302917,2,0.001789%
distance,19.259645054,2,0.001789%
distance,1.7214575567,2,0.001789%
distance,1.9452237134,2,0.001789%
distance,8.4416829668,2,0.001789%
distance,1.1863848175,2,0.001789%
distance,2.6340025065,2,0.001789%
distance,1.0409087499,2,0.001789%
distance,1.8295741747,2,0.001789%
distance,2.8391496273,2,0.001789%
distance,1.5397955299,2,0.001789%
distance,6.1433486101,2,0.001789%
distance,3.4335094739,2,0.001789%
distance,0.9711729544,2,0.001789%
distance,2.5681868286,2,0.001789%
distance,2.5635361271,2,0.001789%
distance,0.1133287514,2,0.001789%
distance,22.119127158,2,0.001789%
distance,21.227113573,2,0.001789%
distance,5.4017306467,2,0.001789%
distance,3.5139140425,2,0.001789%
distance,14.826473225,2,0.001789%
distance,5.947129936,2,0.001789%
distance,34.94601282,2,0.001789%
distance,2.2673629062,2,0.001789%
distance,5.0525036012,2,0.001789%
distance,7.7898638432,2,0.001789%
distance,0.854642617,2,0.001789%
distance,0.2696498238,2,0.001789%
distance,0.4826223399,2,0.001789%
distance,0.4454422142,2,0.001789%
distance,0.608719209,2,0.001789%
distance,3.0111491834,2,0.001789%
distance,4.1509843941,2,0.001789%
distance,2.9688969693,2,0.001789%
distance,5.3246411001,2,0.001789%
distance,53.932233941,2,0.001789%
distance,1.3139773583,2,0.001789%
distance,0.7972000367,2,0.001789%
distance,1.213506987,2,0.001789%
distance,0.4226695092,2,0.001789%
distance,2.3016537587,2,0.001789%
distance,1.1326399152,2,0.001789%
distance,1.7452244805,2,0.001789%
distance,1.7450816258,2,0.001789%
distance,36.576304315,2,0.001789%
distance,3.4602810074,2,0.001789%
distance,2.5610901447,2,0.001789%
distance,1.312,2,0.001789%
distance,1.5931923457,2,0.001789%
distance,0.0809591112,2,0.001789%
distance,0.3101745471,2,0.001789%
distance,0.776882622,2,0.001789%
distance,26.908416743,2,0.001789%
distance,0.6396097642,2,0.001789%
distance,0.4177154385,2,0.001789%
distance,2.9297470182,2,0.001789%
distance,19.805373073,2,0.001789%
distance,33.395244069,2,0.001789%
distance,0.2561122564,2,0.001789%
distance,1.4332164444,2,0.001789%
distance,38.344044089,2,0.001789%
distance,38.391367873,2,0.001789%
distance,2.0196685583,2,0.001789%
distance,2.1145883105,2,0.001789%
distance,0.2631188191,2,0.001789%
distance,2.9222739042,2,0.001789%
distance,14.486871993,2,0.001789%
distance,9.8690770368,2,0.001789%
distance,0.2711977035,2,0.001789%
distance,38.001386085,2,0.001789%
distance,5.9549995605,2,0.001789%
distance,5.5419424798,2,0.001789%
distance,10.814824431,2,0.001789%
distance,26.199955647,2,0.001789%
distance,7.163076883,2,0.001789%
distance,1.7802051161,2,0.001789%
distance,0.2416016556,2,0.001789%
distance,4.1589237022,2,0.001789%
distance,2.348563104,2,0.001789%
distance,4.7063938421,2,0.001789%
distance,0.7286209617,2,0.001789%
distance,3.5330243994,2,0.001789%
distance,53.198929832,2,0.001789%
distance,7.4442994857,2,0.001789%
distance,3.8516630506,2,0.001789%
distance,22.78301959,2,0.001789%
distance,0.033643989,2,0.001789%
distance,39.844156448,2,0.001789%
distance,14.589371119,2,0.001789%
distance,1.4608566462,2,0.001789%
distance,10.807578435,2,0.001789%
distance,0.3170727738,2,0.001789%
distance,2.5165198154,2,0.001789%
distance,0.8464536538,2,0.001789%
distance,8.8997319753,2,0.001789%
distance,0.0658751513,2,0.001789%
distance,33.677249911,2,0.001789%
distance,1.2887657454,2,0.001789%
distance,0.2121910015,2,0.001789%
distance,1.4040808643,2,0.001789%
distance,6.1202229866,2,0.001789%
distance,13.708289162,2,0.001789%
distance,3.0268103909,2,0.001789%
distance,2.3075571027,2,0.001789%
distance,1.212377528,2,0.001789%
distance,1.238376458,2,0.001789%
distance,0.2555967033,2,0.001789%
distance,8.7053358653,2,0.001789%
distance,0.889442389,2,0.001789%
distance,0.889719919,2,0.001789%
distance,1.6382252307,2,0.001789%
distance,5.741135949,2,0.001789%
distance,6.630816933,2,0.001789%
distance,0.227838121,2,0.001789%
distance,0.8986630685,2,0.001789%
distance,1.77707321,2,0.001789%
distance,3.6137805188,2,0.001789%
distance,21.106,2,0.001789%
distance,4.355,2,0.001789%
distance,3.0819004372,2,0.001789%
distance,1.0777421581,2,0.001789%
