screenline_id,method,absolute_error_delta_vs_direct
24005406000__24005407001,weighted_bootstrap,418.9275185628703
24005406000__24005407002,weighted_bootstrap,278.40190480496676
24005407001__24005407002,weighted_bootstrap,-738.4951765834658
24005407001__24005408100,weighted_bootstrap,701.3635475344036
24005407001__24005410100,weighted_bootstrap,78.56082823946917
24005407002__24025304102,weighted_bootstrap,-120.75758646846452
24005408100__24005408200,weighted_bootstrap,-362.7293113619671
24005408100__24005408400,weighted_bootstrap,-468.9995129768613
24005408100__24005408900,weighted_bootstrap,-254.2505592411071
24005408100__24005410100,weighted_bootstrap,-520.5604481980445
24005408200__24005408303,weighted_bootstrap,218.92336551813787
24005408200__24005408304,weighted_bootstrap,-380.4318617534336
24005408200__24005408400,weighted_bootstrap,856.2814508643496
24005408302__24005408303,weighted_bootstrap,43.79196461774882
24005408302__24005408304,weighted_bootstrap,-778.9723889397428
24005408302__24005408703,weighted_bootstrap,530.37683293191
24005408302__24005408704,weighted_bootstrap,-161.1022173267702
24005408303__24005408304,weighted_bootstrap,-197.06769293976322
24005408304__24005408400,weighted_bootstrap,192.04508488229476
24005408304__24005408703,weighted_bootstrap,957.4173568555016
24005408400__24005408503,weighted_bootstrap,474.4246171251725
24005408400__24005408505,weighted_bootstrap,-1213.9320066072396
24005408400__24005408900,weighted_bootstrap,374.80577962526877
24005408502__24005408505,weighted_bootstrap,-83.21689602157676
24005408502__24005408506,weighted_bootstrap,105.49849129357972
24005408502__24005408601,weighted_bootstrap,-226.05910076005603
24005408502__24005408602,weighted_bootstrap,-190.33135164237137
24005408502__24005408900,weighted_bootstrap,325.6223032043599
24005408502__24005490100,weighted_bootstrap,191.20690493928123
24005408503__24005408505,weighted_bootstrap,539.2742247770002
24005408503__24005408506,weighted_bootstrap,-74.65731176705776
24005408503__24005408507,weighted_bootstrap,-310.5291375276938
24005408503__24005408900,weighted_bootstrap,-388.78698309513493
24005408505__24005408506,weighted_bootstrap,242.23847553483938
24005408505__24005408507,weighted_bootstrap,20.969519570135162
24005408505__24005408601,weighted_bootstrap,507.8302315815381
24005408505__24005408703,weighted_bootstrap,-264.49377034345525
24005408505__24005408800,weighted_bootstrap,248.84559521539632
24005408506__24005408507,weighted_bootstrap,-616.3058496734157
24005408506__24005408900,weighted_bootstrap,-342.8424432742031
24005408601__24005408602,weighted_bootstrap,106.7873807884389
24005408601__24005408800,weighted_bootstrap,-261.77209418574057
24005408602__24005408800,weighted_bootstrap,-168.2317533764035
24005408602__24005490100,weighted_bootstrap,-12.538090609432402
24005408602__24005490200,weighted_bootstrap,11.777127361259772
24005408702__24005408704,weighted_bootstrap,1288.7330299982277
24005408702__24005408800,weighted_bootstrap,-716.078644063673
24005408702__24005490301,weighted_bootstrap,-449.5760588307894
24005408702__24005490400,weighted_bootstrap,451.69934375404046
24005408702__24005490500,weighted_bootstrap,-931.7849150502043
24005408703__24005408704,weighted_bootstrap,958.8463072043378
24005408704__24005408800,weighted_bootstrap,-89.36503757012542
24005408704__24005490400,weighted_bootstrap,101.92162410065066
24005408800__24005490200,weighted_bootstrap,-572.3236622106924
24005408900__24005410100,weighted_bootstrap,-260.33364207383875
24005410100__24005410200,weighted_bootstrap,454.5381495271067
24005410100__24025304201,weighted_bootstrap,-233.78470468345586
24005410200__24005411201,weighted_bootstrap,-759.2150920507747
24005410200__24005411202,weighted_bootstrap,-944.0223970409934
24005410200__24025304201,weighted_bootstrap,-703.5130921825948
24005411101__24005411102,weighted_bootstrap,-258.9751391599093
24005411101__24005411201,weighted_bootstrap,41.74139113866113
24005411101__24005411202,weighted_bootstrap,988.3549222846013
24005411101__24005411409,weighted_bootstrap,299.3136866820678
24005411101__24025303400,weighted_bootstrap,273.7279043997223
24005411102__24005411302,weighted_bootstrap,-1376.3281543283774
24005411102__24005411309,weighted_bootstrap,657.51867520628
24005411102__24025301301,weighted_bootstrap,42.108615404304146
24005411102__24025301401,weighted_bootstrap,-441.6352958793723
24005411102__24025303400,weighted_bootstrap,65.5644944467058
24005411201__24005411202,weighted_bootstrap,-329.13913533528466
24005411201__24025303300,weighted_bootstrap,-122.57182685710723
24005411201__24025304201,weighted_bootstrap,64.85909628910304
24005411202__24005490100,weighted_bootstrap,-618.7708910265865
24005411202__24005492600,weighted_bootstrap,-556.2924712322456
24005411302__24005411307,weighted_bootstrap,403.8393022039363
24005411302__24005411308,weighted_bootstrap,-62.05975545968977
24005411302__24005411309,weighted_bootstrap,442.2600767395452
24005411302__24005440702,weighted_bootstrap,-138.6103123631292
24005411302__24005451701,weighted_bootstrap,-60.97789207163805
24005411302__24005451702,weighted_bootstrap,810.1149889785083
24005411303__24005411306,weighted_bootstrap,-734.6443055502205
24005411303__24005411307,weighted_bootstrap,-65.91701905622904
24005411303__24005411308,weighted_bootstrap,641.993677297527
24005411303__24005411309,weighted_bootstrap,-907.2517028013681
24005411303__24005411406,weighted_bootstrap,-1628.3403478196924
24005411303__24005411408,weighted_bootstrap,-841.9935949423889
24005411306__24005411307,weighted_bootstrap,-434.4916945573059
24005411306__24005411407,weighted_bootstrap,-137.27689196578285
24005411306__24005411408,weighted_bootstrap,198.9537512540992
24005411306__24005440600,weighted_bootstrap,10.621825711845304
24005411307__24005411308,weighted_bootstrap,-315.2160746800291
24005411307__24005440600,weighted_bootstrap,1012.6707846866702
24005411308__24005411309,weighted_bootstrap,-292.50592484841764
24005411309__24005411406,weighted_bootstrap,907.7607408335825
24005411404__24005411407,weighted_bootstrap,-290.7668002672908
24005411404__24005411409,weighted_bootstrap,343.51340747891663
24005411404__24005411410,weighted_bootstrap,1026.944214398016
24005411404__24005492200,weighted_bootstrap,-442.92835099241347
24005411406__24005411408,weighted_bootstrap,-9.04357406946292
24005411406__24005411409,weighted_bootstrap,919.7958287768379
24005411406__24005411410,weighted_bootstrap,-44.77112023259542
24005411407__24005411408,weighted_bootstrap,-297.1302851797773
24005411407__24005440100,weighted_bootstrap,-61.373371372930706
24005411407__24005440300,weighted_bootstrap,698.5059686478926
24005411407__24005491900,weighted_bootstrap,-304.7701088824906
24005411408__24005411410,weighted_bootstrap,-513.8865040065975
24005411409__24005411410,weighted_bootstrap,841.8683952512911
24005420100__24005420301,weighted_bootstrap,-188.3318363711005
24005420100__24005420302,weighted_bootstrap,343.00196979670363
24005420100__24005420303,weighted_bootstrap,-133.97630645024765
24005420100__24005420600,weighted_bootstrap,-295.84982253482303
24005420100__24005420701,weighted_bootstrap,-278.480119260792
24005420100__24005452400,weighted_bootstrap,-248.22215598342154
24005420200__24005420303,weighted_bootstrap,109.5528162104165
24005420200__24005420401,weighted_bootstrap,876.7012196694195
24005420200__24005420402,weighted_bootstrap,119.40417390874427
24005420200__24005420800,weighted_bootstrap,725.5514459633268
24005420200__24005421101,weighted_bootstrap,-108.49275868923723
24005420200__24005421200,weighted_bootstrap,274.4879223275493
24005420301__24005420302,weighted_bootstrap,385.34553854755177
24005420301__24005452400,weighted_bootstrap,2.958507299739722
24005420301__24005452500,weighted_bootstrap,-160.61380567921515
24005420302__24005420303,weighted_bootstrap,423.1005524869179
24005420303__24005420402,weighted_bootstrap,-454.1280623609964
24005420303__24005420701,weighted_bootstrap,-146.43984609132895
24005420401__24005420402,weighted_bootstrap,392.2911903244385
24005420500__24005420600,weighted_bootstrap,-193.4666369924107
24005420500__24005420701,weighted_bootstrap,162.19907188991056
24005420500__24005420702,weighted_bootstrap,273.26078126302855
24005420500__24005452300,weighted_bootstrap,-236.8812592982831
24005420500__24510260404,weighted_bootstrap,242.44783494923468
24005420500__24510260501,weighted_bootstrap,-339.9187068138672
24005420500__24510260605,weighted_bootstrap,115.53314357782438
24005420600__24005420701,weighted_bootstrap,599.5959517803058
24005420600__24005452300,weighted_bootstrap,-265.0797409126212
24005420600__24005452400,weighted_bootstrap,-251.76623301740983
24005420701__24005420702,weighted_bootstrap,-187.97553410453474
24005420701__24005420800,weighted_bootstrap,490.6248651909809
24005420702__24005420800,weighted_bootstrap,803.7311767050105
24005420702__24510260605,weighted_bootstrap,182.6509272771018
24005420800__24005420900,weighted_bootstrap,505.27388511512254
24005420800__24005421101,weighted_bootstrap,535.6651891080837
24005420800__24510260605,weighted_bootstrap,-145.82140000568688
24005420900__24005421000,weighted_bootstrap,1174.9133206428378
24005420900__24005421101,weighted_bootstrap,-210.0763466971439
24005421000__24005421101,weighted_bootstrap,149.5760531979363
24005421000__24005421102,weighted_bootstrap,210.85368322944396
24005421000__24510260605,weighted_bootstrap,-47.10234740940359
24005421101__24005421102,weighted_bootstrap,299.48155922143997
24005421101__24005421200,weighted_bootstrap,675.0446191214141
24005421102__24005421200,weighted_bootstrap,-164.72365588109824
24005421102__24005421300,weighted_bootstrap,185.97864157220465
24005421200__24005421300,weighted_bootstrap,-124.1269645869761
24005430101__24005430104,weighted_bootstrap,357.49152019451867
24005430101__24005430200,weighted_bootstrap,179.06340435522816
24005430101__24005430300,weighted_bootstrap,-130.35928089496156
24005430101__24510250205,weighted_bootstrap,-397.4441999679275
24005430104__24005980100,weighted_bootstrap,-252.92661245750423
24005430104__24510250205,weighted_bootstrap,-1556.846016790867
24005430200__24005430300,weighted_bootstrap,-1083.4167256756118
24005430200__24005430400,weighted_bootstrap,-106.3113045148475
24005430200__24510250205,weighted_bootstrap,-1646.6598044109523
24005430300__24005430400,weighted_bootstrap,232.0336077955435
24005430300__24005980200,weighted_bootstrap,221.39317549485713
24005430400__24005430600,weighted_bootstrap,-253.87172237596678
24005430400__24005430700,weighted_bootstrap,-355.74791188185554
24005430400__24005430800,weighted_bootstrap,583.4407799732253
24005430400__24005430900,weighted_bootstrap,-585.4726626676711
24005430400__24005980200,weighted_bootstrap,339.0233224468975
24005430400__24510250103,weighted_bootstrap,-2039.1566007124347
24005430400__24510250206,weighted_bootstrap,382.941527166724
24005430600__24005430700,weighted_bootstrap,1555.2747581956428
24005430600__24005980200,weighted_bootstrap,-698.311025651501
24005430600__24027601104,weighted_bootstrap,-183.19640812964644
24005430600__24027601201,weighted_bootstrap,-565.3881132531096
24005430700__24005430800,weighted_bootstrap,330.14017420726304
24005430700__24005492500,weighted_bootstrap,335.567374618533
24005430800__24005430900,weighted_bootstrap,52.192265276709804
24005430800__24005492500,weighted_bootstrap,-547.9379081855586
24005430900__24005492500,weighted_bootstrap,-61.2392636082368
24005430900__24510250103,weighted_bootstrap,-374.12428588383045
24005440100__24005440200,weighted_bootstrap,913.104446523037
24005440100__24005440300,weighted_bootstrap,-110.02895653963787
24005440100__24005492101,weighted_bootstrap,-351.3933794470504
24005440100__24005492102,weighted_bootstrap,174.53922755196072
24005440100__24510270501,weighted_bootstrap,-1147.6312416287146
24005440200__24005440300,weighted_bootstrap,52.022259877761826
24005440200__24005440400,weighted_bootstrap,-1005.026234169527
24005440200__24005440500,weighted_bootstrap,-441.3077525101435
24005440200__24510270501,weighted_bootstrap,290.0448570866138
24005440200__24510270502,weighted_bootstrap,-318.1014170356857
24005440300__24005440600,weighted_bootstrap,192.46625662954466
24005440300__24005440800,weighted_bootstrap,29.24587399365555
24005440400__24005440500,weighted_bootstrap,781.20350359437
24005440400__24005441000,weighted_bootstrap,-403.0953529178332
24005440400__24510260101,weighted_bootstrap,-333.7478560711097
24005440500__24005440800,weighted_bootstrap,-338.80990421114257
24005440500__24005440900,weighted_bootstrap,227.56863845093176
24005440500__24005441000,weighted_bootstrap,-200.01149317858108
24005440600__24005440701,weighted_bootstrap,612.6748573655786
24005440600__24005440702,weighted_bootstrap,-831.1827028723637
24005440600__24005440800,weighted_bootstrap,-1930.25306656272
24005440701__24005440702,weighted_bootstrap,-789.7818997232898
24005440701__24005440800,weighted_bootstrap,-924.6708315105934
24005440701__24005440900,weighted_bootstrap,1597.195123032725
24005440701__24005451200,weighted_bootstrap,-372.4358735245696
24005440702__24005451200,weighted_bootstrap,125.42124748412516
24005440702__24005451701,weighted_bootstrap,982.2811418146266
24005440900__24005441101,weighted_bootstrap,-34.33377519921487
24005440900__24005450100,weighted_bootstrap,-249.8003817655117
24005440900__24005451200,weighted_bootstrap,-141.4485337251026
24005441000__24005441101,weighted_bootstrap,160.92782936854383
24005441000__24005441102,weighted_bootstrap,42.35228572032793
24005441101__24005441102,weighted_bootstrap,-1303.3840864540616
24005441101__24005450100,weighted_bootstrap,-403.62741212299443
24005441102__24005450100,weighted_bootstrap,-349.0548036413966
24005441102__24510260403,weighted_bootstrap,684.5475284076456
24005450100__24005450200,weighted_bootstrap,-999.3786110023793
24005450100__24005451200,weighted_bootstrap,504.4662432196201
24005450100__24005452300,weighted_bootstrap,-1000.2439464621348
24005450100__24510260404,weighted_bootstrap,-3.7211286770834704
24005450200__24005450300,weighted_bootstrap,299.12891250858956
24005450200__24005450400,weighted_bootstrap,66.36445824251132
24005450200__24005451200,weighted_bootstrap,-219.10038767125116
24005450200__24005452300,weighted_bootstrap,360.6838423216959
24005450200__24005492300,weighted_bootstrap,-161.5425703733672
