link_id,observed_volume,count_id,match_distance_m,lon,lat,road_name,route_id,county
osm_832684373_4,2431.00000000,S2012030085,0.325,-76.50289843,39.36912399,Fitch Ave,03000CO04207  01NN**************,Baltimore
osm_54968054_10,3000.00000000,S1999030169,2.606,-76.82335369,39.44274679,Ramp 1 Fr Is 795 Nb To Franklin Blvd,03000RP00795  02NNIS7         01,Baltimore
osm_284012540_56,870.00000000,B100002,0.163,-77.35452366,39.60169690,Old Frederick Rd,10000CO00064  01NN**************,Frederick
osm_928235121_8,31852.00000000,B1182,0.404,-76.66643466,39.41521772,Jones Falls Expwy,03000MD00025A 01NN**************,Baltimore
osm_290576590_5,1963.00000000,B0528,1.894,-78.59653016,39.54166829,Oldtown Rd,01000MD00051  01EE**************,Allegany
osm_52374746_10,464.00000000,S2006020045,0.905,-76.79773386,39.09677264,Ramp 2 Fr Md 198 Wb To Md 295 Nb,02000RP00295  02NNMD2         02,Anne Arundel
osm_11504512_102,2751.00000000,S2012021526,3.898,-76.63432539,38.95989055,St George Barber Rd,02000CO02716  01EE**************,Anne Arundel
osm_89387507_138,7350.00000000,B1811,2.663,-75.94102932,38.59176427,Mt Holly Rd,09000MD00016  01EE**************,Dorchester
osm_45670661_2,303.00000000,S1998030193,1.119,-76.64082100,39.70537190,Ramp 3 Fr Md 439 Wb To Ramp 2 (to Is 83),03000RP00083  02NNIS36        03,Baltimore
osm_445118030_2,1603.00000000,S2010020053,0.690,-76.69338662,39.10114986,Ramp 7 Fr Ramp 2 (fr Md 32 Wb) To Md 170,02000RP00032  02WWMD5         07,Anne Arundel
osm_17628084_1,11891.00000000,B1652,1.244,-75.84982881,39.61166025,Elkton Newark Rd,07000MD00279  01NN**************,Cecil
osm_183060512_1,6251.00000000,S2007100083,0.885,-77.35589850,39.32434007,Ramp 3 Fr Md 80 Eb To Ramp 2 (to Is 270),10000RP00270  02WWIS26        03,Frederick
osm_992524264_2,12121.00000000,S2012030004,0.920,-76.44538472,39.24038970,North Point Rd,03000CO05677  01SS**************,Baltimore
osm_1144998931_3,9165.00000000,S2008020010,2.100,-76.70086867,39.13479400,Severn Rd,02000CO00935  01WW**************,Anne Arundel
osm_920623413_2,13291.00000000,S2012030088,1.613,-76.49003377,39.39250282,Silver Spring Rd,03000CO04090  01SS**************,Baltimore
osm_102933143_5,2381.00000000,S2011070497,0.062,-76.06721324,39.59552816,Ramp 1 Fr Md 222 Nb To Ramp 8 (to Is 95),07000RP00095  02NNIS93        01,Cecil
osm_1013609432_5,1391.00000000,S2011030948,0.032,-76.77256294,39.47701085,Bonita Ave,03000CO00447  01SS**************,Baltimore
osm_59520030_9,11701.00000000,B0764,0.780,-76.64316975,39.21989229,Balto Annapolis Blvd,02000MD00648E 01NN**************,Anne Arundel
osm_632121581_9,3772.00000000,S2011020835,2.198,-76.50084792,39.05034574,Jones Station Rd,02000CO02404  01EE**************,Anne Arundel
osm_17646180_10,1072.00000000,S2011090576,1.621,-75.94114953,38.54257783,Linkwood Rd,09000CO00539  01EE**************,Dorchester
osm_5301323_15,2592.00000000,S2017030282,0.969,-76.48430553,39.30299802,Virginia Ave,03000CO04977  01SS**************,Baltimore
osm_488335975_3,815.00000000,B100057,0.480,-77.30957150,39.70299811,Harney Rd,10000CO00043  01NN**************,Frederick
osm_188161431_2,10765.00000000,B1033,1.668,-76.77805434,39.26444179,Frederick Rd,03000MD00144  01EE**************,Baltimore
osm_169267033_18,20511.00000000,B0583,0.781,-78.65726166,39.69028836,National Freeway,01000IS00068  01EE**************,Allegany
osm_5303653_4,1760.00000000,S2012031549,0.271,-76.77705977,39.27883771,Westchester Ave,03000CO02930  01NN**************,Baltimore
osm_50977735_9,7661.00000000,S2006020036,1.645,-76.78677132,39.12354397,Guilford Rd,02000CO06107  01NN**************,Anne Arundel
osm_52960207_1,1793.00000000,S2010100031,1.421,-77.42101480,39.62436951,Ramp 7 Fr Md 77 Wb To Us 15 Sb,10000RP00015  02SSUS29        07,Frederick
osm_89070330_3,22916.00000000,P0036,1.353,-75.94451675,38.92186953,Shore Hwy,05000MD00404  01EE**************,Caroline
osm_132521502_21,6990.00000000,B1634,1.379,-75.93998085,39.59573136,Mauldin Ave (nb Couplet),07000MD00272  01NN**************,Cecil
osm_53333226_6,23990.00000000,B1965,0.921,-77.35318997,39.32402834,Fingerboard Rd,10000MD00080  01EE**************,Frederick
osm_5289759_19,603.00000000,S2010030113,0.697,-76.50517290,39.37984061,Ramp 7 Fr Md 43 Wb To Ramp 6 (to Us 1),03000RP00043  02WWMD1         07,Baltimore
osm_180119183_17,1692.00000000,S2011020883,5.641,-76.51442123,39.15667145,Bar Harbor Rd                           ,02000CO01710  01EE**************,Anne Arundel
osm_544600966_15,15091.00000000,B030029,2.565,-76.72837322,39.37781736,Old Court Rd,03000CO01700  01EE**************,Baltimore
osm_118711737_2,5563.00000000,S2005030045,0.224,-76.47791450,39.32207306,Ramp 4 Fr Md 695 Nb To Md 702 Eb,03000RP00695  02EEMD36        04,Baltimore
osm_425000227_15,34980.00000000,B0938,0.945,-76.76219396,39.35512133,Liberty Rd,03000MD00026  01EE**************,Baltimore
osm_182532038_29,8183.00000000,S2001020072,2.928,-76.68383175,39.18757585,Ramp 5 Fr Is 195 Sb To Md 170 Eb,02000RP00195  02SSIS1         05,Anne Arundel
osm_65036411_5,1023.00000000,S2009090004,0.673,-75.82748497,38.49294383,Ramp 5 Fr Md 331 Sb To Us 50 Eb,09000RP00050  02SSUS95        05,Dorchester
osm_5308556_1,1210.00000000,S2013030243,0.148,-76.49927967,39.31145256,Walnut Ave,03000CO05068  01NN**************,Baltimore
osm_734300882_1,2521.00000000,S2013100303,0.755,-77.47915107,39.38375303,Jefferson Pike,10000MD00180  01EE**************,Frederick
osm_17596854_23,3461.00000000,S2006010041,2.149,-78.82963850,39.63617264,Ramp 2 Fr Ramp 7 (fr Is 68) To Md 658,01000RP00068  02EEIS40        02,Allegany
osm_17632860_7,54.00000000,B070029,2.439,-75.88176747,39.46212634,Mockingbird La,07000CO00384  01EE**************,Cecil
osm_198706162_2,7434.00000000,B1964,0.391,-77.36019658,39.32211838,Fingerboard Rd,10000MD00080  01EE**************,Frederick
osm_83547382_5,4801.00000000,S2012030068,0.426,-76.44017346,39.29829024,Hyde Park Rd,03000CO04779  01SS**************,Baltimore
osm_1394076229_2,5152.00000000,S2011020777,0.066,-76.65224908,39.05771182,Millersville Rd,02000CO01207  01WW**************,Anne Arundel
osm_11501749_17,7650.00000000,S2010020147,0.227,-76.59761309,39.13274553,Ramp 6 Fr Md 100 Eb To Md 2 Sb,02000RP00100  02EEMD16        06,Anne Arundel
osm_11503079_3,2082.00000000,S2011020783,1.283,-76.67496811,38.99913001,Layton St                               ,02000CO04093  01EE**************,Anne Arundel
osm_252075702_4,14163.00000000,B0817,1.007,-76.65993910,38.96375508,Davidsonville Rd,02000MD00424  01NN**************,Anne Arundel
osm_11547599_3,3382.00000000,S2011060526,2.329,-76.96208868,39.36893566,Raincliffe Rd,06142MU00245  01WW**************,Carroll
osm_49730118_1,4600.00000000,S2013030259,2.505,-76.74740796,39.35005113,Ramp 5 Fr Rp 8 (fr Is695 Sb) To Md 26 Eb,03000RP00695  02SSIS18        05,Baltimore
osm_5303403_19,1035.00000000,B030106,0.628,-76.49778110,39.40172257,Simms Ave,03000CO03771  01SS**************,Baltimore
osm_935718430_1,62250.00000000,B020081,5.104,-76.52733024,39.05724098,Gov Ritchie Hwy,02000MD00002  01NN**************,Anne Arundel
osm_17624881_6,29672.00000000,B1338,1.836,-76.60970230,38.66386307,Southern Md Blvd,04000MD00004  01NN**************,Calvert
osm_52557384_16,49961.00000000,B1562,3.083,-76.99354726,39.58770293,Baltimore Blvd,06000MD00140  01NN**************,Carroll
osm_853285265_18,22801.00000000,B1019,0.026,-76.62637168,39.37349728,Charles St,03000MD00139  01NN**************,Baltimore
osm_17614734_3,460.00000000,B010027,1.633,-78.74725806,39.65438246,Pine Ave,01041MU02790  01EE**************,Allegany
osm_31424438_12,8573.00000000,S2010020083,2.914,-76.61061132,39.04290991,Ramp 5 Fr Is 97 Sb To Ramp 2 (to Md 178),02000RP00097  02SSIS5         05,Anne Arundel
osm_986190246_1,53800.00000000,B0844,0.168,-76.71284174,39.09658468,No Name,02000MD00032  01NN**************,Anne Arundel
osm_17621962_6,192.00000000,S2017040318,1.616,-76.42976927,38.32972707,Chestnut Dr,04000CO01191  01EE**************,Calvert
osm_444420509_1,210.00000000,S1999100039,0.035,-77.58390636,39.35562140,Ramp 3 Fr Ramp 6 (fr Us 340) To Md 180,10000RP00340  02EEUS4         03,Frederick
osm_5283846_6,700.00000000,S2008030007,1.515,-76.67048473,39.63163326,Ramp 4 Fr Is 83 Nb To Middletown Rd Eb,03000RP00083  02NNIS31        04,Baltimore
osm_480306704_2,7730.00000000,S2011020882,0.891,-76.51558709,39.15839590,Riviera Dr,02000CO01729  01NN**************,Anne Arundel
osm_185012440_4,3291.00000000,S2011031001,0.943,-76.70344345,39.23363167,Francis Ave,03000CO03100  01NN**************,Baltimore
osm_5288630_9,7151.00000000,S2003030033,0.824,-76.56622013,39.40081282,Ramp 5 Fr Is 695 Sb To Md 542 Eb,03000RP00695  02SSIS29B       05,Baltimore
osm_11560343_6,1265.00000000,S2014100598,0.220,-77.26051685,39.57705430,Good Intent Rd,10000CO00511  01SS**************,Frederick
osm_106455883_1,196357.00000000,P0078,0.935,-76.74639111,39.36018804,Balto Beltway,03000IS00695  01NN**************,Baltimore
osm_434371181_6,2724.00000000,B0553,0.991,-78.84549455,39.70073733,Mt Savage Rd,01000MD00036  01NN**************,Allegany
osm_49825105_5,5815.00000000,S2008020035,2.067,-76.70384614,38.81103568,Ramp 8 Fr Md 408 Sb To Ramp 1 (to Md 4),02000RP00004  02WWMD4         08,Anne Arundel
osm_422324988_2,32201.00000000,B0770,4.802,-76.49427303,38.95072065,Forest Dr,02000CO05464  01SS**************,Anne Arundel
osm_91926334_39,3563.00000000,B1847,1.078,-75.77309061,38.63238455,Harrison Ferry Rd,09000MD00392  01EE**************,Dorchester
osm_445131593_2,2193.00000000,S2010050002,1.145,-75.81917672,38.89545873,Ramp 1 Fr Md 313 Nb To Ramp 8 (to Md404),05000RP00404  02SSMD7         01,Caroline
osm_50977901_7,3554.00000000,S2006020032,0.911,-76.78455802,39.12262241,Ramp 7 Fr Ramp 2 (md32) To Guilford Rd,02000RP00032  02EEMD11        07,Anne Arundel
osm_17631594_19,1072.00000000,B1686,0.614,-76.06501489,39.70537256,Mount St,07000CO00402  01SS**************,Cecil
osm_1040744607_1,75280.00000000,B1947,0.595,-77.29634902,39.38551512,Balto National Pike,10000IS00070  01EE**************,Frederick
osm_5309208_3,371.00000000,S2012030013,0.307,-76.48428133,39.28116608,Trappe Rd,03000CO05510  01NN**************,Baltimore
osm_761419182_19,3582.00000000,S2011020776,2.045,-76.60033966,39.03788173,Herald Harbor Rd,02000CO01328  01WW**************,Anne Arundel
osm_888037667_1,8801.00000000,S2009030049,0.239,-76.63812388,39.37210092,Lake Ave W,03000CO01460  01EE**************,Baltimore
osm_1016042011_56,8192.00000000,S2011040534,1.093,-76.60544213,38.69857999,Mt Harmony Rd,04000CO00133  01EE**************,Calvert
osm_990990715_1,10122.00000000,S2011030929,2.843,-76.65000914,39.47414802,Beaver Dam Rd,03000CO00434  01SS**************,Baltimore
osm_54215840_5,642.00000000,B0725,0.408,-76.66219123,38.84359749,Bayard Rd,02000MD00422  01EE**************,Anne Arundel
osm_997320756_3,22471.00000000,B0692,4.532,-76.60569201,39.04082204,Generals Hwy,02000MD00178  01NN**************,Anne Arundel
osm_47057195_3,4273.00000000,S2009080003,3.746,-76.77832556,38.53471708,Ramp 3 Fr Md231 Wb To Ramp 2 (to Md5 Nb),08000RP00005  02NNMD47        03,Charles
osm_718373861_36,4563.00000000,B1403,1.311,-75.82941329,38.83977524,Harmony Rd,05000MD00016  01EE**************,Caroline
osm_88150283_7,403.00000000,S2010010052,3.325,-78.63138109,39.70389879,Ramp 7 Fr Md 948c To Is 68 Wb,01000RP00068  02SSIS52        07,Allegany
osm_17627081_11,2445.00000000,B1685,2.089,-76.03205872,39.63519107,Theodore Rd,07000CO00076  01WW**************,Cecil
osm_69343475_36,2675.00000000,B060079,2.689,-76.99098166,39.45164831,Bartholow Rd,06000CO00629  01WW**************,Carroll
osm_5308847_6,4070.00000000,S2009030149,0.480,-76.77779617,39.32331333,Ridge Rd,03000CO02095  01SS**************,Baltimore
osm_446727102_7,2330.00000000,B010021,0.245,-78.77205971,39.66503771,Holland St,01041MU01750  01NN**************,Allegany
osm_309274392_1,18930.00000000,B030086,0.592,-76.60270866,39.40683118,Fairmount Ave,03000CO01164  01EE**************,Baltimore
osm_50321193_13,9345.00000000,S2004020079,1.674,-76.55191763,38.98188785,Ramp 9 Fr Md 665 Wb To Is 595 Eb,02000RP00595  02EEIS21        09,Anne Arundel
osm_11524860_1,164.00000000,S2009060010,1.616,-76.99935226,39.59001646,Ramp 4 Fr Penna Ave To Ramp 5,06000RP00140  02WWMD10        04,Carroll
osm_5286364_3,6881.00000000,S1999030113,1.328,-76.74658887,39.31306315,Ramp 5 Fr Ramp 8 (fr Is695) To Md 122 Eb,03000RP00695  02NNIS17        05,Baltimore
osm_1014195094_10,3502.00000000,B030079,1.498,-76.64564544,39.48184352,Cockeysville Rd,03000CO00422  01EE**************,Baltimore
osm_17647967_8,1870.00000000,S2011090571,3.162,-76.06594733,38.56666750,Roselyn Ave,09019MU01201  01WW**************,Dorchester
osm_5270968_27,3743.00000000,S2000030158,0.770,-76.71102189,39.23400881,Ramp 3 Fr Is 195 Eb To Is 95 Nb,03000RP00095  02SSIS47        03,Baltimore
osm_48412872_6,6490.00000000,S2019010144,0.414,-78.83439216,39.59361697,Winchester Rd,01000MD00053  01SS**************,Allegany
osm_261711486_38,6191.00000000,S2011031021,0.651,-76.71281917,39.29908794,Forest Park Ave,03000CO02537  01SS**************,Baltimore
osm_27164802_4,343.00000000,S2004020028,2.008,-76.41028444,39.01620845,Ramp 5 Fr Md 908d Sb To Us 50 Eb,02000RP00050  02SSUS32        05,Anne Arundel
osm_50978575_13,1453.00000000,S2010020049,2.879,-76.67326070,39.07971312,Ramp 8 Fr Md 32aa To Md 32 Wb,02000RP00032  02SSMD3         08,Anne Arundel
osm_17629365_4,2072.00000000,B070001,3.917,-75.80048224,39.69823858,Little Egypt Rd,07000CO00145  01NN**************,Cecil
osm_30157511_4,6310.00000000,B2034,2.178,-77.63033225,39.31132078,S Potomac St,10000MD00017  01NN**************,Frederick
osm_85039071_1,7211.00000000,S2011031026,0.268,-76.73408163,39.34652837,Essex Rd                                ,03000CO01901  01NN**************,Baltimore
osm_49736627_4,583.00000000,S2010010074,0.386,-78.32601915,39.70468130,Ramp 4 Fr Md 948y Nb To Is 68 Eb,01000RP00068  02EEIS72        04,Allegany
osm_425003392_4,4093.00000000,S2000020111,0.550,-76.64258536,39.16927705,Ramp 8 Fr Is 97 Sb To Md 162a,02000RP00097  02NNIS15        08,Anne Arundel
osm_376480989_1,13461.00000000,S2011020893,2.150,-76.62104075,39.17721967,8th Ave Nw,02000CO03616  01EE**************,Anne Arundel
osm_52557373_2,3954.00000000,S2009060020,1.302,-76.98833710,39.58011209,Ramp 7 Fr Md 27 Wb To Ramp 6 (to Md 140),06000RP00140  02SSMD9         07,Carroll
osm_5277010_12,554.00000000,S2009030015,0.773,-76.43744681,39.33268249,Ramp 1 Fr Md 700 Nb To Md 150 Wb,03000RP00150  02EEMD5         01,Baltimore
osm_425007901_23,17451.00000000,S2012030144,0.422,-76.54934856,39.38896064,Putty Hill Ave,03000CO03482  01EE**************,Baltimore
osm_5271275_1,14832.00000000,S2004020011,0.998,-76.74047337,39.17674371,Coca Cola Dr,02000MD00100M 01NN**************,Anne Arundel
osm_5285241_7,5013.00000000,S2002030041,0.526,-76.51286061,39.36858341,Ramp 3 Fr Is 695 Eb To Us 1 Nb,03000RP00695  02SSIS32        03,Baltimore
osm_760246065_2,3262.00000000,S2000060038,2.481,-77.00564229,39.43202196,Ramp 2 Fr Md 26 Wb To Md 97 Nb,06000RP00026  02NNMD6         02,Carroll
osm_24652982_5,5693.00000000,S2000030156,0.462,-76.70921038,39.23507339,Ramp 1 Fr Ramp 4 (fr Is 95 Nb) To Is 195,03000RP00095  02EEIS47        01,Baltimore
osm_948219650_8,10714.00000000,B0555,0.560,-78.79165321,39.67290443,Mt Savage Rd,01000MD00036  01NN**************,Allegany
osm_30287408_1,8430.00000000,S2000020152,0.026,-76.64465915,39.15213580,Ramp 3 Fr Ramp 6 (fr Md 100) To Is 97 Nb,02000RP00097  02SSIS14        03,Anne Arundel
osm_311045762_19,5052.00000000,S2011020785,3.349,-76.66887339,38.99630425,Underwood Rd,02000CO02630  01SS**************,Anne Arundel
osm_17616974_7,722.00000000,S2017040319,0.147,-76.42035220,38.33917877,Rio Grande Tr,04000CO01311  01SS**************,Calvert
osm_874574218_5,2802.00000000,S1998020067,0.887,-76.51467428,38.99389432,Ramp 3 Fr Is 595 Eb To Md 70 Nb,02000RP00595  02EEIS24        03,Anne Arundel
osm_444420134_6,2373.00000000,S1999100021,1.210,-77.53188778,39.36034311,Ramp 2 Fr Us 340 Wb To Lander Rd Nb,10000RP00340  02WWUS8         02,Frederick
osm_1112638086_2,423.00000000,S2010030142,9.828,-76.67547194,39.59273696,Ramp 8 Fr Is 83 Sb To Md 137 Wb,03000RP00083  02SSIS27        08,Baltimore
osm_11501146_7,1810.00000000,S2011020855,2.498,-76.48774780,39.10516431,North Shore Rd                          ,02000CO01975  01SS**************,Anne Arundel
osm_283008167_1,14.00000000,B030148,0.730,-76.66259410,39.23588026,Virginia Ave                            ,03000CO03244  01WW**************,Baltimore
osm_952593651_6,2261.00000000,S1998030089,0.884,-76.57884645,39.41017951,Ramp 7 Fr Is 695 Wb To Providence Rd Sb,03000RP00695  02NNIS28        07,Baltimore
osm_24555021_4,1074.00000000,S2008020027,1.736,-76.62512448,39.20672916,Ramp 2 Fr Is 895a To Ramp 1 (to Md 695),02000RP00895B 02EEIS3B        02,Anne Arundel
osm_17649289_2,2772.00000000,S2011090578,1.425,-76.09254838,38.56890694,Leonards La,09019MU00840  01NN**************,Dorchester
osm_22776544_2,112002.00000000,B0977,1.638,-76.65399504,39.45922543,Harrisburg Expwy,03000IS00083  01NN**************,Baltimore
osm_50977879_9,2642.00000000,S2010020038,0.191,-76.78076623,39.11156758,Ramp 4 Fr Md 295 Nb To Md 32 Eb,02000RP00295  02NNMD4         04,Anne Arundel
osm_114615745_4,4970.00000000,B1809,0.227,-76.05399803,38.54773570,Church Creek Rd,09000MD00016  01EE**************,Dorchester
osm_889635512_1,3212.00000000,S1999050006,1.201,-75.82588480,38.87544920,Legion Rd,05000MD00619B 01EE**************,Caroline
osm_31862871_3,6461.00000000,S2004020041,2.993,-76.44878794,39.02835235,Ramp 8 Fr Md 179 Sb To Us 50 Wb,02000RP00050  02SSUS29        08,Anne Arundel
osm_132521484_18,2021.00000000,B1604,5.667,-76.02580424,39.58072630,Principio Furnace Rd,07000MD00007B 01NN**************,Cecil
osm_1416142467_1,10611.00000000,B1545,0.464,-76.89255822,39.49420080,Gamber Rd,06000MD00091  01NN**************,Carroll
osm_192370319_2,6961.00000000,S2012030012,1.459,-76.47438944,39.27598235,Cove Rd,03000CO05820  01NN**************,Baltimore
osm_1303703599_17,2082.00000000,B010035,0.770,-78.92956054,39.65293859,College Ave,01060MU00210  01WW**************,Allegany
osm_637419729_5,10811.00000000,S2012030092,0.407,-76.47247874,39.39654641,Ebenezer Rd,03000CO04076  01SS**************,Baltimore
osm_605726734_1,9414.00000000,S2009030047,0.503,-76.68230359,39.37209053,Greenspring Ave,03000CO00722  01NN**************,Baltimore
osm_11519129_44,752.00000000,B020090,0.553,-76.59581303,38.73647026,Sansbury Rd,02000CO03518  01WW**************,Anne Arundel
osm_87622961_114,1930.00000000,B0704,2.527,-76.55995507,38.85152702,Owensville Rd,02000MD00255  01EE**************,Anne Arundel
osm_17237997_25,755.00000000,S2014090530,1.796,-75.70731190,38.63409252,Galestown Reliance Rd,09000CO00271  01NN**************,Dorchester
osm_737880648_6,16651.00000000,S2012030060,1.281,-76.44910172,39.31345991,Back River Neck Rd,03000CO04967  01SS**************,Baltimore
osm_17598483_1,720.00000000,S2010010041,1.417,-78.72977370,39.67482274,Ramp 7 Fr Md 144 Nb To Is 68 Wb,01000RP00068  02SSIS46        07,Allegany
osm_97943577_5,5182.00000000,S2011070559,1.201,-75.93130164,39.61445395,Mechanics Valley Rd,07000CO00167  01NN**************,Cecil
