column_a,column_b,kind_a,kind_b,real_unique_pairs,synthetic_unique_pairs,cross_marginal_overlap,total_variation_distance
numdisabilities,employment_status,numeric,categorical,31,23,0.92951444,0.07048556
park_loc,package_delivered,categorical,categorical,10,10,0.92955430,0.07044570
park_loc,j1_telecommute,categorical,categorical,15,15,0.92960027,0.07039973
gender,j1_commute_mode,categorical,categorical,18,18,0.92960470,0.07039530
bodytype,fueltype,categorical,categorical,26,39,0.92960718,0.07039282
hov_used,employment_status,categorical,categorical,15,15,0.92961519,0.07038481
fueltype,walk_bike_loop_trips,categorical,numeric,41,33,0.92968418,0.07031582
numvehicle_transponder,school_freq,numeric,categorical,51,50,0.92971942,0.07028058
transit_egress_mode,numvehicle_transponder,categorical,numeric,40,30,0.92973184,0.07026816
race_ethnicity,j1_benefits_transit,categorical,categorical,18,18,0.92974830,0.07025170
j1_benefits_ev_charging,school_tpb_taz,categorical,categorical,1298,1141,0.92980416,0.07019584
transit_access_mode,numvehicle_transponder,categorical,numeric,39,30,0.92985474,0.07014526
numvehicle_transponder,school_type,numeric,categorical,59,54,0.92988946,0.07011054
numvehicle_transponder,j1_benefits_walking_biking,numeric,categorical,20,18,0.92991053,0.07008947
numvehicle_transponder,disability,numeric,categorical,13,12,0.92994545,0.07005455
transit_egress_mode,school_tpb_taz,categorical,categorical,1732,1395,0.93020996,0.06979004
travel_mode,j1_benefits_walking_biking,categorical,categorical,39,35,0.93028005,0.06971995
transit_access_mode,school_tpb_taz,categorical,categorical,1747,1414,0.93029450,0.06970550
j1_telecommute_days,school_tpb_taz,numeric,categorical,1159,1037,0.93036514,0.06963486
vehicle_occupancy,bodytype,numeric,categorical,50,41,0.93038467,0.06961533
toll_road_used,numvehicle_transponder,categorical,numeric,15,12,0.93040877,0.06959123
park_loc,j1_benefits_none,categorical,categorical,15,15,0.93050282,0.06949718
transit_egress_mode,park_loc,categorical,categorical,27,31,0.93059449,0.06940551
transit_access_mode,park_loc,categorical,categorical,28,26,0.93064452,0.06935548
jobs_count,j1_commute_mode,numeric,categorical,37,40,0.93078218,0.06921782
numvehicle_transponder,school_mode,numeric,categorical,58,53,0.93078361,0.06921639
vehicle_occupancy,j1_benefits_free_parking,numeric,categorical,26,22,0.93085404,0.06914596
vehicle_occupancy,tolltransponder,numeric,categorical,26,22,0.93093614,0.06906386
park_pay,numvehicle_transponder,categorical,numeric,13,12,0.93096206,0.06903794
disability,j1_commute_mode,categorical,categorical,18,17,0.93110309,0.06889691
bodytype,j1_commute_mode,categorical,categorical,57,54,0.93135286,0.06864714
travel_mode,bodytype,categorical,categorical,51,55,0.93136982,0.06863018
subway_egress_mode,school_tpb_taz,categorical,categorical,1218,995,0.93137190,0.06862810
travelers_nonhh,school_tpb_taz,categorical,categorical,2147,1787,0.93140633,0.06859367
park_loc,jobs_count,categorical,numeric,30,26,0.93148255,0.06851745
travel_mode,j1_benefits_transit,categorical,categorical,40,36,0.93154523,0.06845477
travelers_nonhh,j1_commute_mode,categorical,categorical,64,53,0.93157017,0.06842983
employment_status,student_status,categorical,categorical,16,16,0.93170776,0.06829224
travel_mode,smartphone,categorical,categorical,26,23,0.93178725,0.06821275
numvehicle_transponder,smartphone,numeric,categorical,14,12,0.93179811,0.06820189
numvehicle_transponder,tdate_dow,numeric,categorical,35,31,0.93185630,0.06814370
numdisabilities,numvehicle_transponder,numeric,numeric,23,20,0.93201457,0.06798543
license,employment_status,categorical,categorical,16,16,0.93213321,0.06786679
service_delivered,school_tpb_taz,categorical,categorical,1223,1079,0.93218419,0.06781581
numvehicle_transponder,race_ethnicity_hispanic,numeric,categorical,14,12,0.93222294,0.06777706
j1_commute_mode,j1_benefits_carpool,categorical,categorical,19,27,0.93222582,0.06777418
race_ethnicity,j1_benefits_bicycle_parking,categorical,categorical,18,18,0.93223779,0.06776221
fueltype,j1_benefits_free_parking,categorical,categorical,22,21,0.93226878,0.06773122
subway_access_mode,school_tpb_taz,categorical,categorical,1220,996,0.93230091,0.06769909
subway_pay,school_tpb_taz,categorical,categorical,1219,991,0.93232257,0.06767743
park_loc,license,categorical,categorical,10,10,0.93235739,0.06764261
numvehicle_transponder,j1_benefits_free_parking,numeric,categorical,23,20,0.93236040,0.06763960
park_loc,subway_station_board,categorical,categorical,286,211,0.93259761,0.06740239
travel_mode,transit_access_mode,categorical,categorical,36,51,0.93262142,0.06737858
subway_used,school_tpb_taz,categorical,categorical,1178,976,0.93271068,0.06728932
park_loc,subway_station_exit,categorical,categorical,289,199,0.93272365,0.06727635
travel_mode,transit_egress_mode,categorical,categorical,37,51,0.93274724,0.06725276
j1_commute_mode,j1_benefits_bicycle_parking,categorical,categorical,19,27,0.93284796,0.06715204
travel_mode,tolltransponder,categorical,categorical,34,36,0.93321764,0.06678236
subway_station_board,j1_commute_mode,categorical,categorical,504,359,0.93359005,0.06640995
fueltype,j1_benefits_ev_charging,categorical,categorical,22,20,0.93362314,0.06637686
subway_station_exit,race_ethnicity,categorical,categorical,410,317,0.93372565,0.06627435
subway_station_board,race_ethnicity,categorical,categorical,406,302,0.93375664,0.06624336
subway_station_exit,j1_commute_mode,categorical,categorical,512,364,0.93376488,0.06623512
hov_used,numvehicle_transponder,categorical,numeric,13,11,0.93378709,0.06621291
park_loc,race_ethnicity,categorical,categorical,30,30,0.93387327,0.06612673
race_ethnicity,j1_telecommute_days,categorical,numeric,35,35,0.93388920,0.06611080
park_loc,walk_bike_loop_trips,categorical,numeric,35,28,0.93396040,0.06603960
park_loc,gender,categorical,categorical,10,10,0.93398694,0.06601306
j1_commute_mode,j1_benefits_parking,categorical,categorical,21,27,0.93399235,0.06600765
j1_commute_mode,j1_telecommute_days,categorical,numeric,54,51,0.93400307,0.06599693
numvehicle_transponder,j1_telecommute,numeric,categorical,23,20,0.93414135,0.06585865
j1_commute_mode,j1_benefits_transit,categorical,categorical,20,27,0.93434844,0.06565156
school_tpb_taz,volunteer_status,categorical,categorical,1266,1120,0.93438983,0.06561017
numvehicle_transponder,package_delivered,numeric,categorical,15,13,0.93477526,0.06522474
numvehicle_transponder,volunteer_status,numeric,categorical,16,14,0.93478721,0.06521279
j1_commute_mode,school_mode,categorical,categorical,79,90,0.93486954,0.06513046
travel_mode,travelers_nonhh,categorical,categorical,83,66,0.93487891,0.06512109
j1_benefits_carpool,school_tpb_taz,categorical,categorical,1291,1123,0.93497092,0.06502908
j1_telecommute,school_tpb_taz,categorical,categorical,1330,1173,0.93508608,0.06491392
travel_mode,school_freq,categorical,categorical,86,82,0.93519280,0.06480720
travel_mode,j1_telecommute_days,categorical,numeric,66,57,0.93523169,0.06476831
j1_commute_mode,school_freq,categorical,categorical,76,79,0.93539595,0.06460405
travel_mode,school_mode,categorical,categorical,108,105,0.93554245,0.06445755
j1_benefits_free_parking,j1_benefits_transit,categorical,categorical,9,9,0.93571314,0.06428686
vehicle_occupancy,j1_benefits_transit,numeric,categorical,26,22,0.93573222,0.06426778
food_delivered,j1_commute_mode,categorical,categorical,18,18,0.93575669,0.06424331
transit_egress_mode,race_ethnicity,categorical,categorical,38,31,0.93589872,0.06410128
transit_access_mode,race_ethnicity,categorical,categorical,38,34,0.93594400,0.06405600
numvehicle_transponder,license,numeric,categorical,14,12,0.93597577,0.06402423
numvehicle_transponder,j1_benefits_none,numeric,categorical,22,19,0.93597577,0.06402423
numvehicle_transponder,student_status,numeric,categorical,15,13,0.93597577,0.06402423
numdisabilities,j1_commute_mode,numeric,categorical,32,26,0.93616244,0.06383756
travel_mode,school_type,categorical,categorical,99,93,0.93620126,0.06379874
travel_mode,subway_station_exit,categorical,categorical,120,229,0.93624734,0.06375266
transit_egress_mode,vehicle_occupancy,categorical,numeric,17,19,0.93627592,0.06372408
fueltype,j1_benefits_bicycle_parking,categorical,categorical,22,21,0.93646038,0.06353962
transit_access_mode,j1_commute_mode,categorical,categorical,55,44,0.93646580,0.06353420
fueltype,j1_benefits_carpool,categorical,categorical,22,19,0.93646647,0.06353353
travel_mode,subway_station_board,categorical,categorical,116,217,0.93650918,0.06349082
transit_access_mode,vehicle_occupancy,categorical,numeric,17,17,0.93654626,0.06345374
transit_egress_mode,j1_commute_mode,categorical,categorical,54,47,0.93656365,0.06343635
park_loc,subway_egress_mode,categorical,categorical,24,27,0.93660830,0.06339170
package_delivered,school_tpb_taz,categorical,categorical,1511,1473,0.93660973,0.06339027
gender,walk_bike_loop_trips,categorical,numeric,15,12,0.93685451,0.06314549
disability,school_tpb_taz,categorical,categorical,1149,965,0.93698027,0.06301973
jobs_count,school_tpb_taz,numeric,categorical,1328,1194,0.93708164,0.06291836
race_ethnicity,j1_benefits_parking,categorical,categorical,18,18,0.93713018,0.06286982
j1_benefits_free_parking,walk_bike_loop_trips,categorical,numeric,23,18,0.93717307,0.06282693
travel_mode,student_status,categorical,categorical,28,23,0.93719954,0.06280046
travel_mode,j1_benefits_none,categorical,categorical,39,36,0.93723642,0.06276358
travel_mode,j1_telecommute,categorical,categorical,41,36,0.93725735,0.06274265
j1_commute_mode,student_status,categorical,categorical,18,18,0.93729298,0.06270702
park_loc,subway_pay,categorical,categorical,37,23,0.93738642,0.06261358
service_delivered,race_ethnicity,categorical,categorical,12,12,0.93738754,0.06261246
park_loc,subway_access_mode,categorical,categorical,25,24,0.93739956,0.06260044
fueltype,service_delivered,categorical,categorical,15,14,0.93743139,0.06256861
subway_egress_mode,race_ethnicity,categorical,categorical,33,30,0.93747401,0.06252599
subway_pay,race_ethnicity,categorical,categorical,49,29,0.93752663,0.06247337
race_ethnicity,school_freq,categorical,categorical,50,49,0.93766183,0.06233817
park_loc,subway_used,categorical,categorical,10,10,0.93777438,0.06222562
travelers_nonhh,race_ethnicity,categorical,categorical,44,36,0.93792088,0.06207912
race_ethnicity,j1_benefits_ev_charging,categorical,categorical,18,18,0.93794340,0.06205660
j1_commute_mode,td_shop_time,categorical,numeric,48,39,0.93796449,0.06203551
subway_used,race_ethnicity,categorical,categorical,12,12,0.93804987,0.06195013
j1_commute_mode,volunteer_status,categorical,categorical,18,18,0.93805821,0.06194179
subway_access_mode,race_ethnicity,categorical,categorical,33,29,0.93808595,0.06191405
vehicle_occupancy,subway_station_exit,numeric,categorical,114,100,0.93812947,0.06187053
fueltype,j1_benefits_parking,categorical,categorical,22,21,0.93814334,0.06185666
j1_commute_mode,school_type,categorical,categorical,63,80,0.93815758,0.06184242
fueltype,j1_benefits_transit,categorical,categorical,22,21,0.93817882,0.06182118
vehicle_occupancy,subway_station_board,numeric,categorical,110,98,0.93822890,0.06177110
smartphone,school_tpb_taz,categorical,categorical,1331,1339,0.93824678,0.06175322
park_loc,tdate_dow,categorical,categorical,25,25,0.93826488,0.06173512
subway_pay,j1_commute_mode,categorical,categorical,56,39,0.93827194,0.06172806
travel_mode,subway_egress_mode,categorical,categorical,23,48,0.93841184,0.06158816
student_status,school_freq,categorical,categorical,10,18,0.93848625,0.06151375
j1_workplace_loc,school_tpb_taz,categorical,categorical,1349,1230,0.93849777,0.06150223
travel_mode,subway_access_mode,categorical,categorical,24,43,0.93857358,0.06142642
travel_mode,subway_pay,categorical,categorical,25,36,0.93885271,0.06114729
j1_commute_mode,j1_benefits_walking_biking,categorical,categorical,19,27,0.93886493,0.06113507
travel_mode,subway_used,categorical,categorical,15,23,0.93904345,0.06095655
travel_mode,tdate_dow,categorical,categorical,67,60,0.93906926,0.06093074
subway_egress_mode,j1_commute_mode,categorical,categorical,48,49,0.93908082,0.06091918
subway_access_mode,j1_commute_mode,categorical,categorical,48,42,0.93916408,0.06083592
fueltype,j1_workplace_loc,categorical,categorical,34,32,0.93921871,0.06078129
j1_benefits_transit,walk_bike_loop_trips,categorical,numeric,23,18,0.93932686,0.06067314
gender,j1_telecommute_days,categorical,numeric,12,12,0.93938342,0.06061658
fueltype,tolltransponder,categorical,categorical,14,21,0.93941674,0.06058326
fueltype,j1_telecommute_days,categorical,numeric,39,34,0.93941723,0.06058277
park_loc,j1_telecommute_days,categorical,numeric,30,30,0.93942160,0.06057840
race_ethnicity,volunteer_status,categorical,categorical,12,12,0.93945166,0.06054834
tdate_dow,j1_commute_mode,categorical,categorical,45,45,0.93956273,0.06043727
j1_benefits_free_parking,j1_benefits_parking,categorical,categorical,5,9,0.93960648,0.06039352
travelers_nonhh,park_loc,categorical,categorical,40,30,0.93961058,0.06038942
subway_used,j1_commute_mode,categorical,categorical,18,18,0.94000055,0.05999945
food_delivered,school_tpb_taz,categorical,categorical,1195,990,0.94002572,0.05997428
bodytype,race_ethnicity,categorical,categorical,41,41,0.94006635,0.05993365
race_ethnicity,j1_benefits_carpool,categorical,categorical,18,18,0.94028520,0.05971480
fueltype,jobs_count,categorical,numeric,30,28,0.94034768,0.05965232
travel_mode,service_delivered,categorical,categorical,26,24,0.94036289,0.05963711
vehicle_occupancy,walk_bike_loop_trips,numeric,numeric,45,36,0.94036455,0.05963545
fueltype,smartphone,categorical,categorical,15,14,0.94037207,0.05962793
j1_benefits_free_parking,j1_benefits_none,categorical,categorical,5,9,0.94050081,0.05949919
fueltype,school_freq,categorical,categorical,52,45,0.94054142,0.05945858
park_pay,j1_commute_mode,categorical,categorical,18,17,0.94076322,0.05923678
toll_road_used,j1_commute_mode,categorical,categorical,18,18,0.94077732,0.05922268
student_status,school_mode,categorical,categorical,12,22,0.94081090,0.05918910
school_tpb_taz,td_shop_time,categorical,numeric,1197,1036,0.94089593,0.05910407
race_ethnicity_hispanic,j1_commute_mode,categorical,categorical,18,18,0.94099354,0.05900646
park_loc,smartphone,categorical,categorical,10,10,0.94099868,0.05900132
subway_station_exit,walk_bike_loop_trips,categorical,numeric,348,218,0.94120338,0.05879662
j1_benefits_walking_biking,school_tpb_taz,categorical,categorical,1291,1121,0.94124531,0.05875469
fueltype,disability,categorical,categorical,14,13,0.94126692,0.05873308
race_ethnicity,jobs_count,categorical,numeric,31,27,0.94130458,0.05869542
subway_station_board,walk_bike_loop_trips,categorical,numeric,346,216,0.94134812,0.05865188
travel_mode,volunteer_status,categorical,categorical,26,23,0.94142229,0.05857771
tolltransponder,j1_commute_mode,categorical,categorical,27,27,0.94150947,0.05849053
j1_benefits_bicycle_parking,walk_bike_loop_trips,categorical,numeric,23,17,0.94152117,0.05847883
school_type,school_freq,categorical,categorical,67,84,0.94159848,0.05840152
fueltype,gender,categorical,categorical,15,14,0.94167677,0.05832323
transit_egress_mode,walk_bike_loop_trips,categorical,numeric,39,27,0.94173665,0.05826335
transit_access_mode,walk_bike_loop_trips,categorical,numeric,37,24,0.94175345,0.05824655
